time_min,time_hr,intensity_mm_hr,incremental_depth_mm,cumulative_depth_mm,return_period_yr,total_duration_hr
40.0,0.667,3.911,0.065,2.257,25,6.0
41.0,0.683,3.95,0.066,2.322,25,6.0
42.0,0.7,3.99,0.067,2.389,25,6.0
43.0,0.717,4.031,0.067,2.456,25,6.0
44.0,0.733,4.073,0.068,2.524,25,6.0
45.0,0.75,4.116,0.069,2.593,25,6.0
46.0,0.767,4.16,0.069,2.662,25,6.0
47.0,0.783,4.205,0.07,2.732,25,6.0
48.0,0.8,4.251,0.071,2.803,25,6.0
49.0,0.817,4.298,0.072,2.874,25,6.0
50.0,0.833,4.346,0.072,2.947,25,6.0
51.0,0.85,4.395,0.073,3.02,25,6.0
52.0,0.867,4.445,0.074,3.094,25,6.0
53.0,0.883,4.497,0.075,3.169,25,6.0
54.0,0.9,4.55,0.076,3.245,25,6.0
55.0,0.917,4.604,0.077,3.322,25,6.0
56.0,0.933,4.66,0.078,3.399,25,6.0
57.0,0.95,4.717,0.079,3.478,25,6.0
58.0,0.967,4.776,0.08,3.558,25,6.0
59.0,0.983,4.836,0.081,3.638,25,6.0
60.0,1.0,4.898,0.082,3.72,25,6.0
61.0,1.017,4.962,0.083,3.803,25,6.0
62.0,1.033,5.027,0.084,3.886,25,6.0
63.0,1.05,5.094,0.085,3.971,25,6.0
64.0,1.067,5.163,0.086,4.057,25,6.0
65.0,1.083,5.234,0.087,4.144,25,6.0
66.0,1.1,5.307,0.088,4.233,25,6.0
67.0,1.117,5.383,0.09,4.323,25,6.0
68.0,1.133,5.46,0.091,4.414,25,6.0
69.0,1.15,5.54,0.092,4.506,25,6.0
70.0,1.167,5.623,0.094,4.6,25,6.0
71.0,1.183,5.708,0.095,4.695,25,6.0
72.0,1.2,5.796,0.097,4.791,25,6.0
73.0,1.217,5.887,0.098,4.89,25,6.0
74.0,1.233,5.98,0.1,4.989,25,6.0
75.0,1.25,6.077,0.101,5.091,25,6.0
76.0,1.267,6.178,0.103,5.193,25,6.0
77.0,1.283,6.281,0.105,5.298,25,6.0
78.0,1.3,6.389,0.106,5.405,25,6.0
79.0,1.317,6.5,0.108,5.513,25,6.0
80.0,1.333,6.616,0.11,5.623,25,6.0
81.0,1.35,6.735,0.112,5.736,25,6.0
82.0,1.367,6.86,0.114,5.85,25,6.0
83.0,1.383,6.989,0.116,5.966,25,6.0
84.0,1.4,7.123,0.119,6.085,25,6.0
85.0,1.417,7.263,0.121,6.206,25,6.0
86.0,1.433,7.408,0.123,6.33,25,6.0
87.0,1.45,7.56,0.126,6.456,25,6.0
88.0,1.467,7.718,0.129,6.584,25,6.0
89.0,1.483,7.883,0.131,6.716,25,6.0
90.0,1.5,8.055,0.134,6.85,25,6.0
91.0,1.517,8.235,0.137,6.987,25,6.0
92.0,1.533,8.424,0.14,7.127,25,6.0
93.0,1.55,8.622,0.144,7.271,25,6.0
94.0,1.567,8.829,0.147,7.418,25,6.0
95.0,1.583,9.047,0.151,7.569,25,6.0
96.0,1.6,9.275,0.155,7.724,25,6.0
97.0,1.617,9.516,0.159,7.882,25,6.0
98.0,1.633,9.77,0.163,8.045,25,6.0
99.0,1.65,10.038,0.167,8.212,25,6.0
100.0,1.667,10.321,0.172,8.384,25,6.0
101.0,1.683,10.62,0.177,8.561,25,6.0
102.0,1.7,10.937,0.182,8.744,25,6.0
103.0,1.717,11.274,0.188,8.932,25,6.0
104.0,1.733,11.632,0.194,9.125,25,6.0
105.0,1.75,12.013,0.2,9.326,25,6.0
106.0,1.767,12.419,0.207,9.533,25,6.0
107.0,1.783,12.854,0.214,9.747,25,6.0
108.0,1.8,13.32,0.222,9.969,25,6.0
109.0,1.817,13.82,0.23,10.199,25,6.0
110.0,1.833,14.358,0.239,10.439,25,6.0
111.0,1.85,14.939,0.249,10.688,25,6.0
112.0,1.867,15.567,0.259,10.947,25,6.0
113.0,1.883,16.249,0.271,11.218,25,6.0
114.0,1.9,16.99,0.283,11.501,25,6.0
115.0,1.917,17.8,0.297,11.798,25,6.0
116.0,1.933,18.687,0.311,12.109,25,6.0
117.0,1.95,19.662,0.328,12.437,25,6.0
118.0,1.967,20.739,0.346,12.782,25,6.0
119.0,1.983,21.934,0.366,13.148,25,6.0
120.0,2.0,23.265,0.388,13.536,25,6.0
121.0,2.017,24.757,0.413,13.948,25,6.0
122.0,2.033,26.438,0.441,14.389,25,6.0
123.0,2.05,28.344,0.472,14.861,25,6.0
124.0,2.067,30.522,0.509,15.37,25,6.0
125.0,2.083,33.028,0.55,15.921,25,6.0
126.0,2.1,35.938,0.599,16.52,25,6.0
127.0,2.117,39.35,0.656,17.175,25,6.0
128.0,2.133,43.396,0.723,17.899,25,6.0
129.0,2.15,48.256,0.804,18.703,25,6.0
130.0,2.167,54.179,0.903,19.606,25,6.0
131.0,2.183,61.522,1.025,20.631,25,6.0
132.0,2.2,70.812,1.18,21.811,25,6.0
133.0,2.217,82.853,1.381,23.192,25,6.0
134.0,2.233,98.927,1.649,24.841,25,6.0
135.0,2.25,121.189,2.02,26.861,25,6.0
136.0,2.267,153.507,2.558,29.419,25,6.0
137.0,2.283,184.683,3.078,32.497,25,6.0
138.0,2.3,156.084,2.601,35.099,25,6.0
139.0,2.317,134.207,2.237,37.336,25,6.0
140.0,2.333,117.049,1.951,39.286,25,6.0
141.0,2.35,103.311,1.722,41.008,25,6.0
142.0,2.367,92.115,1.535,42.544,25,6.0
143.0,2.383,82.853,1.381,43.924,25,6.0
144.0,2.4,75.09,1.251,45.176,25,6.0
145.0,2.417,68.508,1.142,46.318,25,6.0
146.0,2.433,62.872,1.048,47.366,25,6.0
147.0,2.45,58.001,0.967,48.332,25,6.0
148.0,2.467,53.758,0.896,49.228,25,6.0
149.0,2.483,50.036,0.834,50.062,25,6.0
150.0,2.5,46.748,0.779,50.841,25,6.0
151.0,2.517,43.828,0.73,51.572,25,6.0
152.0,2.533,41.219,0.687,52.259,25,6.0
153.0,2.55,38.877,0.648,52.907,25,6.0
154.0,2.567,36.766,0.613,53.519,25,6.0
155.0,2.583,34.853,0.581,54.1,25,6.0
156.0,2.6,33.115,0.552,54.652,25,6.0
157.0,2.617,31.529,0.525,55.178,25,6.0
158.0,2.633,30.077,0.501,55.679,25,6.0
159.0,2.65,28.743,0.479,56.158,25,6.0
160.0,2.667,27.515,0.459,56.617,25,6.0
161.0,2.683,26.38,0.44,57.056,25,6.0
162.0,2.7,25.33,0.422,57.478,25,6.0
163.0,2.717,24.355,0.406,57.884,25,6.0
164.0,2.733,23.448,0.391,58.275,25,6.0
165.0,2.75,22.603,0.377,58.652,25,6.0
166.0,2.767,21.813,0.364,59.015,25,6.0
167.0,2.783,21.073,0.351,59.367,25,6.0
168.0,2.8,20.38,0.34,59.706,25,6.0
169.0,2.817,19.729,0.329,60.035,25,6.0
170.0,2.833,19.116,0.319,60.354,25,6.0
171.0,2.85,18.538,0.309,60.663,25,6.0
172.0,2.867,17.993,0.3,60.963,25,6.0
173.0,2.883,17.478,0.291,61.254,25,6.0
174.0,2.9,16.99,0.283,61.537,25,6.0
175.0,2.917,16.528,0.275,61.813,25,6.0
176.0,2.933,16.09,0.268,62.081,25,6.0
177.0,2.95,15.673,0.261,62.342,25,6.0
178.0,2.967,15.277,0.255,62.597,25,6.0
179.0,2.983,14.9,0.248,62.845,25,6.0
180.0,3.0,14.541,0.242,63.087,25,6.0
181.0,3.017,14.198,0.237,63.324,25,6.0
182.0,3.033,13.87,0.231,63.555,25,6.0
183.0,3.05,13.557,0.226,63.781,25,6.0
184.0,3.067,13.258,0.221,64.002,25,6.0
185.0,3.083,12.971,0.216,64.218,25,6.0
186.0,3.1,12.696,0.212,64.43,25,6.0
187.0,3.117,12.433,0.207,64.637,25,6.0
188.0,3.133,12.18,0.203,64.84,25,6.0
189.0,3.15,11.937,0.199,65.039,25,6.0
190.0,3.167,11.703,0.195,65.234,25,6.0
191.0,3.183,11.479,0.191,65.425,25,6.0
192.0,3.2,11.262,0.188,65.613,25,6.0
193.0,3.217,11.054,0.184,65.797,25,6.0
194.0,3.233,10.853,0.181,65.978,25,6.0
195.0,3.25,10.66,0.178,66.156,25,6.0
196.0,3.267,10.473,0.175,66.33,25,6.0
197.0,3.283,10.293,0.172,66.502,25,6.0
198.0,3.3,10.118,0.169,66.67,25,6.0
199.0,3.317,9.95,0.166,66.836,25,6.0
200.0,3.333,9.787,0.163,66.999,25,6.0
201.0,3.35,9.629,0.16,67.16,25,6.0
202.0,3.367,9.477,0.158,67.318,25,6.0
203.0,3.383,9.329,0.155,67.473,25,6.0
204.0,3.4,9.186,0.153,67.626,25,6.0
205.0,3.417,9.047,0.151,67.777,25,6.0
206.0,3.433,8.912,0.149,67.926,25,6.0
207.0,3.45,8.781,0.146,68.072,25,6.0
208.0,3.467,8.654,0.144,68.216,25,6.0
209.0,3.483,8.531,0.142,68.359,25,6.0
210.0,3.5,8.412,0.14,68.499,25,6.0
211.0,3.517,8.295,0.138,68.637,25,6.0
212.0,3.533,8.182,0.136,68.773,25,6.0
213.0,3.55,8.072,0.135,68.908,25,6.0
214.0,3.567,7.965,0.133,69.041,25,6.0
215.0,3.583,7.861,0.131,69.172,25,6.0
216.0,3.6,7.76,0.129,69.301,25,6.0
217.0,3.617,7.661,0.128,69.429,25,6.0
218.0,3.633,7.565,0.126,69.555,25,6.0
219.0,3.65,7.471,0.125,69.679,25,6.0
220.0,3.667,7.38,0.123,69.802,25,6.0
221.0,3.683,7.291,0.122,69.924,25,6.0
222.0,3.7,7.204,0.12,70.044,25,6.0
223.0,3.717,7.119,0.119,70.162,25,6.0
224.0,3.733,7.036,0.117,70.28,25,6.0
225.0,3.75,6.955,0.116,70.396,25,6.0
226.0,3.767,6.876,0.115,70.51,25,6.0
227.0,3.783,6.799,0.113,70.624,25,6.0
228.0,3.8,6.724,0.112,70.736,25,6.0
229.0,3.817,6.65,0.111,70.846,25,6.0
230.0,3.833,6.578,0.11,70.956,25,6.0
231.0,3.85,6.508,0.108,71.065,25,6.0
232.0,3.867,6.439,0.107,71.172,25,6.0
233.0,3.883,6.371,0.106,71.278,25,6.0
234.0,3.9,6.305,0.105,71.383,25,6.0
235.0,3.917,6.241,0.104,71.487,25,6.0
236.0,3.933,6.178,0.103,71.59,25,6.0
237.0,3.95,6.116,0.102,71.692,25,6.0
238.0,3.967,6.055,0.101,71.793,25,6.0
239.0,3.983,5.996,0.1,71.893,25,6.0
240.0,4.0,5.938,0.099,71.992,25,6.0
241.0,4.017,5.881,0.098,72.09,25,6.0
242.0,4.033,5.825,0.097,72.187,25,6.0
243.0,4.05,5.77,0.096,72.283,25,6.0
244.0,4.067,5.716,0.095,72.378,25,6.0
245.0,4.083,5.664,0.094,72.473,25,6.0
246.0,4.1,5.612,0.094,72.566,25,6.0
247.0,4.117,5.562,0.093,72.659,25,6.0
248.0,4.133,5.512,0.092,72.751,25,6.0
249.0,4.15,5.463,0.091,72.842,25,6.0
250.0,4.167,5.415,0.09,72.932,25,6.0
251.0,4.183,5.368,0.089,73.022,25,6.0
252.0,4.2,5.322,0.089,73.11,25,6.0
253.0,4.217,5.277,0.088,73.198,25,6.0
254.0,4.233,5.232,0.087,73.286,25,6.0
255.0,4.25,5.188,0.086,73.372,25,6.0
256.0,4.267,5.145,0.086,73.458,25,6.0
257.0,4.283,5.103,0.085,73.543,25,6.0
258.0,4.3,5.061,0.084,73.627,25,6.0
259.0,4.317,5.021,0.084,73.711,25,6.0
260.0,4.333,4.98,0.083,73.794,25,6.0
261.0,4.35,4.941,0.082,73.876,25,6.0
262.0,4.367,4.902,0.082,73.958,25,6.0
263.0,4.383,4.864,0.081,74.039,25,6.0
264.0,4.4,4.826,0.08,74.119,25,6.0
265.0,4.417,4.789,0.08,74.199,25,6.0
266.0,4.433,4.753,0.079,74.278,25,6.0
267.0,4.45,4.717,0.079,74.357,25,6.0
268.0,4.467,4.682,0.078,74.435,25,6.0
269.0,4.483,4.647,0.077,74.513,25,6.0
270.0,4.5,4.613,0.077,74.589,25,6.0
271.0,4.517,4.58,0.076,74.666,25,6.0
272.0,4.533,4.547,0.076,74.742,25,6.0
273.0,4.55,4.514,0.075,74.817,25,6.0
274.0,4.567,4.482,0.075,74.891,25,6.0
275.0,4.583,4.45,0.074,74.966,25,6.0
276.0,4.6,4.419,0.074,75.039,25,6.0
277.0,4.617,4.388,0.073,75.112,25,6.0
278.0,4.633,4.358,0.073,75.185,25,6.0
279.0,4.65,4.328,0.072,75.257,25,6.0
280.0,4.667,4.299,0.072,75.329,25,6.0
281.0,4.683,4.27,0.071,75.4,25,6.0
282.0,4.7,4.242,0.071,75.471,25,6.0
283.0,4.717,4.213,0.07,75.541,25,6.0
284.0,4.733,4.186,0.07,75.611,25,6.0
285.0,4.75,4.158,0.069,75.68,25,6.0
286.0,4.767,4.131,0.069,75.749,25,6.0
287.0,4.783,4.105,0.068,75.817,25,6.0
288.0,4.8,4.079,0.068,75.885,25,6.0
289.0,4.817,4.053,0.068,75.953,25,6.0
290.0,4.833,4.027,0.067,76.02,25,6.0
291.0,4.85,4.002,0.067,76.087,25,6.0
292.0,4.867,3.977,0.066,76.153,25,6.0
293.0,4.883,3.953,0.066,76.219,25,6.0
294.0,4.9,3.928,0.065,76.284,25,6.0
295.0,4.917,3.904,0.065,76.349,25,6.0
296.0,4.933,3.881,0.065,76.414,25,6.0
297.0,4.95,3.858,0.064,76.478,25,6.0
298.0,4.967,3.835,0.064,76.542,25,6.0
299.0,4.983,3.812,0.064,76.606,25,6.0
300.0,5.0,3.789,0.063,76.669,25,6.0
301.0,5.017,3.767,0.063,76.732,25,6.0
302.0,5.033,3.745,0.062,76.794,25,6.0
303.0,5.05,3.724,0.062,76.856,25,6.0
304.0,5.067,3.703,0.062,76.918,25,6.0
305.0,5.083,3.681,0.061,76.979,25,6.0
306.0,5.1,3.661,0.061,77.04,25,6.0
307.0,5.117,3.64,0.061,77.101,25,6.0
308.0,5.133,3.62,0.06,77.161,25,6.0
309.0,5.15,3.6,0.06,77.221,25,6.0
310.0,5.167,3.58,0.06,77.281,25,6.0
311.0,5.183,3.56,0.059,77.34,25,6.0
312.0,5.2,3.541,0.059,77.399,25,6.0
313.0,5.217,3.522,0.059,77.458,25,6.0
314.0,5.233,3.503,0.058,77.516,25,6.0
315.0,5.25,3.484,0.058,77.574,25,6.0
316.0,5.267,3.466,0.058,77.632,25,6.0
317.0,5.283,3.447,0.057,77.69,25,6.0
318.0,5.3,3.429,0.057,77.747,25,6.0
319.0,5.317,3.411,0.057,77.804,25,6.0
320.0,5.333,3.394,0.057,77.86,25,6.0
321.0,5.35,3.376,0.056,77.916,25,6.0
322.0,5.367,3.359,0.056,77.972,25,6.0
323.0,5.383,3.342,0.056,78.028,25,6.0
324.0,5.4,3.325,0.055,78.084,25,6.0
325.0,5.417,3.308,0.055,78.139,25,6.0
326.0,5.433,3.292,0.055,78.194,25,6.0
327.0,5.45,3.275,0.055,78.248,25,6.0
328.0,5.467,3.259,0.054,78.302,25,6.0
329.0,5.483,3.243,0.054,78.357,25,6.0
330.0,5.5,3.227,0.054,78.41,25,6.0
331.0,5.517,3.211,0.054,78.464,25,6.0
332.0,5.533,3.196,0.053,78.517,25,6.0
333.0,5.55,3.181,0.053,78.57,25,6.0
334.0,5.567,3.165,0.053,78.623,25,6.0
335.0,5.583,3.15,0.053,78.675,25,6.0
336.0,5.6,3.135,0.052,78.728,25,6.0
337.0,5.617,3.121,0.052,78.78,25,6.0
338.0,5.633,3.106,0.052,78.831,25,6.0
339.0,5.65,3.092,0.052,78.883,25,6.0
340.0,5.667,3.077,0.051,78.934,25,6.0
341.0,5.683,3.063,0.051,78.985,25,6.0
342.0,5.7,3.049,0.051,79.036,25,6.0
343.0,5.717,3.035,0.051,79.087,25,6.0
344.0,5.733,3.021,0.05,79.137,25,6.0
345.0,5.75,3.008,0.05,79.187,25,6.0
346.0,5.767,2.994,0.05,79.237,25,6.0
347.0,5.783,2.981,0.05,79.287,25,6.0
348.0,5.8,2.968,0.049,79.336,25,6.0
349.0,5.817,2.955,0.049,79.385,25,6.0
350.0,5.833,2.942,0.049,79.434,25,6.0
351.0,5.85,2.929,0.049,79.483,25,6.0
352.0,5.867,2.916,0.049,79.532,25,6.0
353.0,5.883,2.903,0.048,79.58,25,6.0
354.0,5.9,2.891,0.048,79.628,25,6.0
355.0,5.917,2.879,0.048,79.676,25,6.0
356.0,5.933,2.866,0.048,79.724,25,6.0
357.0,5.95,2.854,0.048,79.772,25,6.0
358.0,5.967,2.842,0.047,79.819,25,6.0
359.0,5.983,2.83,0.047,79.866,25,6.0
360.0,6.0,2.818,0.047,79.913,25,6.0
