time_min,time_hr,intensity_mm_hr,incremental_depth_mm,cumulative_depth_mm,return_period_yr,total_duration_hr
109.0,1.817,9.699,0.162,7.158,5,6.0
110.0,1.833,10.077,0.168,7.326,5,6.0
111.0,1.85,10.484,0.175,7.501,5,6.0
112.0,1.867,10.925,0.182,7.683,5,6.0
113.0,1.883,11.404,0.19,7.873,5,6.0
114.0,1.9,11.924,0.199,8.072,5,6.0
115.0,1.917,12.492,0.208,8.28,5,6.0
116.0,1.933,13.115,0.219,8.498,5,6.0
117.0,1.95,13.799,0.23,8.728,5,6.0
118.0,1.967,14.555,0.243,8.971,5,6.0
119.0,1.983,15.394,0.257,9.228,5,6.0
120.0,2.0,16.328,0.272,9.5,5,6.0
121.0,2.017,17.375,0.29,9.789,5,6.0
122.0,2.033,18.555,0.309,10.099,5,6.0
123.0,2.05,19.893,0.332,10.43,5,6.0
124.0,2.067,21.421,0.357,10.787,5,6.0
125.0,2.083,23.18,0.386,11.173,5,6.0
126.0,2.1,25.222,0.42,11.594,5,6.0
127.0,2.117,27.617,0.46,12.054,5,6.0
128.0,2.133,30.456,0.508,12.562,5,6.0
129.0,2.15,33.867,0.564,13.126,5,6.0
130.0,2.167,38.024,0.634,13.76,5,6.0
131.0,2.183,43.177,0.72,14.479,5,6.0
132.0,2.2,49.697,0.828,15.308,5,6.0
133.0,2.217,58.148,0.969,16.277,5,6.0
134.0,2.233,69.429,1.157,17.434,5,6.0
135.0,2.25,85.053,1.418,18.852,5,6.0
136.0,2.267,107.735,1.796,20.647,5,6.0
137.0,2.283,129.614,2.16,22.807,5,6.0
138.0,2.3,109.543,1.826,24.633,5,6.0
139.0,2.317,94.189,1.57,26.203,5,6.0
140.0,2.333,82.148,1.369,27.572,5,6.0
141.0,2.35,72.506,1.208,28.78,5,6.0
142.0,2.367,64.648,1.077,29.858,5,6.0
143.0,2.383,58.148,0.969,30.827,5,6.0
144.0,2.4,52.7,0.878,31.705,5,6.0
145.0,2.417,48.081,0.801,32.507,5,6.0
146.0,2.433,44.125,0.735,33.242,5,6.0
147.0,2.45,40.706,0.678,33.921,5,6.0
148.0,2.467,37.729,0.629,34.549,5,6.0
149.0,2.483,35.116,0.585,35.135,5,6.0
150.0,2.5,32.809,0.547,35.682,5,6.0
151.0,2.517,30.759,0.513,36.194,5,6.0
152.0,2.533,28.928,0.482,36.676,5,6.0
153.0,2.55,27.285,0.455,37.131,5,6.0
154.0,2.567,25.803,0.43,37.561,5,6.0
155.0,2.583,24.461,0.408,37.969,5,6.0
156.0,2.6,23.241,0.387,38.356,5,6.0
157.0,2.617,22.127,0.369,38.725,5,6.0
158.0,2.633,21.108,0.352,39.077,5,6.0
159.0,2.65,20.172,0.336,39.413,5,6.0
160.0,2.667,19.31,0.322,39.735,5,6.0
161.0,2.683,18.514,0.309,40.043,5,6.0
162.0,2.7,17.777,0.296,40.34,5,6.0
163.0,2.717,17.093,0.285,40.625,5,6.0
164.0,2.733,16.456,0.274,40.899,5,6.0
165.0,2.75,15.863,0.264,41.163,5,6.0
166.0,2.767,15.309,0.255,41.418,5,6.0
167.0,2.783,14.79,0.246,41.665,5,6.0
168.0,2.8,14.303,0.238,41.903,5,6.0
169.0,2.817,13.846,0.231,42.134,5,6.0
170.0,2.833,13.416,0.224,42.358,5,6.0
171.0,2.85,13.01,0.217,42.574,5,6.0
172.0,2.867,12.628,0.21,42.785,5,6.0
173.0,2.883,12.266,0.204,42.989,5,6.0
174.0,2.9,11.924,0.199,43.188,5,6.0
175.0,2.917,11.6,0.193,43.381,5,6.0
176.0,2.933,11.292,0.188,43.57,5,6.0
177.0,2.95,11.0,0.183,43.753,5,6.0
178.0,2.967,10.722,0.179,43.932,5,6.0
179.0,2.983,10.457,0.174,44.106,5,6.0
180.0,3.0,10.205,0.17,44.276,5,6.0
181.0,3.017,9.964,0.166,44.442,5,6.0
182.0,3.033,9.735,0.162,44.604,5,6.0
183.0,3.05,9.515,0.159,44.763,5,6.0
184.0,3.067,9.305,0.155,44.918,5,6.0
185.0,3.083,9.103,0.152,45.07,5,6.0
186.0,3.1,8.911,0.149,45.218,5,6.0
187.0,3.117,8.726,0.145,45.364,5,6.0
188.0,3.133,8.548,0.142,45.506,5,6.0
189.0,3.15,8.378,0.14,45.646,5,6.0
190.0,3.167,8.214,0.137,45.783,5,6.0
191.0,3.183,8.056,0.134,45.917,5,6.0
192.0,3.2,7.904,0.132,46.049,5,6.0
193.0,3.217,7.758,0.129,46.178,5,6.0
194.0,3.233,7.617,0.127,46.305,5,6.0
195.0,3.25,7.481,0.125,46.43,5,6.0
196.0,3.267,7.35,0.123,46.552,5,6.0
197.0,3.283,7.223,0.12,46.672,5,6.0
198.0,3.3,7.101,0.118,46.791,5,6.0
199.0,3.317,6.983,0.116,46.907,5,6.0
200.0,3.333,6.869,0.114,47.022,5,6.0
201.0,3.35,6.758,0.113,47.134,5,6.0
202.0,3.367,6.651,0.111,47.245,5,6.0
203.0,3.383,6.547,0.109,47.354,5,6.0
204.0,3.4,6.447,0.107,47.462,5,6.0
205.0,3.417,6.349,0.106,47.568,5,6.0
206.0,3.433,6.255,0.104,47.672,5,6.0
207.0,3.45,6.163,0.103,47.774,5,6.0
208.0,3.467,6.074,0.101,47.876,5,6.0
209.0,3.483,5.987,0.1,47.975,5,6.0
210.0,3.5,5.903,0.098,48.074,5,6.0
211.0,3.517,5.822,0.097,48.171,5,6.0
212.0,3.533,5.743,0.096,48.267,5,6.0
213.0,3.55,5.665,0.094,48.361,5,6.0
214.0,3.567,5.59,0.093,48.454,5,6.0
215.0,3.583,5.517,0.092,48.546,5,6.0
216.0,3.6,5.446,0.091,48.637,5,6.0
217.0,3.617,5.377,0.09,48.727,5,6.0
218.0,3.633,5.309,0.088,48.815,5,6.0
219.0,3.65,5.243,0.087,48.902,5,6.0
220.0,3.667,5.179,0.086,48.989,5,6.0
221.0,3.683,5.117,0.085,49.074,5,6.0
222.0,3.7,5.056,0.084,49.158,5,6.0
223.0,3.717,4.996,0.083,49.242,5,6.0
224.0,3.733,4.938,0.082,49.324,5,6.0
225.0,3.75,4.881,0.081,49.405,5,6.0
226.0,3.767,4.826,0.08,49.486,5,6.0
227.0,3.783,4.772,0.08,49.565,5,6.0
228.0,3.8,4.719,0.079,49.644,5,6.0
229.0,3.817,4.667,0.078,49.722,5,6.0
230.0,3.833,4.617,0.077,49.799,5,6.0
231.0,3.85,4.567,0.076,49.875,5,6.0
232.0,3.867,4.519,0.075,49.95,5,6.0
233.0,3.883,4.471,0.075,50.024,5,6.0
234.0,3.9,4.425,0.074,50.098,5,6.0
235.0,3.917,4.38,0.073,50.171,5,6.0
236.0,3.933,4.336,0.072,50.243,5,6.0
237.0,3.95,4.292,0.072,50.315,5,6.0
238.0,3.967,4.25,0.071,50.386,5,6.0
239.0,3.983,4.208,0.07,50.456,5,6.0
240.0,4.0,4.167,0.069,50.525,5,6.0
241.0,4.017,4.127,0.069,50.594,5,6.0
242.0,4.033,4.088,0.068,50.662,5,6.0
243.0,4.05,4.05,0.067,50.73,5,6.0
244.0,4.067,4.012,0.067,50.797,5,6.0
245.0,4.083,3.975,0.066,50.863,5,6.0
246.0,4.1,3.939,0.066,50.929,5,6.0
247.0,4.117,3.903,0.065,50.994,5,6.0
248.0,4.133,3.868,0.064,51.058,5,6.0
249.0,4.15,3.834,0.064,51.122,5,6.0
250.0,4.167,3.8,0.063,51.185,5,6.0
251.0,4.183,3.767,0.063,51.248,5,6.0
252.0,4.2,3.735,0.062,51.31,5,6.0
253.0,4.217,3.703,0.062,51.372,5,6.0
254.0,4.233,3.672,0.061,51.433,5,6.0
255.0,4.25,3.641,0.061,51.494,5,6.0
256.0,4.267,3.611,0.06,51.554,5,6.0
257.0,4.283,3.581,0.06,51.614,5,6.0
258.0,4.3,3.552,0.059,51.673,5,6.0
259.0,4.317,3.524,0.059,51.732,5,6.0
260.0,4.333,3.495,0.058,51.79,5,6.0
261.0,4.35,3.468,0.058,51.848,5,6.0
262.0,4.367,3.44,0.057,51.905,5,6.0
263.0,4.383,3.414,0.057,51.962,5,6.0
264.0,4.4,3.387,0.056,52.019,5,6.0
265.0,4.417,3.361,0.056,52.075,5,6.0
266.0,4.433,3.336,0.056,52.13,5,6.0
267.0,4.45,3.311,0.055,52.185,5,6.0
268.0,4.467,3.286,0.055,52.24,5,6.0
269.0,4.483,3.262,0.054,52.294,5,6.0
270.0,4.5,3.238,0.054,52.348,5,6.0
271.0,4.517,3.214,0.054,52.402,5,6.0
272.0,4.533,3.191,0.053,52.455,5,6.0
273.0,4.55,3.168,0.053,52.508,5,6.0
274.0,4.567,3.146,0.052,52.56,5,6.0
275.0,4.583,3.123,0.052,52.612,5,6.0
276.0,4.6,3.101,0.052,52.664,5,6.0
277.0,4.617,3.08,0.051,52.716,5,6.0
278.0,4.633,3.059,0.051,52.766,5,6.0
279.0,4.65,3.038,0.051,52.817,5,6.0
280.0,4.667,3.017,0.05,52.867,5,6.0
281.0,4.683,2.997,0.05,52.917,5,6.0
282.0,4.7,2.977,0.05,52.967,5,6.0
283.0,4.717,2.957,0.049,53.016,5,6.0
284.0,4.733,2.938,0.049,53.065,5,6.0
285.0,4.75,2.918,0.049,53.114,5,6.0
286.0,4.767,2.9,0.048,53.162,5,6.0
287.0,4.783,2.881,0.048,53.21,5,6.0
288.0,4.8,2.862,0.048,53.258,5,6.0
289.0,4.817,2.844,0.047,53.305,5,6.0
290.0,4.833,2.826,0.047,53.352,5,6.0
291.0,4.85,2.809,0.047,53.399,5,6.0
292.0,4.867,2.791,0.047,53.446,5,6.0
293.0,4.883,2.774,0.046,53.492,5,6.0
294.0,4.9,2.757,0.046,53.538,5,6.0
295.0,4.917,2.74,0.046,53.584,5,6.0
296.0,4.933,2.724,0.045,53.629,5,6.0
297.0,4.95,2.707,0.045,53.674,5,6.0
298.0,4.967,2.691,0.045,53.719,5,6.0
299.0,4.983,2.675,0.045,53.764,5,6.0
300.0,5.0,2.66,0.044,53.808,5,6.0
301.0,5.017,2.644,0.044,53.852,5,6.0
302.0,5.033,2.629,0.044,53.896,5,6.0
303.0,5.05,2.613,0.044,53.939,5,6.0
304.0,5.067,2.599,0.043,53.983,5,6.0
305.0,5.083,2.584,0.043,54.026,5,6.0
306.0,5.1,2.569,0.043,54.068,5,6.0
307.0,5.117,2.555,0.043,54.111,5,6.0
308.0,5.133,2.54,0.042,54.153,5,6.0
309.0,5.15,2.526,0.042,54.196,5,6.0
310.0,5.167,2.512,0.042,54.237,5,6.0
311.0,5.183,2.499,0.042,54.279,5,6.0
312.0,5.2,2.485,0.041,54.32,5,6.0
313.0,5.217,2.472,0.041,54.362,5,6.0
314.0,5.233,2.458,0.041,54.403,5,6.0
315.0,5.25,2.445,0.041,54.443,5,6.0
316.0,5.267,2.432,0.041,54.484,5,6.0
317.0,5.283,2.419,0.04,54.524,5,6.0
318.0,5.3,2.407,0.04,54.564,5,6.0
319.0,5.317,2.394,0.04,54.604,5,6.0
320.0,5.333,2.382,0.04,54.644,5,6.0
321.0,5.35,2.369,0.039,54.683,5,6.0
322.0,5.367,2.357,0.039,54.723,5,6.0
323.0,5.383,2.345,0.039,54.762,5,6.0
324.0,5.4,2.333,0.039,54.801,5,6.0
325.0,5.417,2.322,0.039,54.839,5,6.0
326.0,5.433,2.31,0.039,54.878,5,6.0
327.0,5.45,2.299,0.038,54.916,5,6.0
328.0,5.467,2.287,0.038,54.954,5,6.0
329.0,5.483,2.276,0.038,54.992,5,6.0
330.0,5.5,2.265,0.038,55.03,5,6.0
331.0,5.517,2.254,0.038,55.068,5,6.0
332.0,5.533,2.243,0.037,55.105,5,6.0
333.0,5.55,2.232,0.037,55.142,5,6.0
334.0,5.567,2.222,0.037,55.179,5,6.0
335.0,5.583,2.211,0.037,55.216,5,6.0
336.0,5.6,2.2,0.037,55.253,5,6.0
337.0,5.617,2.19,0.037,55.289,5,6.0
338.0,5.633,2.18,0.036,55.326,5,6.0
339.0,5.65,2.17,0.036,55.362,5,6.0
340.0,5.667,2.16,0.036,55.398,5,6.0
341.0,5.683,2.15,0.036,55.434,5,6.0
342.0,5.7,2.14,0.036,55.469,5,6.0
343.0,5.717,2.13,0.036,55.505,5,6.0
344.0,5.733,2.121,0.035,55.54,5,6.0
345.0,5.75,2.111,0.035,55.575,5,6.0
346.0,5.767,2.101,0.035,55.61,5,6.0
347.0,5.783,2.092,0.035,55.645,5,6.0
348.0,5.8,2.083,0.035,55.68,5,6.0
349.0,5.817,2.074,0.035,55.714,5,6.0
350.0,5.833,2.065,0.034,55.749,5,6.0
351.0,5.85,2.055,0.034,55.783,5,6.0
352.0,5.867,2.047,0.034,55.817,5,6.0
353.0,5.883,2.038,0.034,55.851,5,6.0
354.0,5.9,2.029,0.034,55.885,5,6.0
355.0,5.917,2.02,0.034,55.919,5,6.0
356.0,5.933,2.012,0.034,55.952,5,6.0
357.0,5.95,2.003,0.033,55.986,5,6.0
358.0,5.967,1.995,0.033,56.019,5,6.0
359.0,5.983,1.986,0.033,56.052,5,6.0
360.0,6.0,1.978,0.033,56.085,5,6.0
