time_min,time_hr,intensity_mm_hr,incremental_depth_mm,cumulative_depth_mm,return_period_yr,total_duration_hr
90.0,1.5,6.585,0.11,5.599,10,6.0
91.0,1.517,6.732,0.112,5.711,10,6.0
92.0,1.533,6.886,0.115,5.826,10,6.0
93.0,1.55,7.048,0.117,5.944,10,6.0
94.0,1.567,7.217,0.12,6.064,10,6.0
95.0,1.583,7.395,0.123,6.187,10,6.0
96.0,1.6,7.582,0.126,6.314,10,6.0
97.0,1.617,7.779,0.13,6.443,10,6.0
98.0,1.633,7.986,0.133,6.576,10,6.0
99.0,1.65,8.205,0.137,6.713,10,6.0
100.0,1.667,8.436,0.141,6.854,10,6.0
101.0,1.683,8.681,0.145,6.998,10,6.0
102.0,1.7,8.94,0.149,7.147,10,6.0
103.0,1.717,9.215,0.154,7.301,10,6.0
104.0,1.733,9.508,0.158,7.459,10,6.0
105.0,1.75,9.82,0.164,7.623,10,6.0
106.0,1.767,10.152,0.169,7.792,10,6.0
107.0,1.783,10.507,0.175,7.967,10,6.0
108.0,1.8,10.888,0.181,8.149,10,6.0
109.0,1.817,11.297,0.188,8.337,10,6.0
110.0,1.833,11.737,0.196,8.533,10,6.0
111.0,1.85,12.212,0.204,8.736,10,6.0
112.0,1.867,12.725,0.212,8.948,10,6.0
113.0,1.883,13.282,0.221,9.17,10,6.0
114.0,1.9,13.888,0.231,9.401,10,6.0
115.0,1.917,14.55,0.243,9.644,10,6.0
116.0,1.933,15.275,0.255,9.898,10,6.0
117.0,1.95,16.073,0.268,10.166,10,6.0
118.0,1.967,16.953,0.283,10.449,10,6.0
119.0,1.983,17.93,0.299,10.748,10,6.0
120.0,2.0,19.018,0.317,11.065,10,6.0
121.0,2.017,20.237,0.337,11.402,10,6.0
122.0,2.033,21.611,0.36,11.762,10,6.0
123.0,2.05,23.17,0.386,12.148,10,6.0
124.0,2.067,24.949,0.416,12.564,10,6.0
125.0,2.083,26.998,0.45,13.014,10,6.0
126.0,2.1,29.377,0.49,13.504,10,6.0
127.0,2.117,32.166,0.536,14.04,10,6.0
128.0,2.133,35.474,0.591,14.631,10,6.0
129.0,2.15,39.446,0.657,15.288,10,6.0
130.0,2.167,44.288,0.738,16.027,10,6.0
131.0,2.183,50.29,0.838,16.865,10,6.0
132.0,2.2,57.884,0.965,17.829,10,6.0
133.0,2.217,67.727,1.129,18.958,10,6.0
134.0,2.233,80.867,1.348,20.306,10,6.0
135.0,2.25,99.064,1.651,21.957,10,6.0
136.0,2.267,125.482,2.091,24.048,10,6.0
137.0,2.283,150.966,2.516,26.565,10,6.0
138.0,2.3,127.589,2.126,28.691,10,6.0
139.0,2.317,109.705,1.828,30.519,10,6.0
140.0,2.333,95.68,1.595,32.114,10,6.0
141.0,2.35,84.45,1.407,33.522,10,6.0
142.0,2.367,75.298,1.255,34.777,10,6.0
143.0,2.383,67.727,1.129,35.905,10,6.0
144.0,2.4,61.381,1.023,36.928,10,6.0
145.0,2.417,56.001,0.933,37.862,10,6.0
146.0,2.433,51.394,0.857,38.718,10,6.0
147.0,2.45,47.412,0.79,39.508,10,6.0
148.0,2.467,43.944,0.732,40.241,10,6.0
149.0,2.483,40.901,0.682,40.923,10,6.0
150.0,2.5,38.214,0.637,41.559,10,6.0
151.0,2.517,35.826,0.597,42.157,10,6.0
152.0,2.533,33.694,0.562,42.718,10,6.0
153.0,2.55,31.78,0.53,43.248,10,6.0
154.0,2.567,30.053,0.501,43.749,10,6.0
155.0,2.583,28.49,0.475,44.224,10,6.0
156.0,2.6,27.069,0.451,44.675,10,6.0
157.0,2.617,25.773,0.43,45.104,10,6.0
158.0,2.633,24.586,0.41,45.514,10,6.0
159.0,2.65,23.496,0.392,45.906,10,6.0
160.0,2.667,22.492,0.375,46.28,10,6.0
161.0,2.683,21.564,0.359,46.64,10,6.0
162.0,2.7,20.706,0.345,46.985,10,6.0
163.0,2.717,19.909,0.332,47.317,10,6.0
164.0,2.733,19.167,0.319,47.636,10,6.0
165.0,2.75,18.476,0.308,47.944,10,6.0
166.0,2.767,17.83,0.297,48.241,10,6.0
167.0,2.783,17.226,0.287,48.528,10,6.0
168.0,2.8,16.659,0.278,48.806,10,6.0
169.0,2.817,16.127,0.269,49.075,10,6.0
170.0,2.833,15.626,0.26,49.335,10,6.0
171.0,2.85,15.154,0.253,49.588,10,6.0
172.0,2.867,14.708,0.245,49.833,10,6.0
173.0,2.883,14.287,0.238,50.071,10,6.0
174.0,2.9,13.888,0.231,50.303,10,6.0
175.0,2.917,13.511,0.225,50.528,10,6.0
176.0,2.933,13.152,0.219,50.747,10,6.0
177.0,2.95,12.812,0.214,50.96,10,6.0
178.0,2.967,12.488,0.208,51.169,10,6.0
179.0,2.983,12.18,0.203,51.372,10,6.0
180.0,3.0,11.886,0.198,51.57,10,6.0
181.0,3.017,11.606,0.193,51.763,10,6.0
182.0,3.033,11.338,0.189,51.952,10,6.0
183.0,3.05,11.082,0.185,52.137,10,6.0
184.0,3.067,10.837,0.181,52.317,10,6.0
185.0,3.083,10.603,0.177,52.494,10,6.0
186.0,3.1,10.379,0.173,52.667,10,6.0
187.0,3.117,10.163,0.169,52.837,10,6.0
188.0,3.133,9.956,0.166,53.002,10,6.0
189.0,3.15,9.758,0.163,53.165,10,6.0
190.0,3.167,9.567,0.159,53.325,10,6.0
191.0,3.183,9.383,0.156,53.481,10,6.0
192.0,3.2,9.206,0.153,53.634,10,6.0
193.0,3.217,9.036,0.151,53.785,10,6.0
194.0,3.233,8.872,0.148,53.933,10,6.0
195.0,3.25,8.714,0.145,54.078,10,6.0
196.0,3.267,8.561,0.143,54.221,10,6.0
197.0,3.283,8.413,0.14,54.361,10,6.0
198.0,3.3,8.271,0.138,54.499,10,6.0
199.0,3.317,8.133,0.136,54.634,10,6.0
200.0,3.333,8.0,0.133,54.768,10,6.0
201.0,3.35,7.871,0.131,54.899,10,6.0
202.0,3.367,7.746,0.129,55.028,10,6.0
203.0,3.383,7.626,0.127,55.155,10,6.0
204.0,3.4,7.509,0.125,55.28,10,6.0
205.0,3.417,7.395,0.123,55.403,10,6.0
206.0,3.433,7.285,0.121,55.525,10,6.0
207.0,3.45,7.178,0.12,55.645,10,6.0
208.0,3.467,7.074,0.118,55.762,10,6.0
209.0,3.483,6.974,0.116,55.879,10,6.0
210.0,3.5,6.876,0.115,55.993,10,6.0
211.0,3.517,6.781,0.113,56.106,10,6.0
212.0,3.533,6.688,0.111,56.218,10,6.0
213.0,3.55,6.599,0.11,56.328,10,6.0
214.0,3.567,6.511,0.109,56.436,10,6.0
215.0,3.583,6.426,0.107,56.543,10,6.0
216.0,3.6,6.343,0.106,56.649,10,6.0
217.0,3.617,6.262,0.104,56.753,10,6.0
218.0,3.633,6.184,0.103,56.856,10,6.0
219.0,3.65,6.107,0.102,56.958,10,6.0
220.0,3.667,6.032,0.101,57.059,10,6.0
221.0,3.683,5.96,0.099,57.158,10,6.0
222.0,3.7,5.888,0.098,57.256,10,6.0
223.0,3.717,5.819,0.097,57.353,10,6.0
224.0,3.733,5.751,0.096,57.449,10,6.0
225.0,3.75,5.685,0.095,57.544,10,6.0
226.0,3.767,5.621,0.094,57.638,10,6.0
227.0,3.783,5.558,0.093,57.73,10,6.0
228.0,3.8,5.496,0.092,57.822,10,6.0
229.0,3.817,5.436,0.091,57.912,10,6.0
230.0,3.833,5.377,0.09,58.002,10,6.0
231.0,3.85,5.319,0.089,58.091,10,6.0
232.0,3.867,5.263,0.088,58.178,10,6.0
233.0,3.883,5.208,0.087,58.265,10,6.0
234.0,3.9,5.154,0.086,58.351,10,6.0
235.0,3.917,5.101,0.085,58.436,10,6.0
236.0,3.933,5.05,0.084,58.52,10,6.0
237.0,3.95,4.999,0.083,58.604,10,6.0
238.0,3.967,4.95,0.082,58.686,10,6.0
239.0,3.983,4.901,0.082,58.768,10,6.0
240.0,4.0,4.854,0.081,58.849,10,6.0
241.0,4.017,4.807,0.08,58.929,10,6.0
242.0,4.033,4.761,0.079,59.008,10,6.0
243.0,4.05,4.717,0.079,59.087,10,6.0
244.0,4.067,4.673,0.078,59.165,10,6.0
245.0,4.083,4.63,0.077,59.242,10,6.0
246.0,4.1,4.588,0.076,59.318,10,6.0
247.0,4.117,4.546,0.076,59.394,10,6.0
248.0,4.133,4.506,0.075,59.469,10,6.0
249.0,4.15,4.466,0.074,59.544,10,6.0
250.0,4.167,4.426,0.074,59.617,10,6.0
251.0,4.183,4.388,0.073,59.69,10,6.0
252.0,4.2,4.35,0.073,59.763,10,6.0
253.0,4.217,4.313,0.072,59.835,10,6.0
254.0,4.233,4.277,0.071,59.906,10,6.0
255.0,4.25,4.241,0.071,59.977,10,6.0
256.0,4.267,4.206,0.07,60.047,10,6.0
257.0,4.283,4.171,0.07,60.116,10,6.0
258.0,4.3,4.137,0.069,60.185,10,6.0
259.0,4.317,4.104,0.068,60.254,10,6.0
260.0,4.333,4.071,0.068,60.322,10,6.0
261.0,4.35,4.039,0.067,60.389,10,6.0
262.0,4.367,4.007,0.067,60.456,10,6.0
263.0,4.383,3.976,0.066,60.522,10,6.0
264.0,4.4,3.945,0.066,60.588,10,6.0
265.0,4.417,3.915,0.065,60.653,10,6.0
266.0,4.433,3.885,0.065,60.718,10,6.0
267.0,4.45,3.856,0.064,60.782,10,6.0
268.0,4.467,3.827,0.064,60.846,10,6.0
269.0,4.483,3.799,0.063,60.909,10,6.0
270.0,4.5,3.771,0.063,60.972,10,6.0
271.0,4.517,3.744,0.062,61.034,10,6.0
272.0,4.533,3.717,0.062,61.096,10,6.0
273.0,4.55,3.69,0.061,61.158,10,6.0
274.0,4.567,3.664,0.061,61.219,10,6.0
275.0,4.583,3.638,0.061,61.28,10,6.0
276.0,4.6,3.612,0.06,61.34,10,6.0
277.0,4.617,3.587,0.06,61.4,10,6.0
278.0,4.633,3.563,0.059,61.459,10,6.0
279.0,4.65,3.538,0.059,61.518,10,6.0
280.0,4.667,3.514,0.059,61.576,10,6.0
281.0,4.683,3.491,0.058,61.635,10,6.0
282.0,4.7,3.467,0.058,61.692,10,6.0
283.0,4.717,3.444,0.057,61.75,10,6.0
284.0,4.733,3.422,0.057,61.807,10,6.0
285.0,4.75,3.399,0.057,61.863,10,6.0
286.0,4.767,3.377,0.056,61.92,10,6.0
287.0,4.783,3.355,0.056,61.976,10,6.0
288.0,4.8,3.334,0.056,62.031,10,6.0
289.0,4.817,3.313,0.055,62.086,10,6.0
290.0,4.833,3.292,0.055,62.141,10,6.0
291.0,4.85,3.271,0.055,62.196,10,6.0
292.0,4.867,3.251,0.054,62.25,10,6.0
293.0,4.883,3.231,0.054,62.304,10,6.0
294.0,4.9,3.211,0.054,62.357,10,6.0
295.0,4.917,3.192,0.053,62.411,10,6.0
296.0,4.933,3.172,0.053,62.463,10,6.0
297.0,4.95,3.153,0.053,62.516,10,6.0
298.0,4.967,3.135,0.052,62.568,10,6.0
299.0,4.983,3.116,0.052,62.62,10,6.0
300.0,5.0,3.098,0.052,62.672,10,6.0
301.0,5.017,3.08,0.051,62.723,10,6.0
302.0,5.033,3.062,0.051,62.774,10,6.0
303.0,5.05,3.044,0.051,62.825,10,6.0
304.0,5.067,3.027,0.05,62.875,10,6.0
305.0,5.083,3.009,0.05,62.926,10,6.0
306.0,5.1,2.992,0.05,62.975,10,6.0
307.0,5.117,2.976,0.05,63.025,10,6.0
308.0,5.133,2.959,0.049,63.074,10,6.0
309.0,5.15,2.943,0.049,63.123,10,6.0
310.0,5.167,2.926,0.049,63.172,10,6.0
311.0,5.183,2.91,0.049,63.221,10,6.0
312.0,5.2,2.894,0.048,63.269,10,6.0
313.0,5.217,2.879,0.048,63.317,10,6.0
314.0,5.233,2.863,0.048,63.365,10,6.0
315.0,5.25,2.848,0.047,63.412,10,6.0
316.0,5.267,2.833,0.047,63.459,10,6.0
317.0,5.283,2.818,0.047,63.506,10,6.0
318.0,5.3,2.803,0.047,63.553,10,6.0
319.0,5.317,2.789,0.046,63.599,10,6.0
320.0,5.333,2.774,0.046,63.646,10,6.0
321.0,5.35,2.76,0.046,63.692,10,6.0
322.0,5.367,2.746,0.046,63.737,10,6.0
323.0,5.383,2.732,0.046,63.783,10,6.0
324.0,5.4,2.718,0.045,63.828,10,6.0
325.0,5.417,2.704,0.045,63.873,10,6.0
326.0,5.433,2.691,0.045,63.918,10,6.0
327.0,5.45,2.677,0.045,63.963,10,6.0
328.0,5.467,2.664,0.044,64.007,10,6.0
329.0,5.483,2.651,0.044,64.051,10,6.0
330.0,5.5,2.638,0.044,64.095,10,6.0
331.0,5.517,2.625,0.044,64.139,10,6.0
332.0,5.533,2.612,0.044,64.183,10,6.0
333.0,5.55,2.6,0.043,64.226,10,6.0
334.0,5.567,2.587,0.043,64.269,10,6.0
335.0,5.583,2.575,0.043,64.312,10,6.0
336.0,5.6,2.563,0.043,64.355,10,6.0
337.0,5.617,2.551,0.043,64.397,10,6.0
338.0,5.633,2.539,0.042,64.44,10,6.0
339.0,5.65,2.527,0.042,64.482,10,6.0
340.0,5.667,2.515,0.042,64.524,10,6.0
341.0,5.683,2.504,0.042,64.565,10,6.0
342.0,5.7,2.492,0.042,64.607,10,6.0
343.0,5.717,2.481,0.041,64.648,10,6.0
344.0,5.733,2.47,0.041,64.689,10,6.0
345.0,5.75,2.459,0.041,64.73,10,6.0
346.0,5.767,2.448,0.041,64.771,10,6.0
347.0,5.783,2.437,0.041,64.812,10,6.0
348.0,5.8,2.426,0.04,64.852,10,6.0
349.0,5.817,2.415,0.04,64.892,10,6.0
350.0,5.833,2.405,0.04,64.933,10,6.0
351.0,5.85,2.394,0.04,64.972,10,6.0
352.0,5.867,2.384,0.04,65.012,10,6.0
353.0,5.883,2.373,0.04,65.052,10,6.0
354.0,5.9,2.363,0.039,65.091,10,6.0
355.0,5.917,2.353,0.039,65.13,10,6.0
356.0,5.933,2.343,0.039,65.169,10,6.0
357.0,5.95,2.333,0.039,65.208,10,6.0
358.0,5.967,2.323,0.039,65.247,10,6.0
359.0,5.983,2.313,0.039,65.286,10,6.0
360.0,6.0,2.304,0.038,65.324,10,6.0
