time_min,time_hr,intensity_mm_hr,incremental_depth_mm,cumulative_depth_mm,return_period_yr,total_duration_hr
142.0,2.367,0.612,0.01,1.276,2,24.0
143.0,2.383,0.613,0.01,1.286,2,24.0
144.0,2.4,0.614,0.01,1.296,2,24.0
145.0,2.417,0.616,0.01,1.307,2,24.0
146.0,2.433,0.617,0.01,1.317,2,24.0
147.0,2.45,0.618,0.01,1.327,2,24.0
148.0,2.467,0.62,0.01,1.338,2,24.0
149.0,2.483,0.621,0.01,1.348,2,24.0
150.0,2.5,0.622,0.01,1.358,2,24.0
151.0,2.517,0.624,0.01,1.369,2,24.0
152.0,2.533,0.625,0.01,1.379,2,24.0
153.0,2.55,0.626,0.01,1.39,2,24.0
154.0,2.567,0.628,0.01,1.4,2,24.0
155.0,2.583,0.629,0.01,1.41,2,24.0
156.0,2.6,0.63,0.011,1.421,2,24.0
157.0,2.617,0.632,0.011,1.432,2,24.0
158.0,2.633,0.633,0.011,1.442,2,24.0
159.0,2.65,0.635,0.011,1.453,2,24.0
160.0,2.667,0.636,0.011,1.463,2,24.0
161.0,2.683,0.638,0.011,1.474,2,24.0
162.0,2.7,0.639,0.011,1.485,2,24.0
163.0,2.717,0.64,0.011,1.495,2,24.0
164.0,2.733,0.642,0.011,1.506,2,24.0
165.0,2.75,0.643,0.011,1.517,2,24.0
166.0,2.767,0.645,0.011,1.527,2,24.0
167.0,2.783,0.646,0.011,1.538,2,24.0
168.0,2.8,0.648,0.011,1.549,2,24.0
169.0,2.817,0.649,0.011,1.56,2,24.0
170.0,2.833,0.651,0.011,1.571,2,24.0
171.0,2.85,0.652,0.011,1.581,2,24.0
172.0,2.867,0.654,0.011,1.592,2,24.0
173.0,2.883,0.655,0.011,1.603,2,24.0
174.0,2.9,0.657,0.011,1.614,2,24.0
175.0,2.917,0.658,0.011,1.625,2,24.0
176.0,2.933,0.66,0.011,1.636,2,24.0
177.0,2.95,0.661,0.011,1.647,2,24.0
178.0,2.967,0.663,0.011,1.658,2,24.0
179.0,2.983,0.665,0.011,1.669,2,24.0
180.0,3.0,0.666,0.011,1.68,2,24.0
181.0,3.017,0.668,0.011,1.692,2,24.0
182.0,3.033,0.669,0.011,1.703,2,24.0
183.0,3.05,0.671,0.011,1.714,2,24.0
184.0,3.067,0.673,0.011,1.725,2,24.0
185.0,3.083,0.674,0.011,1.736,2,24.0
186.0,3.1,0.676,0.011,1.748,2,24.0
187.0,3.117,0.677,0.011,1.759,2,24.0
188.0,3.133,0.679,0.011,1.77,2,24.0
189.0,3.15,0.681,0.011,1.782,2,24.0
190.0,3.167,0.682,0.011,1.793,2,24.0
191.0,3.183,0.684,0.011,1.804,2,24.0
192.0,3.2,0.686,0.011,1.816,2,24.0
193.0,3.217,0.687,0.011,1.827,2,24.0
194.0,3.233,0.689,0.011,1.839,2,24.0
195.0,3.25,0.691,0.012,1.85,2,24.0
196.0,3.267,0.692,0.012,1.862,2,24.0
197.0,3.283,0.694,0.012,1.873,2,24.0
198.0,3.3,0.696,0.012,1.885,2,24.0
199.0,3.317,0.698,0.012,1.897,2,24.0
200.0,3.333,0.699,0.012,1.908,2,24.0
201.0,3.35,0.701,0.012,1.92,2,24.0
202.0,3.367,0.703,0.012,1.932,2,24.0
203.0,3.383,0.705,0.012,1.943,2,24.0
204.0,3.4,0.707,0.012,1.955,2,24.0
205.0,3.417,0.708,0.012,1.967,2,24.0
206.0,3.433,0.71,0.012,1.979,2,24.0
207.0,3.45,0.712,0.012,1.991,2,24.0
208.0,3.467,0.714,0.012,2.003,2,24.0
209.0,3.483,0.716,0.012,2.014,2,24.0
210.0,3.5,0.718,0.012,2.026,2,24.0
211.0,3.517,0.719,0.012,2.038,2,24.0
212.0,3.533,0.721,0.012,2.05,2,24.0
213.0,3.55,0.723,0.012,2.063,2,24.0
214.0,3.567,0.725,0.012,2.075,2,24.0
215.0,3.583,0.727,0.012,2.087,2,24.0
216.0,3.6,0.729,0.012,2.099,2,24.0
217.0,3.617,0.731,0.012,2.111,2,24.0
218.0,3.633,0.733,0.012,2.123,2,24.0
219.0,3.65,0.735,0.012,2.136,2,24.0
220.0,3.667,0.737,0.012,2.148,2,24.0
221.0,3.683,0.739,0.012,2.16,2,24.0
222.0,3.7,0.741,0.012,2.172,2,24.0
223.0,3.717,0.743,0.012,2.185,2,24.0
224.0,3.733,0.745,0.012,2.197,2,24.0
225.0,3.75,0.747,0.012,2.21,2,24.0
226.0,3.767,0.749,0.012,2.222,2,24.0
227.0,3.783,0.751,0.013,2.235,2,24.0
228.0,3.8,0.753,0.013,2.247,2,24.0
229.0,3.817,0.755,0.013,2.26,2,24.0
230.0,3.833,0.757,0.013,2.272,2,24.0
231.0,3.85,0.759,0.013,2.285,2,24.0
232.0,3.867,0.761,0.013,2.298,2,24.0
233.0,3.883,0.763,0.013,2.31,2,24.0
234.0,3.9,0.765,0.013,2.323,2,24.0
235.0,3.917,0.768,0.013,2.336,2,24.0
236.0,3.933,0.77,0.013,2.349,2,24.0
237.0,3.95,0.772,0.013,2.362,2,24.0
238.0,3.967,0.774,0.013,2.375,2,24.0
239.0,3.983,0.776,0.013,2.388,2,24.0
240.0,4.0,0.779,0.013,2.401,2,24.0
241.0,4.017,0.781,0.013,2.414,2,24.0
242.0,4.033,0.783,0.013,2.427,2,24.0
243.0,4.05,0.785,0.013,2.44,2,24.0
244.0,4.067,0.788,0.013,2.453,2,24.0
245.0,4.083,0.79,0.013,2.466,2,24.0
246.0,4.1,0.792,0.013,2.479,2,24.0
247.0,4.117,0.795,0.013,2.492,2,24.0
248.0,4.133,0.797,0.013,2.506,2,24.0
249.0,4.15,0.799,0.013,2.519,2,24.0
250.0,4.167,0.802,0.013,2.532,2,24.0
251.0,4.183,0.804,0.013,2.546,2,24.0
252.0,4.2,0.806,0.013,2.559,2,24.0
253.0,4.217,0.809,0.013,2.573,2,24.0
254.0,4.233,0.811,0.014,2.586,2,24.0
255.0,4.25,0.814,0.014,2.6,2,24.0
256.0,4.267,0.816,0.014,2.613,2,24.0
257.0,4.283,0.819,0.014,2.627,2,24.0
258.0,4.3,0.821,0.014,2.641,2,24.0
259.0,4.317,0.824,0.014,2.654,2,24.0
260.0,4.333,0.826,0.014,2.668,2,24.0
261.0,4.35,0.829,0.014,2.682,2,24.0
262.0,4.367,0.831,0.014,2.696,2,24.0
263.0,4.383,0.834,0.014,2.71,2,24.0
264.0,4.4,0.836,0.014,2.724,2,24.0
265.0,4.417,0.839,0.014,2.738,2,24.0
266.0,4.433,0.842,0.014,2.752,2,24.0
267.0,4.45,0.844,0.014,2.766,2,24.0
268.0,4.467,0.847,0.014,2.78,2,24.0
269.0,4.483,0.85,0.014,2.794,2,24.0
270.0,4.5,0.852,0.014,2.808,2,24.0
271.0,4.517,0.855,0.014,2.823,2,24.0
272.0,4.533,0.858,0.014,2.837,2,24.0
273.0,4.55,0.861,0.014,2.851,2,24.0
274.0,4.567,0.863,0.014,2.866,2,24.0
275.0,4.583,0.866,0.014,2.88,2,24.0
276.0,4.6,0.869,0.014,2.894,2,24.0
277.0,4.617,0.872,0.015,2.909,2,24.0
278.0,4.633,0.875,0.015,2.924,2,24.0
279.0,4.65,0.878,0.015,2.938,2,24.0
280.0,4.667,0.881,0.015,2.953,2,24.0
281.0,4.683,0.883,0.015,2.968,2,24.0
282.0,4.7,0.886,0.015,2.982,2,24.0
283.0,4.717,0.889,0.015,2.997,2,24.0
284.0,4.733,0.892,0.015,3.012,2,24.0
285.0,4.75,0.895,0.015,3.027,2,24.0
286.0,4.767,0.898,0.015,3.042,2,24.0
287.0,4.783,0.902,0.015,3.057,2,24.0
288.0,4.8,0.905,0.015,3.072,2,24.0
289.0,4.817,0.908,0.015,3.087,2,24.0
290.0,4.833,0.911,0.015,3.102,2,24.0
291.0,4.85,0.914,0.015,3.118,2,24.0
292.0,4.867,0.917,0.015,3.133,2,24.0
293.0,4.883,0.92,0.015,3.148,2,24.0
294.0,4.9,0.924,0.015,3.164,2,24.0
295.0,4.917,0.927,0.015,3.179,2,24.0
296.0,4.933,0.93,0.016,3.195,2,24.0
297.0,4.95,0.933,0.016,3.21,2,24.0
298.0,4.967,0.937,0.016,3.226,2,24.0
299.0,4.983,0.94,0.016,3.241,2,24.0
300.0,5.0,0.944,0.016,3.257,2,24.0
301.0,5.017,0.947,0.016,3.273,2,24.0
302.0,5.033,0.95,0.016,3.289,2,24.0
303.0,5.05,0.954,0.016,3.305,2,24.0
304.0,5.067,0.957,0.016,3.321,2,24.0
305.0,5.083,0.961,0.016,3.337,2,24.0
306.0,5.1,0.964,0.016,3.353,2,24.0
307.0,5.117,0.968,0.016,3.369,2,24.0
308.0,5.133,0.972,0.016,3.385,2,24.0
309.0,5.15,0.975,0.016,3.401,2,24.0
310.0,5.167,0.979,0.016,3.418,2,24.0
311.0,5.183,0.983,0.016,3.434,2,24.0
312.0,5.2,0.986,0.016,3.45,2,24.0
313.0,5.217,0.99,0.017,3.467,2,24.0
314.0,5.233,0.994,0.017,3.483,2,24.0
315.0,5.25,0.998,0.017,3.5,2,24.0
316.0,5.267,1.002,0.017,3.517,2,24.0
317.0,5.283,1.005,0.017,3.534,2,24.0
318.0,5.3,1.009,0.017,3.55,2,24.0
319.0,5.317,1.013,0.017,3.567,2,24.0
320.0,5.333,1.017,0.017,3.584,2,24.0
321.0,5.35,1.021,0.017,3.601,2,24.0
322.0,5.367,1.025,0.017,3.618,2,24.0
323.0,5.383,1.03,0.017,3.636,2,24.0
324.0,5.4,1.034,0.017,3.653,2,24.0
325.0,5.417,1.038,0.017,3.67,2,24.0
326.0,5.433,1.042,0.017,3.687,2,24.0
327.0,5.45,1.046,0.017,3.705,2,24.0
328.0,5.467,1.051,0.018,3.722,2,24.0
329.0,5.483,1.055,0.018,3.74,2,24.0
330.0,5.5,1.059,0.018,3.758,2,24.0
331.0,5.517,1.064,0.018,3.775,2,24.0
332.0,5.533,1.068,0.018,3.793,2,24.0
333.0,5.55,1.073,0.018,3.811,2,24.0
334.0,5.567,1.077,0.018,3.829,2,24.0
335.0,5.583,1.082,0.018,3.847,2,24.0
336.0,5.6,1.086,0.018,3.865,2,24.0
337.0,5.617,1.091,0.018,3.883,2,24.0
338.0,5.633,1.096,0.018,3.902,2,24.0
339.0,5.65,1.1,0.018,3.92,2,24.0
340.0,5.667,1.105,0.018,3.938,2,24.0
341.0,5.683,1.11,0.019,3.957,2,24.0
342.0,5.7,1.115,0.019,3.975,2,24.0
343.0,5.717,1.12,0.019,3.994,2,24.0
344.0,5.733,1.125,0.019,4.013,2,24.0
345.0,5.75,1.13,0.019,4.032,2,24.0
346.0,5.767,1.135,0.019,4.051,2,24.0
347.0,5.783,1.14,0.019,4.07,2,24.0
348.0,5.8,1.145,0.019,4.089,2,24.0
349.0,5.817,1.15,0.019,4.108,2,24.0
350.0,5.833,1.156,0.019,4.127,2,24.0
351.0,5.85,1.161,0.019,4.146,2,24.0
352.0,5.867,1.166,0.019,4.166,2,24.0
353.0,5.883,1.172,0.02,4.185,2,24.0
354.0,5.9,1.177,0.02,4.205,2,24.0
355.0,5.917,1.183,0.02,4.225,2,24.0
356.0,5.933,1.188,0.02,4.245,2,24.0
357.0,5.95,1.194,0.02,4.264,2,24.0
358.0,5.967,1.2,0.02,4.284,2,24.0
359.0,5.983,1.206,0.02,4.305,2,24.0
360.0,6.0,1.212,0.02,4.325,2,24.0
361.0,6.017,1.217,0.02,4.345,2,24.0
362.0,6.033,1.223,0.02,4.365,2,24.0
363.0,6.05,1.229,0.02,4.386,2,24.0
364.0,6.067,1.236,0.021,4.406,2,24.0
365.0,6.083,1.242,0.021,4.427,2,24.0
366.0,6.1,1.248,0.021,4.448,2,24.0
367.0,6.117,1.254,0.021,4.469,2,24.0
368.0,6.133,1.261,0.021,4.49,2,24.0
369.0,6.15,1.267,0.021,4.511,2,24.0
370.0,6.167,1.274,0.021,4.532,2,24.0
371.0,6.183,1.28,0.021,4.554,2,24.0
372.0,6.2,1.287,0.021,4.575,2,24.0
373.0,6.217,1.294,0.022,4.597,2,24.0
374.0,6.233,1.3,0.022,4.618,2,24.0
375.0,6.25,1.307,0.022,4.64,2,24.0
376.0,6.267,1.314,0.022,4.662,2,24.0
377.0,6.283,1.321,0.022,4.684,2,24.0
378.0,6.3,1.329,0.022,4.706,2,24.0
379.0,6.317,1.336,0.022,4.728,2,24.0
380.0,6.333,1.343,0.022,4.751,2,24.0
381.0,6.35,1.351,0.023,4.773,2,24.0
382.0,6.367,1.358,0.023,4.796,2,24.0
383.0,6.383,1.366,0.023,4.819,2,24.0
384.0,6.4,1.373,0.023,4.842,2,24.0
385.0,6.417,1.381,0.023,4.865,2,24.0
386.0,6.433,1.389,0.023,4.888,2,24.0
387.0,6.45,1.397,0.023,4.911,2,24.0
388.0,6.467,1.405,0.023,4.934,2,24.0
389.0,6.483,1.413,0.024,4.958,2,24.0
390.0,6.5,1.421,0.024,4.982,2,24.0
391.0,6.517,1.43,0.024,5.005,2,24.0
392.0,6.533,1.438,0.024,5.029,2,24.0
393.0,6.55,1.447,0.024,5.054,2,24.0
394.0,6.567,1.456,0.024,5.078,2,24.0
395.0,6.583,1.464,0.024,5.102,2,24.0
396.0,6.6,1.473,0.025,5.127,2,24.0
397.0,6.617,1.482,0.025,5.151,2,24.0
398.0,6.633,1.492,0.025,5.176,2,24.0
399.0,6.65,1.501,0.025,5.201,2,24.0
400.0,6.667,1.51,0.025,5.227,2,24.0
401.0,6.683,1.52,0.025,5.252,2,24.0
402.0,6.7,1.53,0.025,5.277,2,24.0
403.0,6.717,1.54,0.026,5.303,2,24.0
404.0,6.733,1.55,0.026,5.329,2,24.0
405.0,6.75,1.56,0.026,5.355,2,24.0
406.0,6.767,1.57,0.026,5.381,2,24.0
407.0,6.783,1.58,0.026,5.407,2,24.0
408.0,6.8,1.591,0.027,5.434,2,24.0
409.0,6.817,1.602,0.027,5.461,2,24.0
410.0,6.833,1.612,0.027,5.487,2,24.0
411.0,6.85,1.624,0.027,5.515,2,24.0
412.0,6.867,1.635,0.027,5.542,2,24.0
413.0,6.883,1.646,0.027,5.569,2,24.0
414.0,6.9,1.658,0.028,5.597,2,24.0
415.0,6.917,1.669,0.028,5.625,2,24.0
416.0,6.933,1.681,0.028,5.653,2,24.0
417.0,6.95,1.693,0.028,5.681,2,24.0
418.0,6.967,1.706,0.028,5.709,2,24.0
419.0,6.983,1.718,0.029,5.738,2,24.0
420.0,7.0,1.731,0.029,5.767,2,24.0
421.0,7.017,1.744,0.029,5.796,2,24.0
422.0,7.033,1.757,0.029,5.825,2,24.0
423.0,7.05,1.77,0.029,5.855,2,24.0
424.0,7.067,1.783,0.03,5.884,2,24.0
425.0,7.083,1.797,0.03,5.914,2,24.0
426.0,7.1,1.811,0.03,5.944,2,24.0
427.0,7.117,1.825,0.03,5.975,2,24.0
428.0,7.133,1.84,0.031,6.006,2,24.0
429.0,7.15,1.855,0.031,6.036,2,24.0
430.0,7.167,1.869,0.031,6.068,2,24.0
431.0,7.183,1.885,0.031,6.099,2,24.0
432.0,7.2,1.9,0.032,6.131,2,24.0
433.0,7.217,1.916,0.032,6.163,2,24.0
434.0,7.233,1.932,0.032,6.195,2,24.0
435.0,7.25,1.948,0.032,6.227,2,24.0
436.0,7.267,1.965,0.033,6.26,2,24.0
437.0,7.283,1.982,0.033,6.293,2,24.0
438.0,7.3,1.999,0.033,6.326,2,24.0
439.0,7.317,2.017,0.034,6.36,2,24.0
440.0,7.333,2.035,0.034,6.394,2,24.0
441.0,7.35,2.053,0.034,6.428,2,24.0
442.0,7.367,2.072,0.035,6.463,2,24.0
443.0,7.383,2.091,0.035,6.498,2,24.0
444.0,7.4,2.11,0.035,6.533,2,24.0
445.0,7.417,2.13,0.035,6.568,2,24.0
446.0,7.433,2.15,0.036,6.604,2,24.0
447.0,7.45,2.17,0.036,6.64,2,24.0
448.0,7.467,2.191,0.037,6.677,2,24.0
449.0,7.483,2.213,0.037,6.714,2,24.0
450.0,7.5,2.235,0.037,6.751,2,24.0
451.0,7.517,2.257,0.038,6.788,2,24.0
452.0,7.533,2.28,0.038,6.826,2,24.0
453.0,7.55,2.303,0.038,6.865,2,24.0
454.0,7.567,2.327,0.039,6.904,2,24.0
455.0,7.583,2.351,0.039,6.943,2,24.0
456.0,7.6,2.376,0.04,6.982,2,24.0
457.0,7.617,2.402,0.04,7.022,2,24.0
458.0,7.633,2.428,0.04,7.063,2,24.0
459.0,7.65,2.455,0.041,7.104,2,24.0
460.0,7.667,2.482,0.041,7.145,2,24.0
461.0,7.683,2.51,0.042,7.187,2,24.0
462.0,7.7,2.539,0.042,7.229,2,24.0
463.0,7.717,2.568,0.043,7.272,2,24.0
464.0,7.733,2.598,0.043,7.315,2,24.0
465.0,7.75,2.629,0.044,7.359,2,24.0
466.0,7.767,2.661,0.044,7.404,2,24.0
467.0,7.783,2.693,0.045,7.448,2,24.0
468.0,7.8,2.726,0.045,7.494,2,24.0
469.0,7.817,2.761,0.046,7.54,2,24.0
470.0,7.833,2.796,0.047,7.587,2,24.0
471.0,7.85,2.832,0.047,7.634,2,24.0
472.0,7.867,2.869,0.048,7.682,2,24.0
473.0,7.883,2.907,0.048,7.73,2,24.0
474.0,7.9,2.946,0.049,7.779,2,24.0
475.0,7.917,2.986,0.05,7.829,2,24.0
476.0,7.933,3.028,0.05,7.879,2,24.0
477.0,7.95,3.071,0.051,7.93,2,24.0
478.0,7.967,3.115,0.052,7.982,2,24.0
479.0,7.983,3.16,0.053,8.035,2,24.0
480.0,8.0,3.207,0.053,8.089,2,24.0
481.0,8.017,3.255,0.054,8.143,2,24.0
482.0,8.033,3.305,0.055,8.198,2,24.0
483.0,8.05,3.356,0.056,8.254,2,24.0
484.0,8.067,3.409,0.057,8.311,2,24.0
485.0,8.083,3.464,0.058,8.368,2,24.0
486.0,8.1,3.521,0.059,8.427,2,24.0
487.0,8.117,3.58,0.06,8.487,2,24.0
488.0,8.133,3.64,0.061,8.547,2,24.0
489.0,8.15,3.703,0.062,8.609,2,24.0
490.0,8.167,3.769,0.063,8.672,2,24.0
491.0,8.183,3.836,0.064,8.736,2,24.0
492.0,8.2,3.907,0.065,8.801,2,24.0
493.0,8.217,3.979,0.066,8.867,2,24.0
494.0,8.233,4.055,0.068,8.935,2,24.0
495.0,8.25,4.134,0.069,9.004,2,24.0
496.0,8.267,4.216,0.07,9.074,2,24.0
497.0,8.283,4.302,0.072,9.146,2,24.0
498.0,8.3,4.391,0.073,9.219,2,24.0
499.0,8.317,4.484,0.075,9.294,2,24.0
500.0,8.333,4.581,0.076,9.37,2,24.0
501.0,8.35,4.683,0.078,9.448,2,24.0
502.0,8.367,4.789,0.08,9.528,2,24.0
503.0,8.383,4.9,0.082,9.61,2,24.0
504.0,8.4,5.017,0.084,9.693,2,24.0
505.0,8.417,5.139,0.086,9.779,2,24.0
506.0,8.433,5.268,0.088,9.867,2,24.0
507.0,8.45,5.403,0.09,9.957,2,24.0
508.0,8.467,5.546,0.092,10.049,2,24.0
509.0,8.483,5.696,0.095,10.144,2,24.0
510.0,8.5,5.855,0.098,10.242,2,24.0
511.0,8.517,6.023,0.1,10.342,2,24.0
512.0,8.533,6.2,0.103,10.445,2,24.0
513.0,8.55,6.389,0.106,10.552,2,24.0
514.0,8.567,6.589,0.11,10.662,2,24.0
515.0,8.583,6.802,0.113,10.775,2,24.0
516.0,8.6,7.03,0.117,10.892,2,24.0
517.0,8.617,7.273,0.121,11.013,2,24.0
518.0,8.633,7.532,0.126,11.139,2,24.0
519.0,8.65,7.811,0.13,11.269,2,24.0
520.0,8.667,8.111,0.135,11.404,2,24.0
521.0,8.683,8.434,0.141,11.545,2,24.0
522.0,8.7,8.783,0.146,11.691,2,24.0
523.0,8.717,9.161,0.153,11.844,2,24.0
524.0,8.733,9.573,0.16,12.003,2,24.0
525.0,8.75,10.021,0.167,12.17,2,24.0
526.0,8.767,10.511,0.175,12.346,2,24.0
527.0,8.783,11.05,0.184,12.53,2,24.0
528.0,8.8,11.643,0.194,12.724,2,24.0
529.0,8.817,12.3,0.205,12.929,2,24.0
530.0,8.833,13.031,0.217,13.146,2,24.0
531.0,8.85,13.849,0.231,13.377,2,24.0
532.0,8.867,14.767,0.246,13.623,2,24.0
533.0,8.883,15.806,0.263,13.886,2,24.0
