time_min,time_hr,intensity_mm_hr,incremental_depth_mm,cumulative_depth_mm,return_period_yr,total_duration_hr
124.0,2.067,0.721,0.012,1.34,5,24.0
125.0,2.083,0.722,0.012,1.352,5,24.0
126.0,2.1,0.724,0.012,1.365,5,24.0
127.0,2.117,0.725,0.012,1.377,5,24.0
128.0,2.133,0.726,0.012,1.389,5,24.0
129.0,2.15,0.728,0.012,1.401,5,24.0
130.0,2.167,0.729,0.012,1.413,5,24.0
131.0,2.183,0.731,0.012,1.425,5,24.0
132.0,2.2,0.733,0.012,1.437,5,24.0
133.0,2.217,0.734,0.012,1.45,5,24.0
134.0,2.233,0.736,0.012,1.462,5,24.0
135.0,2.25,0.737,0.012,1.474,5,24.0
136.0,2.267,0.739,0.012,1.487,5,24.0
137.0,2.283,0.74,0.012,1.499,5,24.0
138.0,2.3,0.742,0.012,1.511,5,24.0
139.0,2.317,0.743,0.012,1.524,5,24.0
140.0,2.333,0.745,0.012,1.536,5,24.0
141.0,2.35,0.747,0.012,1.548,5,24.0
142.0,2.367,0.748,0.012,1.561,5,24.0
143.0,2.383,0.75,0.012,1.573,5,24.0
144.0,2.4,0.751,0.013,1.586,5,24.0
145.0,2.417,0.753,0.013,1.598,5,24.0
146.0,2.433,0.755,0.013,1.611,5,24.0
147.0,2.45,0.756,0.013,1.624,5,24.0
148.0,2.467,0.758,0.013,1.636,5,24.0
149.0,2.483,0.76,0.013,1.649,5,24.0
150.0,2.5,0.761,0.013,1.662,5,24.0
151.0,2.517,0.763,0.013,1.674,5,24.0
152.0,2.533,0.765,0.013,1.687,5,24.0
153.0,2.55,0.766,0.013,1.7,5,24.0
154.0,2.567,0.768,0.013,1.713,5,24.0
155.0,2.583,0.77,0.013,1.725,5,24.0
156.0,2.6,0.771,0.013,1.738,5,24.0
157.0,2.617,0.773,0.013,1.751,5,24.0
158.0,2.633,0.775,0.013,1.764,5,24.0
159.0,2.65,0.776,0.013,1.777,5,24.0
160.0,2.667,0.778,0.013,1.79,5,24.0
161.0,2.683,0.78,0.013,1.803,5,24.0
162.0,2.7,0.782,0.013,1.816,5,24.0
163.0,2.717,0.783,0.013,1.829,5,24.0
164.0,2.733,0.785,0.013,1.842,5,24.0
165.0,2.75,0.787,0.013,1.855,5,24.0
166.0,2.767,0.789,0.013,1.868,5,24.0
167.0,2.783,0.791,0.013,1.882,5,24.0
168.0,2.8,0.792,0.013,1.895,5,24.0
169.0,2.817,0.794,0.013,1.908,5,24.0
170.0,2.833,0.796,0.013,1.921,5,24.0
171.0,2.85,0.798,0.013,1.935,5,24.0
172.0,2.867,0.8,0.013,1.948,5,24.0
173.0,2.883,0.802,0.013,1.961,5,24.0
174.0,2.9,0.803,0.013,1.975,5,24.0
175.0,2.917,0.805,0.013,1.988,5,24.0
176.0,2.933,0.807,0.013,2.002,5,24.0
177.0,2.95,0.809,0.013,2.015,5,24.0
178.0,2.967,0.811,0.014,2.029,5,24.0
179.0,2.983,0.813,0.014,2.042,5,24.0
180.0,3.0,0.815,0.014,2.056,5,24.0
181.0,3.017,0.817,0.014,2.069,5,24.0
182.0,3.033,0.819,0.014,2.083,5,24.0
183.0,3.05,0.821,0.014,2.097,5,24.0
184.0,3.067,0.823,0.014,2.11,5,24.0
185.0,3.083,0.825,0.014,2.124,5,24.0
186.0,3.1,0.827,0.014,2.138,5,24.0
187.0,3.117,0.829,0.014,2.152,5,24.0
188.0,3.133,0.831,0.014,2.166,5,24.0
189.0,3.15,0.833,0.014,2.179,5,24.0
190.0,3.167,0.835,0.014,2.193,5,24.0
191.0,3.183,0.837,0.014,2.207,5,24.0
192.0,3.2,0.839,0.014,2.221,5,24.0
193.0,3.217,0.841,0.014,2.235,5,24.0
194.0,3.233,0.843,0.014,2.249,5,24.0
195.0,3.25,0.845,0.014,2.263,5,24.0
196.0,3.267,0.847,0.014,2.278,5,24.0
197.0,3.283,0.849,0.014,2.292,5,24.0
198.0,3.3,0.851,0.014,2.306,5,24.0
199.0,3.317,0.854,0.014,2.32,5,24.0
200.0,3.333,0.856,0.014,2.334,5,24.0
201.0,3.35,0.858,0.014,2.349,5,24.0
202.0,3.367,0.86,0.014,2.363,5,24.0
203.0,3.383,0.862,0.014,2.377,5,24.0
204.0,3.4,0.864,0.014,2.392,5,24.0
205.0,3.417,0.867,0.014,2.406,5,24.0
206.0,3.433,0.869,0.014,2.421,5,24.0
207.0,3.45,0.871,0.015,2.435,5,24.0
208.0,3.467,0.873,0.015,2.45,5,24.0
209.0,3.483,0.876,0.015,2.464,5,24.0
210.0,3.5,0.878,0.015,2.479,5,24.0
211.0,3.517,0.88,0.015,2.494,5,24.0
212.0,3.533,0.882,0.015,2.508,5,24.0
213.0,3.55,0.885,0.015,2.523,5,24.0
214.0,3.567,0.887,0.015,2.538,5,24.0
215.0,3.583,0.889,0.015,2.553,5,24.0
216.0,3.6,0.892,0.015,2.568,5,24.0
217.0,3.617,0.894,0.015,2.583,5,24.0
218.0,3.633,0.896,0.015,2.597,5,24.0
219.0,3.65,0.899,0.015,2.612,5,24.0
220.0,3.667,0.901,0.015,2.627,5,24.0
221.0,3.683,0.904,0.015,2.643,5,24.0
222.0,3.7,0.906,0.015,2.658,5,24.0
223.0,3.717,0.908,0.015,2.673,5,24.0
224.0,3.733,0.911,0.015,2.688,5,24.0
225.0,3.75,0.913,0.015,2.703,5,24.0
226.0,3.767,0.916,0.015,2.718,5,24.0
227.0,3.783,0.918,0.015,2.734,5,24.0
228.0,3.8,0.921,0.015,2.749,5,24.0
229.0,3.817,0.923,0.015,2.764,5,24.0
230.0,3.833,0.926,0.015,2.78,5,24.0
231.0,3.85,0.929,0.015,2.795,5,24.0
232.0,3.867,0.931,0.016,2.811,5,24.0
233.0,3.883,0.934,0.016,2.826,5,24.0
234.0,3.9,0.936,0.016,2.842,5,24.0
235.0,3.917,0.939,0.016,2.858,5,24.0
236.0,3.933,0.942,0.016,2.873,5,24.0
237.0,3.95,0.944,0.016,2.889,5,24.0
238.0,3.967,0.947,0.016,2.905,5,24.0
239.0,3.983,0.95,0.016,2.921,5,24.0
240.0,4.0,0.952,0.016,2.937,5,24.0
241.0,4.017,0.955,0.016,2.953,5,24.0
242.0,4.033,0.958,0.016,2.969,5,24.0
243.0,4.05,0.961,0.016,2.985,5,24.0
244.0,4.067,0.963,0.016,3.001,5,24.0
245.0,4.083,0.966,0.016,3.017,5,24.0
246.0,4.1,0.969,0.016,3.033,5,24.0
247.0,4.117,0.972,0.016,3.049,5,24.0
248.0,4.133,0.975,0.016,3.065,5,24.0
249.0,4.15,0.978,0.016,3.082,5,24.0
250.0,4.167,0.981,0.016,3.098,5,24.0
251.0,4.183,0.983,0.016,3.114,5,24.0
252.0,4.2,0.986,0.016,3.131,5,24.0
253.0,4.217,0.989,0.016,3.147,5,24.0
254.0,4.233,0.992,0.017,3.164,5,24.0
255.0,4.25,0.995,0.017,3.18,5,24.0
256.0,4.267,0.998,0.017,3.197,5,24.0
257.0,4.283,1.001,0.017,3.214,5,24.0
258.0,4.3,1.004,0.017,3.23,5,24.0
259.0,4.317,1.008,0.017,3.247,5,24.0
260.0,4.333,1.011,0.017,3.264,5,24.0
261.0,4.35,1.014,0.017,3.281,5,24.0
262.0,4.367,1.017,0.017,3.298,5,24.0
263.0,4.383,1.02,0.017,3.315,5,24.0
264.0,4.4,1.023,0.017,3.332,5,24.0
265.0,4.417,1.026,0.017,3.349,5,24.0
266.0,4.433,1.03,0.017,3.366,5,24.0
267.0,4.45,1.033,0.017,3.383,5,24.0
268.0,4.467,1.036,0.017,3.401,5,24.0
269.0,4.483,1.039,0.017,3.418,5,24.0
270.0,4.5,1.043,0.017,3.435,5,24.0
271.0,4.517,1.046,0.017,3.453,5,24.0
272.0,4.533,1.049,0.017,3.47,5,24.0
273.0,4.55,1.053,0.018,3.488,5,24.0
274.0,4.567,1.056,0.018,3.506,5,24.0
275.0,4.583,1.06,0.018,3.523,5,24.0
276.0,4.6,1.063,0.018,3.541,5,24.0
277.0,4.617,1.067,0.018,3.559,5,24.0
278.0,4.633,1.07,0.018,3.577,5,24.0
279.0,4.65,1.074,0.018,3.594,5,24.0
280.0,4.667,1.077,0.018,3.612,5,24.0
281.0,4.683,1.081,0.018,3.63,5,24.0
282.0,4.7,1.084,0.018,3.648,5,24.0
283.0,4.717,1.088,0.018,3.667,5,24.0
284.0,4.733,1.092,0.018,3.685,5,24.0
285.0,4.75,1.095,0.018,3.703,5,24.0
286.0,4.767,1.099,0.018,3.721,5,24.0
287.0,4.783,1.103,0.018,3.74,5,24.0
288.0,4.8,1.107,0.018,3.758,5,24.0
289.0,4.817,1.11,0.019,3.777,5,24.0
290.0,4.833,1.114,0.019,3.795,5,24.0
291.0,4.85,1.118,0.019,3.814,5,24.0
292.0,4.867,1.122,0.019,3.833,5,24.0
293.0,4.883,1.126,0.019,3.851,5,24.0
294.0,4.9,1.13,0.019,3.87,5,24.0
295.0,4.917,1.134,0.019,3.889,5,24.0
296.0,4.933,1.138,0.019,3.908,5,24.0
297.0,4.95,1.142,0.019,3.927,5,24.0
298.0,4.967,1.146,0.019,3.946,5,24.0
299.0,4.983,1.15,0.019,3.965,5,24.0
300.0,5.0,1.154,0.019,3.985,5,24.0
301.0,5.017,1.158,0.019,4.004,5,24.0
302.0,5.033,1.163,0.019,4.023,5,24.0
303.0,5.05,1.167,0.019,4.043,5,24.0
304.0,5.067,1.171,0.02,4.062,5,24.0
305.0,5.083,1.175,0.02,4.082,5,24.0
306.0,5.1,1.18,0.02,4.102,5,24.0
307.0,5.117,1.184,0.02,4.121,5,24.0
308.0,5.133,1.189,0.02,4.141,5,24.0
309.0,5.15,1.193,0.02,4.161,5,24.0
310.0,5.167,1.198,0.02,4.181,5,24.0
311.0,5.183,1.202,0.02,4.201,5,24.0
312.0,5.2,1.207,0.02,4.221,5,24.0
313.0,5.217,1.211,0.02,4.241,5,24.0
314.0,5.233,1.216,0.02,4.261,5,24.0
315.0,5.25,1.221,0.02,4.282,5,24.0
316.0,5.267,1.225,0.02,4.302,5,24.0
317.0,5.283,1.23,0.021,4.323,5,24.0
318.0,5.3,1.235,0.021,4.343,5,24.0
319.0,5.317,1.24,0.021,4.364,5,24.0
320.0,5.333,1.245,0.021,4.385,5,24.0
321.0,5.35,1.25,0.021,4.406,5,24.0
322.0,5.367,1.254,0.021,4.426,5,24.0
323.0,5.383,1.259,0.021,4.447,5,24.0
324.0,5.4,1.265,0.021,4.469,5,24.0
325.0,5.417,1.27,0.021,4.49,5,24.0
326.0,5.433,1.275,0.021,4.511,5,24.0
327.0,5.45,1.28,0.021,4.532,5,24.0
328.0,5.467,1.285,0.021,4.554,5,24.0
329.0,5.483,1.291,0.022,4.575,5,24.0
330.0,5.5,1.296,0.022,4.597,5,24.0
331.0,5.517,1.301,0.022,4.618,5,24.0
332.0,5.533,1.307,0.022,4.64,5,24.0
333.0,5.55,1.312,0.022,4.662,5,24.0
334.0,5.567,1.318,0.022,4.684,5,24.0
335.0,5.583,1.323,0.022,4.706,5,24.0
336.0,5.6,1.329,0.022,4.728,5,24.0
337.0,5.617,1.335,0.022,4.751,5,24.0
338.0,5.633,1.34,0.022,4.773,5,24.0
339.0,5.65,1.346,0.022,4.795,5,24.0
340.0,5.667,1.352,0.023,4.818,5,24.0
341.0,5.683,1.358,0.023,4.84,5,24.0
342.0,5.7,1.364,0.023,4.863,5,24.0
343.0,5.717,1.37,0.023,4.886,5,24.0
344.0,5.733,1.376,0.023,4.909,5,24.0
345.0,5.75,1.382,0.023,4.932,5,24.0
346.0,5.767,1.388,0.023,4.955,5,24.0
347.0,5.783,1.395,0.023,4.978,5,24.0
348.0,5.8,1.401,0.023,5.002,5,24.0
349.0,5.817,1.407,0.023,5.025,5,24.0
350.0,5.833,1.414,0.024,5.049,5,24.0
351.0,5.85,1.42,0.024,5.072,5,24.0
352.0,5.867,1.427,0.024,5.096,5,24.0
353.0,5.883,1.434,0.024,5.12,5,24.0
354.0,5.9,1.44,0.024,5.144,5,24.0
355.0,5.917,1.447,0.024,5.168,5,24.0
356.0,5.933,1.454,0.024,5.192,5,24.0
357.0,5.95,1.461,0.024,5.217,5,24.0
358.0,5.967,1.468,0.024,5.241,5,24.0
359.0,5.983,1.475,0.025,5.266,5,24.0
360.0,6.0,1.482,0.025,5.291,5,24.0
361.0,6.017,1.489,0.025,5.315,5,24.0
362.0,6.033,1.497,0.025,5.34,5,24.0
363.0,6.05,1.504,0.025,5.365,5,24.0
364.0,6.067,1.512,0.025,5.391,5,24.0
365.0,6.083,1.519,0.025,5.416,5,24.0
366.0,6.1,1.527,0.025,5.441,5,24.0
367.0,6.117,1.534,0.026,5.467,5,24.0
368.0,6.133,1.542,0.026,5.493,5,24.0
369.0,6.15,1.55,0.026,5.518,5,24.0
370.0,6.167,1.558,0.026,5.544,5,24.0
371.0,6.183,1.566,0.026,5.571,5,24.0
372.0,6.2,1.574,0.026,5.597,5,24.0
373.0,6.217,1.583,0.026,5.623,5,24.0
374.0,6.233,1.591,0.027,5.65,5,24.0
375.0,6.25,1.599,0.027,5.676,5,24.0
376.0,6.267,1.608,0.027,5.703,5,24.0
377.0,6.283,1.617,0.027,5.73,5,24.0
378.0,6.3,1.625,0.027,5.757,5,24.0
379.0,6.317,1.634,0.027,5.784,5,24.0
380.0,6.333,1.643,0.027,5.812,5,24.0
381.0,6.35,1.652,0.028,5.839,5,24.0
382.0,6.367,1.661,0.028,5.867,5,24.0
383.0,6.383,1.671,0.028,5.895,5,24.0
384.0,6.4,1.68,0.028,5.923,5,24.0
385.0,6.417,1.69,0.028,5.951,5,24.0
386.0,6.433,1.699,0.028,5.979,5,24.0
387.0,6.45,1.709,0.028,6.008,5,24.0
388.0,6.467,1.719,0.029,6.036,5,24.0
389.0,6.483,1.729,0.029,6.065,5,24.0
390.0,6.5,1.739,0.029,6.094,5,24.0
391.0,6.517,1.749,0.029,6.123,5,24.0
392.0,6.533,1.76,0.029,6.153,5,24.0
393.0,6.55,1.77,0.03,6.182,5,24.0
394.0,6.567,1.781,0.03,6.212,5,24.0
395.0,6.583,1.792,0.03,6.242,5,24.0
396.0,6.6,1.802,0.03,6.272,5,24.0
397.0,6.617,1.814,0.03,6.302,5,24.0
398.0,6.633,1.825,0.03,6.332,5,24.0
399.0,6.65,1.836,0.031,6.363,5,24.0
400.0,6.667,1.848,0.031,6.394,5,24.0
401.0,6.683,1.859,0.031,6.425,5,24.0
402.0,6.7,1.871,0.031,6.456,5,24.0
403.0,6.717,1.883,0.031,6.487,5,24.0
404.0,6.733,1.896,0.032,6.519,5,24.0
405.0,6.75,1.908,0.032,6.551,5,24.0
406.0,6.767,1.921,0.032,6.583,5,24.0
407.0,6.783,1.933,0.032,6.615,5,24.0
408.0,6.8,1.946,0.032,6.647,5,24.0
409.0,6.817,1.959,0.033,6.68,5,24.0
410.0,6.833,1.973,0.033,6.713,5,24.0
411.0,6.85,1.986,0.033,6.746,5,24.0
412.0,6.867,2.0,0.033,6.779,5,24.0
413.0,6.883,2.014,0.034,6.813,5,24.0
414.0,6.9,2.028,0.034,6.847,5,24.0
415.0,6.917,2.042,0.034,6.881,5,24.0
416.0,6.933,2.057,0.034,6.915,5,24.0
417.0,6.95,2.072,0.035,6.95,5,24.0
418.0,6.967,2.087,0.035,6.984,5,24.0
419.0,6.983,2.102,0.035,7.019,5,24.0
420.0,7.0,2.117,0.035,7.055,5,24.0
421.0,7.017,2.133,0.036,7.09,5,24.0
422.0,7.033,2.149,0.036,7.126,5,24.0
423.0,7.05,2.165,0.036,7.162,5,24.0
424.0,7.067,2.182,0.036,7.199,5,24.0
425.0,7.083,2.199,0.037,7.235,5,24.0
426.0,7.1,2.216,0.037,7.272,5,24.0
427.0,7.117,2.233,0.037,7.309,5,24.0
428.0,7.133,2.251,0.038,7.347,5,24.0
429.0,7.15,2.269,0.038,7.385,5,24.0
430.0,7.167,2.287,0.038,7.423,5,24.0
431.0,7.183,2.306,0.038,7.461,5,24.0
432.0,7.2,2.325,0.039,7.5,5,24.0
433.0,7.217,2.344,0.039,7.539,5,24.0
434.0,7.233,2.363,0.039,7.578,5,24.0
435.0,7.25,2.383,0.04,7.618,5,24.0
436.0,7.267,2.404,0.04,7.658,5,24.0
437.0,7.283,2.425,0.04,7.699,5,24.0
438.0,7.3,2.446,0.041,7.739,5,24.0
439.0,7.317,2.467,0.041,7.78,5,24.0
440.0,7.333,2.489,0.041,7.822,5,24.0
441.0,7.35,2.511,0.042,7.864,5,24.0
442.0,7.367,2.534,0.042,7.906,5,24.0
443.0,7.383,2.557,0.043,7.949,5,24.0
444.0,7.4,2.581,0.043,7.992,5,24.0
445.0,7.417,2.605,0.043,8.035,5,24.0
446.0,7.433,2.63,0.044,8.079,5,24.0
447.0,7.45,2.655,0.044,8.123,5,24.0
448.0,7.467,2.681,0.045,8.168,5,24.0
449.0,7.483,2.707,0.045,8.213,5,24.0
450.0,7.5,2.734,0.046,8.259,5,24.0
451.0,7.517,2.761,0.046,8.305,5,24.0
452.0,7.533,2.789,0.046,8.351,5,24.0
453.0,7.55,2.818,0.047,8.398,5,24.0
454.0,7.567,2.847,0.047,8.445,5,24.0
455.0,7.583,2.877,0.048,8.493,5,24.0
456.0,7.6,2.907,0.048,8.542,5,24.0
457.0,7.617,2.938,0.049,8.591,5,24.0
458.0,7.633,2.97,0.05,8.64,5,24.0
459.0,7.65,3.003,0.05,8.69,5,24.0
460.0,7.667,3.036,0.051,8.741,5,24.0
461.0,7.683,3.071,0.051,8.792,5,24.0
462.0,7.7,3.106,0.052,8.844,5,24.0
463.0,7.717,3.142,0.052,8.896,5,24.0
464.0,7.733,3.178,0.053,8.949,5,24.0
465.0,7.75,3.216,0.054,9.003,5,24.0
466.0,7.767,3.255,0.054,9.057,5,24.0
467.0,7.783,3.295,0.055,9.112,5,24.0
468.0,7.8,3.335,0.056,9.168,5,24.0
469.0,7.817,3.377,0.056,9.224,5,24.0
470.0,7.833,3.42,0.057,9.281,5,24.0
471.0,7.85,3.464,0.058,9.339,5,24.0
472.0,7.867,3.51,0.058,9.397,5,24.0
473.0,7.883,3.556,0.059,9.456,5,24.0
474.0,7.9,3.604,0.06,9.516,5,24.0
475.0,7.917,3.653,0.061,9.577,5,24.0
476.0,7.933,3.704,0.062,9.639,5,24.0
477.0,7.95,3.756,0.063,9.702,5,24.0
478.0,7.967,3.81,0.064,9.765,5,24.0
479.0,7.983,3.866,0.064,9.83,5,24.0
480.0,8.0,3.923,0.065,9.895,5,24.0
481.0,8.017,3.982,0.066,9.961,5,24.0
482.0,8.033,4.043,0.067,10.029,5,24.0
483.0,8.05,4.106,0.068,10.097,5,24.0
484.0,8.067,4.171,0.07,10.167,5,24.0
485.0,8.083,4.238,0.071,10.237,5,24.0
486.0,8.1,4.307,0.072,10.309,5,24.0
487.0,8.117,4.379,0.073,10.382,5,24.0
488.0,8.133,4.453,0.074,10.456,5,24.0
489.0,8.15,4.53,0.076,10.532,5,24.0
490.0,8.167,4.61,0.077,10.609,5,24.0
491.0,8.183,4.693,0.078,10.687,5,24.0
492.0,8.2,4.779,0.08,10.767,5,24.0
493.0,8.217,4.868,0.081,10.848,5,24.0
494.0,8.233,4.961,0.083,10.93,5,24.0
495.0,8.25,5.058,0.084,11.015,5,24.0
496.0,8.267,5.158,0.086,11.101,5,24.0
497.0,8.283,5.263,0.088,11.188,5,24.0
498.0,8.3,5.372,0.09,11.278,5,24.0
499.0,8.317,5.485,0.091,11.369,5,24.0
500.0,8.333,5.604,0.093,11.463,5,24.0
501.0,8.35,5.729,0.095,11.558,5,24.0
502.0,8.367,5.859,0.098,11.656,5,24.0
503.0,8.383,5.995,0.1,11.756,5,24.0
504.0,8.4,6.137,0.102,11.858,5,24.0
505.0,8.417,6.287,0.105,11.963,5,24.0
506.0,8.433,6.445,0.107,12.07,5,24.0
507.0,8.45,6.61,0.11,12.18,5,24.0
508.0,8.467,6.784,0.113,12.293,5,24.0
509.0,8.483,6.968,0.116,12.41,5,24.0
510.0,8.5,7.162,0.119,12.529,5,24.0
511.0,8.517,7.368,0.123,12.652,5,24.0
512.0,8.533,7.585,0.126,12.778,5,24.0
513.0,8.55,7.816,0.13,12.908,5,24.0
514.0,8.567,8.061,0.134,13.043,5,24.0
515.0,8.583,8.322,0.139,13.181,5,24.0
516.0,8.6,8.6,0.143,13.325,5,24.0
517.0,8.617,8.897,0.148,13.473,5,24.0
518.0,8.633,9.215,0.154,13.627,5,24.0
519.0,8.65,9.556,0.159,13.786,5,24.0
520.0,8.667,9.922,0.165,13.951,5,24.0
521.0,8.683,10.318,0.172,14.123,5,24.0
522.0,8.7,10.745,0.179,14.302,5,24.0
523.0,8.717,11.208,0.187,14.489,5,24.0
524.0,8.733,11.711,0.195,14.684,5,24.0
525.0,8.75,12.259,0.204,14.889,5,24.0
526.0,8.767,12.859,0.214,15.103,5,24.0
527.0,8.783,13.518,0.225,15.328,5,24.0
528.0,8.8,14.244,0.237,15.566,5,24.0
529.0,8.817,15.048,0.251,15.816,5,24.0
530.0,8.833,15.942,0.266,16.082,5,24.0
531.0,8.85,16.942,0.282,16.364,5,24.0
532.0,8.867,18.065,0.301,16.666,5,24.0
533.0,8.883,19.337,0.322,16.988,5,24.0
