time_min,time_hr,intensity_mm_hr,incremental_depth_mm,cumulative_depth_mm,return_period_yr,total_duration_hr
37.0,0.617,1.186,0.02,0.729,100,24.0
38.0,0.633,1.188,0.02,0.749,100,24.0
39.0,0.65,1.19,0.02,0.768,100,24.0
40.0,0.667,1.192,0.02,0.788,100,24.0
41.0,0.683,1.194,0.02,0.808,100,24.0
42.0,0.7,1.196,0.02,0.828,100,24.0
43.0,0.717,1.198,0.02,0.848,100,24.0
44.0,0.733,1.2,0.02,0.868,100,24.0
45.0,0.75,1.202,0.02,0.888,100,24.0
46.0,0.767,1.204,0.02,0.908,100,24.0
47.0,0.783,1.206,0.02,0.928,100,24.0
48.0,0.8,1.208,0.02,0.948,100,24.0
49.0,0.817,1.21,0.02,0.969,100,24.0
50.0,0.833,1.212,0.02,0.989,100,24.0
51.0,0.85,1.214,0.02,1.009,100,24.0
52.0,0.867,1.217,0.02,1.029,100,24.0
53.0,0.883,1.219,0.02,1.05,100,24.0
54.0,0.9,1.221,0.02,1.07,100,24.0
55.0,0.917,1.223,0.02,1.09,100,24.0
56.0,0.933,1.225,0.02,1.111,100,24.0
57.0,0.95,1.227,0.02,1.131,100,24.0
58.0,0.967,1.229,0.02,1.152,100,24.0
59.0,0.983,1.232,0.021,1.172,100,24.0
60.0,1.0,1.234,0.021,1.193,100,24.0
61.0,1.017,1.236,0.021,1.213,100,24.0
62.0,1.033,1.238,0.021,1.234,100,24.0
63.0,1.05,1.24,0.021,1.255,100,24.0
64.0,1.067,1.242,0.021,1.275,100,24.0
65.0,1.083,1.245,0.021,1.296,100,24.0
66.0,1.1,1.247,0.021,1.317,100,24.0
67.0,1.117,1.249,0.021,1.338,100,24.0
68.0,1.133,1.251,0.021,1.359,100,24.0
69.0,1.15,1.254,0.021,1.379,100,24.0
70.0,1.167,1.256,0.021,1.4,100,24.0
71.0,1.183,1.258,0.021,1.421,100,24.0
72.0,1.2,1.26,0.021,1.442,100,24.0
73.0,1.217,1.263,0.021,1.463,100,24.0
74.0,1.233,1.265,0.021,1.484,100,24.0
75.0,1.25,1.267,0.021,1.506,100,24.0
76.0,1.267,1.27,0.021,1.527,100,24.0
77.0,1.283,1.272,0.021,1.548,100,24.0
78.0,1.3,1.274,0.021,1.569,100,24.0
79.0,1.317,1.277,0.021,1.59,100,24.0
80.0,1.333,1.279,0.021,1.612,100,24.0
81.0,1.35,1.281,0.021,1.633,100,24.0
82.0,1.367,1.284,0.021,1.655,100,24.0
83.0,1.383,1.286,0.021,1.676,100,24.0
84.0,1.4,1.288,0.021,1.697,100,24.0
85.0,1.417,1.291,0.022,1.719,100,24.0
86.0,1.433,1.293,0.022,1.74,100,24.0
87.0,1.45,1.296,0.022,1.762,100,24.0
88.0,1.467,1.298,0.022,1.784,100,24.0
89.0,1.483,1.301,0.022,1.805,100,24.0
90.0,1.5,1.303,0.022,1.827,100,24.0
91.0,1.517,1.305,0.022,1.849,100,24.0
92.0,1.533,1.308,0.022,1.871,100,24.0
93.0,1.55,1.31,0.022,1.893,100,24.0
94.0,1.567,1.313,0.022,1.914,100,24.0
95.0,1.583,1.315,0.022,1.936,100,24.0
96.0,1.6,1.318,0.022,1.958,100,24.0
97.0,1.617,1.32,0.022,1.98,100,24.0
98.0,1.633,1.323,0.022,2.002,100,24.0
99.0,1.65,1.325,0.022,2.024,100,24.0
100.0,1.667,1.328,0.022,2.047,100,24.0
101.0,1.683,1.331,0.022,2.069,100,24.0
102.0,1.7,1.333,0.022,2.091,100,24.0
103.0,1.717,1.336,0.022,2.113,100,24.0
104.0,1.733,1.338,0.022,2.136,100,24.0
105.0,1.75,1.341,0.022,2.158,100,24.0
106.0,1.767,1.344,0.022,2.18,100,24.0
107.0,1.783,1.346,0.022,2.203,100,24.0
108.0,1.8,1.349,0.022,2.225,100,24.0
109.0,1.817,1.352,0.023,2.248,100,24.0
110.0,1.833,1.354,0.023,2.27,100,24.0
111.0,1.85,1.357,0.023,2.293,100,24.0
112.0,1.867,1.36,0.023,2.316,100,24.0
113.0,1.883,1.362,0.023,2.338,100,24.0
114.0,1.9,1.365,0.023,2.361,100,24.0
115.0,1.917,1.368,0.023,2.384,100,24.0
116.0,1.933,1.37,0.023,2.407,100,24.0
117.0,1.95,1.373,0.023,2.43,100,24.0
118.0,1.967,1.376,0.023,2.452,100,24.0
119.0,1.983,1.379,0.023,2.475,100,24.0
120.0,2.0,1.382,0.023,2.498,100,24.0
121.0,2.017,1.384,0.023,2.522,100,24.0
122.0,2.033,1.387,0.023,2.545,100,24.0
123.0,2.05,1.39,0.023,2.568,100,24.0
124.0,2.067,1.393,0.023,2.591,100,24.0
125.0,2.083,1.396,0.023,2.614,100,24.0
126.0,2.1,1.399,0.023,2.638,100,24.0
127.0,2.117,1.401,0.023,2.661,100,24.0
128.0,2.133,1.404,0.023,2.684,100,24.0
129.0,2.15,1.407,0.023,2.708,100,24.0
130.0,2.167,1.41,0.024,2.731,100,24.0
131.0,2.183,1.413,0.024,2.755,100,24.0
132.0,2.2,1.416,0.024,2.778,100,24.0
133.0,2.217,1.419,0.024,2.802,100,24.0
134.0,2.233,1.422,0.024,2.826,100,24.0
135.0,2.25,1.425,0.024,2.85,100,24.0
136.0,2.267,1.428,0.024,2.873,100,24.0
137.0,2.283,1.431,0.024,2.897,100,24.0
138.0,2.3,1.434,0.024,2.921,100,24.0
139.0,2.317,1.437,0.024,2.945,100,24.0
140.0,2.333,1.44,0.024,2.969,100,24.0
141.0,2.35,1.443,0.024,2.993,100,24.0
142.0,2.367,1.446,0.024,3.017,100,24.0
143.0,2.383,1.449,0.024,3.041,100,24.0
144.0,2.4,1.452,0.024,3.066,100,24.0
145.0,2.417,1.455,0.024,3.09,100,24.0
146.0,2.433,1.459,0.024,3.114,100,24.0
147.0,2.45,1.462,0.024,3.139,100,24.0
148.0,2.467,1.465,0.024,3.163,100,24.0
149.0,2.483,1.468,0.024,3.187,100,24.0
150.0,2.5,1.471,0.025,3.212,100,24.0
151.0,2.517,1.475,0.025,3.236,100,24.0
152.0,2.533,1.478,0.025,3.261,100,24.0
153.0,2.55,1.481,0.025,3.286,100,24.0
154.0,2.567,1.484,0.025,3.311,100,24.0
155.0,2.583,1.488,0.025,3.335,100,24.0
156.0,2.6,1.491,0.025,3.36,100,24.0
157.0,2.617,1.494,0.025,3.385,100,24.0
158.0,2.633,1.498,0.025,3.41,100,24.0
159.0,2.65,1.501,0.025,3.435,100,24.0
160.0,2.667,1.504,0.025,3.46,100,24.0
161.0,2.683,1.508,0.025,3.485,100,24.0
162.0,2.7,1.511,0.025,3.51,100,24.0
163.0,2.717,1.514,0.025,3.536,100,24.0
164.0,2.733,1.518,0.025,3.561,100,24.0
165.0,2.75,1.521,0.025,3.586,100,24.0
166.0,2.767,1.525,0.025,3.612,100,24.0
167.0,2.783,1.528,0.025,3.637,100,24.0
168.0,2.8,1.532,0.026,3.663,100,24.0
169.0,2.817,1.535,0.026,3.688,100,24.0
170.0,2.833,1.539,0.026,3.714,100,24.0
171.0,2.85,1.542,0.026,3.74,100,24.0
172.0,2.867,1.546,0.026,3.765,100,24.0
173.0,2.883,1.55,0.026,3.791,100,24.0
174.0,2.9,1.553,0.026,3.817,100,24.0
175.0,2.917,1.557,0.026,3.843,100,24.0
176.0,2.933,1.56,0.026,3.869,100,24.0
177.0,2.95,1.564,0.026,3.895,100,24.0
178.0,2.967,1.568,0.026,3.921,100,24.0
179.0,2.983,1.571,0.026,3.948,100,24.0
180.0,3.0,1.575,0.026,3.974,100,24.0
181.0,3.017,1.579,0.026,4.0,100,24.0
182.0,3.033,1.583,0.026,4.026,100,24.0
183.0,3.05,1.586,0.026,4.053,100,24.0
184.0,3.067,1.59,0.027,4.079,100,24.0
185.0,3.083,1.594,0.027,4.106,100,24.0
186.0,3.1,1.598,0.027,4.133,100,24.0
187.0,3.117,1.602,0.027,4.159,100,24.0
188.0,3.133,1.606,0.027,4.186,100,24.0
189.0,3.15,1.61,0.027,4.213,100,24.0
190.0,3.167,1.614,0.027,4.24,100,24.0
191.0,3.183,1.617,0.027,4.267,100,24.0
192.0,3.2,1.621,0.027,4.294,100,24.0
193.0,3.217,1.625,0.027,4.321,100,24.0
194.0,3.233,1.629,0.027,4.348,100,24.0
195.0,3.25,1.633,0.027,4.375,100,24.0
196.0,3.267,1.638,0.027,4.403,100,24.0
197.0,3.283,1.642,0.027,4.43,100,24.0
198.0,3.3,1.646,0.027,4.457,100,24.0
199.0,3.317,1.65,0.027,4.485,100,24.0
200.0,3.333,1.654,0.028,4.512,100,24.0
201.0,3.35,1.658,0.028,4.54,100,24.0
202.0,3.367,1.662,0.028,4.568,100,24.0
203.0,3.383,1.667,0.028,4.596,100,24.0
204.0,3.4,1.671,0.028,4.623,100,24.0
205.0,3.417,1.675,0.028,4.651,100,24.0
206.0,3.433,1.679,0.028,4.679,100,24.0
207.0,3.45,1.684,0.028,4.707,100,24.0
208.0,3.467,1.688,0.028,4.735,100,24.0
209.0,3.483,1.692,0.028,4.764,100,24.0
210.0,3.5,1.697,0.028,4.792,100,24.0
211.0,3.517,1.701,0.028,4.82,100,24.0
212.0,3.533,1.706,0.028,4.849,100,24.0
213.0,3.55,1.71,0.029,4.877,100,24.0
214.0,3.567,1.715,0.029,4.906,100,24.0
215.0,3.583,1.719,0.029,4.934,100,24.0
216.0,3.6,1.724,0.029,4.963,100,24.0
217.0,3.617,1.728,0.029,4.992,100,24.0
218.0,3.633,1.733,0.029,5.021,100,24.0
219.0,3.65,1.737,0.029,5.05,100,24.0
220.0,3.667,1.742,0.029,5.079,100,24.0
221.0,3.683,1.747,0.029,5.108,100,24.0
222.0,3.7,1.751,0.029,5.137,100,24.0
223.0,3.717,1.756,0.029,5.166,100,24.0
224.0,3.733,1.761,0.029,5.196,100,24.0
225.0,3.75,1.766,0.029,5.225,100,24.0
226.0,3.767,1.77,0.03,5.255,100,24.0
227.0,3.783,1.775,0.03,5.284,100,24.0
228.0,3.8,1.78,0.03,5.314,100,24.0
229.0,3.817,1.785,0.03,5.344,100,24.0
230.0,3.833,1.79,0.03,5.374,100,24.0
231.0,3.85,1.795,0.03,5.403,100,24.0
232.0,3.867,1.8,0.03,5.433,100,24.0
233.0,3.883,1.805,0.03,5.464,100,24.0
234.0,3.9,1.81,0.03,5.494,100,24.0
235.0,3.917,1.815,0.03,5.524,100,24.0
236.0,3.933,1.82,0.03,5.554,100,24.0
237.0,3.95,1.825,0.03,5.585,100,24.0
238.0,3.967,1.831,0.031,5.615,100,24.0
239.0,3.983,1.836,0.031,5.646,100,24.0
240.0,4.0,1.841,0.031,5.677,100,24.0
241.0,4.017,1.846,0.031,5.707,100,24.0
242.0,4.033,1.852,0.031,5.738,100,24.0
243.0,4.05,1.857,0.031,5.769,100,24.0
244.0,4.067,1.862,0.031,5.8,100,24.0
245.0,4.083,1.868,0.031,5.831,100,24.0
246.0,4.1,1.873,0.031,5.862,100,24.0
247.0,4.117,1.879,0.031,5.894,100,24.0
248.0,4.133,1.884,0.031,5.925,100,24.0
249.0,4.15,1.89,0.031,5.957,100,24.0
250.0,4.167,1.895,0.032,5.988,100,24.0
251.0,4.183,1.901,0.032,6.02,100,24.0
252.0,4.2,1.907,0.032,6.052,100,24.0
253.0,4.217,1.912,0.032,6.084,100,24.0
254.0,4.233,1.918,0.032,6.116,100,24.0
255.0,4.25,1.924,0.032,6.148,100,24.0
256.0,4.267,1.93,0.032,6.18,100,24.0
257.0,4.283,1.936,0.032,6.212,100,24.0
258.0,4.3,1.942,0.032,6.244,100,24.0
259.0,4.317,1.947,0.032,6.277,100,24.0
260.0,4.333,1.953,0.033,6.309,100,24.0
261.0,4.35,1.959,0.033,6.342,100,24.0
262.0,4.367,1.966,0.033,6.375,100,24.0
263.0,4.383,1.972,0.033,6.408,100,24.0
264.0,4.4,1.978,0.033,6.441,100,24.0
265.0,4.417,1.984,0.033,6.474,100,24.0
266.0,4.433,1.99,0.033,6.507,100,24.0
267.0,4.45,1.996,0.033,6.54,100,24.0
268.0,4.467,2.003,0.033,6.574,100,24.0
269.0,4.483,2.009,0.033,6.607,100,24.0
270.0,4.5,2.016,0.034,6.641,100,24.0
271.0,4.517,2.022,0.034,6.674,100,24.0
272.0,4.533,2.029,0.034,6.708,100,24.0
273.0,4.55,2.035,0.034,6.742,100,24.0
274.0,4.567,2.042,0.034,6.776,100,24.0
275.0,4.583,2.048,0.034,6.81,100,24.0
276.0,4.6,2.055,0.034,6.845,100,24.0
277.0,4.617,2.062,0.034,6.879,100,24.0
278.0,4.633,2.068,0.034,6.913,100,24.0
279.0,4.65,2.075,0.035,6.948,100,24.0
280.0,4.667,2.082,0.035,6.983,100,24.0
281.0,4.683,2.089,0.035,7.017,100,24.0
282.0,4.7,2.096,0.035,7.052,100,24.0
283.0,4.717,2.103,0.035,7.087,100,24.0
284.0,4.733,2.11,0.035,7.123,100,24.0
285.0,4.75,2.117,0.035,7.158,100,24.0
286.0,4.767,2.125,0.035,7.193,100,24.0
287.0,4.783,2.132,0.036,7.229,100,24.0
288.0,4.8,2.139,0.036,7.264,100,24.0
289.0,4.817,2.146,0.036,7.3,100,24.0
290.0,4.833,2.154,0.036,7.336,100,24.0
291.0,4.85,2.161,0.036,7.372,100,24.0
292.0,4.867,2.169,0.036,7.408,100,24.0
293.0,4.883,2.176,0.036,7.445,100,24.0
294.0,4.9,2.184,0.036,7.481,100,24.0
295.0,4.917,2.192,0.037,7.518,100,24.0
296.0,4.933,2.2,0.037,7.554,100,24.0
297.0,4.95,2.207,0.037,7.591,100,24.0
298.0,4.967,2.215,0.037,7.628,100,24.0
299.0,4.983,2.223,0.037,7.665,100,24.0
300.0,5.0,2.231,0.037,7.702,100,24.0
301.0,5.017,2.239,0.037,7.739,100,24.0
302.0,5.033,2.247,0.037,7.777,100,24.0
303.0,5.05,2.256,0.038,7.814,100,24.0
304.0,5.067,2.264,0.038,7.852,100,24.0
305.0,5.083,2.272,0.038,7.89,100,24.0
306.0,5.1,2.281,0.038,7.928,100,24.0
307.0,5.117,2.289,0.038,7.966,100,24.0
308.0,5.133,2.298,0.038,8.005,100,24.0
309.0,5.15,2.306,0.038,8.043,100,24.0
310.0,5.167,2.315,0.039,8.082,100,24.0
311.0,5.183,2.324,0.039,8.12,100,24.0
312.0,5.2,2.332,0.039,8.159,100,24.0
313.0,5.217,2.341,0.039,8.198,100,24.0
314.0,5.233,2.35,0.039,8.237,100,24.0
315.0,5.25,2.359,0.039,8.277,100,24.0
316.0,5.267,2.368,0.039,8.316,100,24.0
317.0,5.283,2.378,0.04,8.356,100,24.0
318.0,5.3,2.387,0.04,8.396,100,24.0
319.0,5.317,2.396,0.04,8.436,100,24.0
320.0,5.333,2.406,0.04,8.476,100,24.0
321.0,5.35,2.415,0.04,8.516,100,24.0
322.0,5.367,2.425,0.04,8.556,100,24.0
323.0,5.383,2.435,0.041,8.597,100,24.0
324.0,5.4,2.444,0.041,8.638,100,24.0
325.0,5.417,2.454,0.041,8.678,100,24.0
326.0,5.433,2.464,0.041,8.72,100,24.0
327.0,5.45,2.474,0.041,8.761,100,24.0
328.0,5.467,2.484,0.041,8.802,100,24.0
329.0,5.483,2.495,0.042,8.844,100,24.0
330.0,5.5,2.505,0.042,8.886,100,24.0
331.0,5.517,2.515,0.042,8.927,100,24.0
332.0,5.533,2.526,0.042,8.97,100,24.0
333.0,5.55,2.536,0.042,9.012,100,24.0
334.0,5.567,2.547,0.042,9.054,100,24.0
335.0,5.583,2.558,0.043,9.097,100,24.0
336.0,5.6,2.569,0.043,9.14,100,24.0
337.0,5.617,2.58,0.043,9.183,100,24.0
338.0,5.633,2.591,0.043,9.226,100,24.0
339.0,5.65,2.602,0.043,9.269,100,24.0
340.0,5.667,2.613,0.044,9.313,100,24.0
341.0,5.683,2.625,0.044,9.357,100,24.0
342.0,5.7,2.636,0.044,9.401,100,24.0
343.0,5.717,2.648,0.044,9.445,100,24.0
344.0,5.733,2.66,0.044,9.489,100,24.0
345.0,5.75,2.672,0.045,9.533,100,24.0
346.0,5.767,2.684,0.045,9.578,100,24.0
347.0,5.783,2.696,0.045,9.623,100,24.0
348.0,5.8,2.708,0.045,9.668,100,24.0
349.0,5.817,2.72,0.045,9.714,100,24.0
350.0,5.833,2.733,0.046,9.759,100,24.0
351.0,5.85,2.745,0.046,9.805,100,24.0
352.0,5.867,2.758,0.046,9.851,100,24.0
353.0,5.883,2.771,0.046,9.897,100,24.0
354.0,5.9,2.784,0.046,9.943,100,24.0
355.0,5.917,2.797,0.047,9.99,100,24.0
356.0,5.933,2.81,0.047,10.037,100,24.0
357.0,5.95,2.824,0.047,10.084,100,24.0
358.0,5.967,2.837,0.047,10.131,100,24.0
359.0,5.983,2.851,0.048,10.179,100,24.0
360.0,6.0,2.865,0.048,10.227,100,24.0
361.0,6.017,2.879,0.048,10.275,100,24.0
362.0,6.033,2.893,0.048,10.323,100,24.0
363.0,6.05,2.907,0.048,10.371,100,24.0
364.0,6.067,2.922,0.049,10.42,100,24.0
365.0,6.083,2.936,0.049,10.469,100,24.0
366.0,6.1,2.951,0.049,10.518,100,24.0
367.0,6.117,2.966,0.049,10.567,100,24.0
368.0,6.133,2.981,0.05,10.617,100,24.0
369.0,6.15,2.996,0.05,10.667,100,24.0
370.0,6.167,3.012,0.05,10.717,100,24.0
371.0,6.183,3.027,0.05,10.768,100,24.0
372.0,6.2,3.043,0.051,10.818,100,24.0
373.0,6.217,3.059,0.051,10.869,100,24.0
374.0,6.233,3.075,0.051,10.921,100,24.0
375.0,6.25,3.091,0.052,10.972,100,24.0
376.0,6.267,3.108,0.052,11.024,100,24.0
377.0,6.283,3.125,0.052,11.076,100,24.0
378.0,6.3,3.142,0.052,11.128,100,24.0
379.0,6.317,3.159,0.053,11.181,100,24.0
380.0,6.333,3.176,0.053,11.234,100,24.0
381.0,6.35,3.194,0.053,11.287,100,24.0
382.0,6.367,3.211,0.054,11.341,100,24.0
383.0,6.383,3.229,0.054,11.395,100,24.0
384.0,6.4,3.247,0.054,11.449,100,24.0
385.0,6.417,3.266,0.054,11.503,100,24.0
386.0,6.433,3.284,0.055,11.558,100,24.0
387.0,6.45,3.303,0.055,11.613,100,24.0
388.0,6.467,3.322,0.055,11.668,100,24.0
389.0,6.483,3.342,0.056,11.724,100,24.0
390.0,6.5,3.361,0.056,11.78,100,24.0
391.0,6.517,3.381,0.056,11.836,100,24.0
392.0,6.533,3.401,0.057,11.893,100,24.0
393.0,6.55,3.421,0.057,11.95,100,24.0
394.0,6.567,3.442,0.057,12.007,100,24.0
395.0,6.583,3.463,0.058,12.065,100,24.0
396.0,6.6,3.484,0.058,12.123,100,24.0
397.0,6.617,3.506,0.058,12.182,100,24.0
398.0,6.633,3.527,0.059,12.24,100,24.0
399.0,6.65,3.549,0.059,12.3,100,24.0
400.0,6.667,3.572,0.06,12.359,100,24.0
401.0,6.683,3.594,0.06,12.419,100,24.0
402.0,6.7,3.617,0.06,12.479,100,24.0
403.0,6.717,3.641,0.061,12.54,100,24.0
404.0,6.733,3.664,0.061,12.601,100,24.0
405.0,6.75,3.688,0.061,12.663,100,24.0
406.0,6.767,3.712,0.062,12.724,100,24.0
407.0,6.783,3.737,0.062,12.787,100,24.0
408.0,6.8,3.762,0.063,12.849,100,24.0
409.0,6.817,3.787,0.063,12.913,100,24.0
410.0,6.833,3.813,0.064,12.976,100,24.0
411.0,6.85,3.839,0.064,13.04,100,24.0
412.0,6.867,3.866,0.064,13.104,100,24.0
413.0,6.883,3.892,0.065,13.169,100,24.0
414.0,6.9,3.92,0.065,13.235,100,24.0
415.0,6.917,3.947,0.066,13.3,100,24.0
416.0,6.933,3.976,0.066,13.367,100,24.0
417.0,6.95,4.004,0.067,13.433,100,24.0
418.0,6.967,4.033,0.067,13.501,100,24.0
419.0,6.983,4.063,0.068,13.568,100,24.0
420.0,7.0,4.093,0.068,13.637,100,24.0
421.0,7.017,4.123,0.069,13.705,100,24.0
422.0,7.033,4.154,0.069,13.775,100,24.0
423.0,7.05,4.185,0.07,13.844,100,24.0
424.0,7.067,4.217,0.07,13.915,100,24.0
425.0,7.083,4.25,0.071,13.985,100,24.0
426.0,7.1,4.283,0.071,14.057,100,24.0
427.0,7.117,4.317,0.072,14.129,100,24.0
428.0,7.133,4.351,0.073,14.201,100,24.0
429.0,7.15,4.385,0.073,14.274,100,24.0
430.0,7.167,4.421,0.074,14.348,100,24.0
431.0,7.183,4.457,0.074,14.422,100,24.0
432.0,7.2,4.493,0.075,14.497,100,24.0
433.0,7.217,4.531,0.076,14.573,100,24.0
434.0,7.233,4.569,0.076,14.649,100,24.0
435.0,7.25,4.607,0.077,14.726,100,24.0
436.0,7.267,4.646,0.077,14.803,100,24.0
437.0,7.283,4.687,0.078,14.881,100,24.0
438.0,7.3,4.727,0.079,14.96,100,24.0
439.0,7.317,4.769,0.079,15.039,100,24.0
440.0,7.333,4.811,0.08,15.12,100,24.0
441.0,7.35,4.855,0.081,15.201,100,24.0
442.0,7.367,4.899,0.082,15.282,100,24.0
443.0,7.383,4.943,0.082,15.365,100,24.0
444.0,7.4,4.989,0.083,15.448,100,24.0
445.0,7.417,5.036,0.084,15.532,100,24.0
446.0,7.433,5.084,0.085,15.616,100,24.0
447.0,7.45,5.132,0.086,15.702,100,24.0
448.0,7.467,5.182,0.086,15.788,100,24.0
449.0,7.483,5.233,0.087,15.876,100,24.0
450.0,7.5,5.284,0.088,15.964,100,24.0
451.0,7.517,5.337,0.089,16.053,100,24.0
452.0,7.533,5.391,0.09,16.142,100,24.0
453.0,7.55,5.446,0.091,16.233,100,24.0
454.0,7.567,5.503,0.092,16.325,100,24.0
455.0,7.583,5.56,0.093,16.418,100,24.0
456.0,7.6,5.619,0.094,16.511,100,24.0
457.0,7.617,5.68,0.095,16.606,100,24.0
458.0,7.633,5.741,0.096,16.702,100,24.0
459.0,7.65,5.804,0.097,16.798,100,24.0
460.0,7.667,5.869,0.098,16.896,100,24.0
461.0,7.683,5.935,0.099,16.995,100,24.0
462.0,7.7,6.003,0.1,17.095,100,24.0
463.0,7.717,6.072,0.101,17.196,100,24.0
464.0,7.733,6.144,0.102,17.299,100,24.0
465.0,7.75,6.217,0.104,17.402,100,24.0
466.0,7.767,6.291,0.105,17.507,100,24.0
467.0,7.783,6.368,0.106,17.613,100,24.0
468.0,7.8,6.447,0.107,17.721,100,24.0
469.0,7.817,6.528,0.109,17.83,100,24.0
470.0,7.833,6.611,0.11,17.94,100,24.0
471.0,7.85,6.696,0.112,18.051,100,24.0
472.0,7.867,6.784,0.113,18.164,100,24.0
473.0,7.883,6.874,0.115,18.279,100,24.0
474.0,7.9,6.967,0.116,18.395,100,24.0
475.0,7.917,7.062,0.118,18.513,100,24.0
476.0,7.933,7.16,0.119,18.632,100,24.0
477.0,7.95,7.261,0.121,18.753,100,24.0
478.0,7.967,7.365,0.123,18.876,100,24.0
479.0,7.983,7.472,0.125,19.0,100,24.0
480.0,8.0,7.583,0.126,19.127,100,24.0
481.0,8.017,7.697,0.128,19.255,100,24.0
482.0,8.033,7.815,0.13,19.385,100,24.0
483.0,8.05,7.936,0.132,19.518,100,24.0
484.0,8.067,8.062,0.134,19.652,100,24.0
485.0,8.083,8.192,0.137,19.788,100,24.0
486.0,8.1,8.326,0.139,19.927,100,24.0
487.0,8.117,8.465,0.141,20.068,100,24.0
488.0,8.133,8.608,0.143,20.212,100,24.0
489.0,8.15,8.757,0.146,20.358,100,24.0
490.0,8.167,8.911,0.149,20.506,100,24.0
491.0,8.183,9.072,0.151,20.657,100,24.0
492.0,8.2,9.238,0.154,20.811,100,24.0
493.0,8.217,9.41,0.157,20.968,100,24.0
494.0,8.233,9.59,0.16,21.128,100,24.0
495.0,8.25,9.776,0.163,21.291,100,24.0
496.0,8.267,9.97,0.166,21.457,100,24.0
497.0,8.283,10.172,0.17,21.627,100,24.0
498.0,8.3,10.383,0.173,21.8,100,24.0
499.0,8.317,10.603,0.177,21.977,100,24.0
500.0,8.333,10.833,0.181,22.157,100,24.0
501.0,8.35,11.073,0.185,22.342,100,24.0
502.0,8.367,11.324,0.189,22.53,100,24.0
503.0,8.383,11.588,0.193,22.723,100,24.0
504.0,8.4,11.863,0.198,22.921,100,24.0
505.0,8.417,12.153,0.203,23.124,100,24.0
506.0,8.433,12.457,0.208,23.331,100,24.0
507.0,8.45,12.777,0.213,23.544,100,24.0
508.0,8.467,13.114,0.219,23.763,100,24.0
509.0,8.483,13.47,0.224,23.987,100,24.0
510.0,8.5,13.845,0.231,24.218,100,24.0
511.0,8.517,14.242,0.237,24.455,100,24.0
512.0,8.533,14.662,0.244,24.7,100,24.0
513.0,8.55,15.108,0.252,24.952,100,24.0
514.0,8.567,15.582,0.26,25.211,100,24.0
515.0,8.583,16.086,0.268,25.479,100,24.0
516.0,8.6,16.623,0.277,25.756,100,24.0
517.0,8.617,17.197,0.287,26.043,100,24.0
518.0,8.633,17.812,0.297,26.34,100,24.0
519.0,8.65,18.471,0.308,26.648,100,24.0
520.0,8.667,19.18,0.32,26.967,100,24.0
521.0,8.683,19.944,0.332,27.3,100,24.0
522.0,8.7,20.769,0.346,27.646,100,24.0
523.0,8.717,21.664,0.361,28.007,100,24.0
524.0,8.733,22.636,0.377,28.384,100,24.0
525.0,8.75,23.696,0.395,28.779,100,24.0
526.0,8.767,24.856,0.414,29.194,100,24.0
527.0,8.783,26.129,0.435,29.629,100,24.0
528.0,8.8,27.533,0.459,30.088,100,24.0
529.0,8.817,29.087,0.485,30.573,100,24.0
530.0,8.833,30.815,0.514,31.086,100,24.0
531.0,8.85,32.748,0.546,31.632,100,24.0
532.0,8.867,34.92,0.582,32.214,100,24.0
533.0,8.883,37.377,0.623,32.837,100,24.0
