time_min,time_hr,intensity_mm_hr,incremental_depth_mm,cumulative_depth_mm,return_period_yr,total_duration_hr
197.0,3.283,0.989,0.016,2.669,10,24.0
198.0,3.3,0.992,0.017,2.686,10,24.0
199.0,3.317,0.994,0.017,2.702,10,24.0
200.0,3.333,0.997,0.017,2.719,10,24.0
201.0,3.35,0.999,0.017,2.736,10,24.0
202.0,3.367,1.002,0.017,2.752,10,24.0
203.0,3.383,1.004,0.017,2.769,10,24.0
204.0,3.4,1.007,0.017,2.786,10,24.0
205.0,3.417,1.009,0.017,2.803,10,24.0
206.0,3.433,1.012,0.017,2.82,10,24.0
207.0,3.45,1.014,0.017,2.836,10,24.0
208.0,3.467,1.017,0.017,2.853,10,24.0
209.0,3.483,1.02,0.017,2.87,10,24.0
210.0,3.5,1.022,0.017,2.887,10,24.0
211.0,3.517,1.025,0.017,2.905,10,24.0
212.0,3.533,1.028,0.017,2.922,10,24.0
213.0,3.55,1.03,0.017,2.939,10,24.0
214.0,3.567,1.033,0.017,2.956,10,24.0
215.0,3.583,1.036,0.017,2.973,10,24.0
216.0,3.6,1.039,0.017,2.991,10,24.0
217.0,3.617,1.041,0.017,3.008,10,24.0
218.0,3.633,1.044,0.017,3.025,10,24.0
219.0,3.65,1.047,0.017,3.043,10,24.0
220.0,3.667,1.05,0.017,3.06,10,24.0
221.0,3.683,1.052,0.018,3.078,10,24.0
222.0,3.7,1.055,0.018,3.095,10,24.0
223.0,3.717,1.058,0.018,3.113,10,24.0
224.0,3.733,1.061,0.018,3.131,10,24.0
225.0,3.75,1.064,0.018,3.148,10,24.0
226.0,3.767,1.067,0.018,3.166,10,24.0
227.0,3.783,1.07,0.018,3.184,10,24.0
228.0,3.8,1.073,0.018,3.202,10,24.0
229.0,3.817,1.076,0.018,3.22,10,24.0
230.0,3.833,1.079,0.018,3.238,10,24.0
231.0,3.85,1.082,0.018,3.256,10,24.0
232.0,3.867,1.085,0.018,3.274,10,24.0
233.0,3.883,1.088,0.018,3.292,10,24.0
234.0,3.9,1.091,0.018,3.31,10,24.0
235.0,3.917,1.094,0.018,3.329,10,24.0
236.0,3.933,1.097,0.018,3.347,10,24.0
237.0,3.95,1.1,0.018,3.365,10,24.0
238.0,3.967,1.103,0.018,3.384,10,24.0
239.0,3.983,1.106,0.018,3.402,10,24.0
240.0,4.0,1.109,0.018,3.42,10,24.0
241.0,4.017,1.113,0.019,3.439,10,24.0
242.0,4.033,1.116,0.019,3.458,10,24.0
243.0,4.05,1.119,0.019,3.476,10,24.0
244.0,4.067,1.122,0.019,3.495,10,24.0
245.0,4.083,1.125,0.019,3.514,10,24.0
246.0,4.1,1.129,0.019,3.532,10,24.0
247.0,4.117,1.132,0.019,3.551,10,24.0
248.0,4.133,1.135,0.019,3.57,10,24.0
249.0,4.15,1.139,0.019,3.589,10,24.0
250.0,4.167,1.142,0.019,3.608,10,24.0
251.0,4.183,1.146,0.019,3.627,10,24.0
252.0,4.2,1.149,0.019,3.647,10,24.0
253.0,4.217,1.152,0.019,3.666,10,24.0
254.0,4.233,1.156,0.019,3.685,10,24.0
255.0,4.25,1.159,0.019,3.704,10,24.0
256.0,4.267,1.163,0.019,3.724,10,24.0
257.0,4.283,1.166,0.019,3.743,10,24.0
258.0,4.3,1.17,0.019,3.763,10,24.0
259.0,4.317,1.173,0.02,3.782,10,24.0
260.0,4.333,1.177,0.02,3.802,10,24.0
261.0,4.35,1.181,0.02,3.821,10,24.0
262.0,4.367,1.184,0.02,3.841,10,24.0
263.0,4.383,1.188,0.02,3.861,10,24.0
264.0,4.4,1.192,0.02,3.881,10,24.0
265.0,4.417,1.195,0.02,3.901,10,24.0
266.0,4.433,1.199,0.02,3.921,10,24.0
267.0,4.45,1.203,0.02,3.941,10,24.0
268.0,4.467,1.207,0.02,3.961,10,24.0
269.0,4.483,1.211,0.02,3.981,10,24.0
270.0,4.5,1.214,0.02,4.001,10,24.0
271.0,4.517,1.218,0.02,4.022,10,24.0
272.0,4.533,1.222,0.02,4.042,10,24.0
273.0,4.55,1.226,0.02,4.063,10,24.0
274.0,4.567,1.23,0.021,4.083,10,24.0
275.0,4.583,1.234,0.021,4.104,10,24.0
276.0,4.6,1.238,0.021,4.124,10,24.0
277.0,4.617,1.242,0.021,4.145,10,24.0
278.0,4.633,1.246,0.021,4.166,10,24.0
279.0,4.65,1.25,0.021,4.187,10,24.0
280.0,4.667,1.255,0.021,4.207,10,24.0
281.0,4.683,1.259,0.021,4.228,10,24.0
282.0,4.7,1.263,0.021,4.249,10,24.0
283.0,4.717,1.267,0.021,4.271,10,24.0
284.0,4.733,1.272,0.021,4.292,10,24.0
285.0,4.75,1.276,0.021,4.313,10,24.0
286.0,4.767,1.28,0.021,4.334,10,24.0
287.0,4.783,1.285,0.021,4.356,10,24.0
288.0,4.8,1.289,0.021,4.377,10,24.0
289.0,4.817,1.293,0.022,4.399,10,24.0
290.0,4.833,1.298,0.022,4.42,10,24.0
291.0,4.85,1.302,0.022,4.442,10,24.0
292.0,4.867,1.307,0.022,4.464,10,24.0
293.0,4.883,1.311,0.022,4.486,10,24.0
294.0,4.9,1.316,0.022,4.508,10,24.0
295.0,4.917,1.321,0.022,4.53,10,24.0
296.0,4.933,1.325,0.022,4.552,10,24.0
297.0,4.95,1.33,0.022,4.574,10,24.0
298.0,4.967,1.335,0.022,4.596,10,24.0
299.0,4.983,1.34,0.022,4.619,10,24.0
300.0,5.0,1.344,0.022,4.641,10,24.0
301.0,5.017,1.349,0.022,4.663,10,24.0
302.0,5.033,1.354,0.023,4.686,10,24.0
303.0,5.05,1.359,0.023,4.709,10,24.0
304.0,5.067,1.364,0.023,4.731,10,24.0
305.0,5.083,1.369,0.023,4.754,10,24.0
306.0,5.1,1.374,0.023,4.777,10,24.0
307.0,5.117,1.379,0.023,4.8,10,24.0
308.0,5.133,1.384,0.023,4.823,10,24.0
309.0,5.15,1.39,0.023,4.846,10,24.0
310.0,5.167,1.395,0.023,4.87,10,24.0
311.0,5.183,1.4,0.023,4.893,10,24.0
312.0,5.2,1.405,0.023,4.916,10,24.0
313.0,5.217,1.411,0.024,4.94,10,24.0
314.0,5.233,1.416,0.024,4.963,10,24.0
315.0,5.25,1.422,0.024,4.987,10,24.0
316.0,5.267,1.427,0.024,5.011,10,24.0
317.0,5.283,1.433,0.024,5.035,10,24.0
318.0,5.3,1.438,0.024,5.059,10,24.0
319.0,5.317,1.444,0.024,5.083,10,24.0
320.0,5.333,1.45,0.024,5.107,10,24.0
321.0,5.35,1.455,0.024,5.131,10,24.0
322.0,5.367,1.461,0.024,5.156,10,24.0
323.0,5.383,1.467,0.024,5.18,10,24.0
324.0,5.4,1.473,0.025,5.205,10,24.0
325.0,5.417,1.479,0.025,5.229,10,24.0
326.0,5.433,1.485,0.025,5.254,10,24.0
327.0,5.45,1.491,0.025,5.279,10,24.0
328.0,5.467,1.497,0.025,5.304,10,24.0
329.0,5.483,1.503,0.025,5.329,10,24.0
330.0,5.5,1.509,0.025,5.354,10,24.0
331.0,5.517,1.516,0.025,5.379,10,24.0
332.0,5.533,1.522,0.025,5.405,10,24.0
333.0,5.55,1.528,0.025,5.43,10,24.0
334.0,5.567,1.535,0.026,5.456,10,24.0
335.0,5.583,1.541,0.026,5.481,10,24.0
336.0,5.6,1.548,0.026,5.507,10,24.0
337.0,5.617,1.554,0.026,5.533,10,24.0
338.0,5.633,1.561,0.026,5.559,10,24.0
339.0,5.65,1.568,0.026,5.585,10,24.0
340.0,5.667,1.575,0.026,5.612,10,24.0
341.0,5.683,1.582,0.026,5.638,10,24.0
342.0,5.7,1.589,0.026,5.664,10,24.0
343.0,5.717,1.596,0.027,5.691,10,24.0
344.0,5.733,1.603,0.027,5.718,10,24.0
345.0,5.75,1.61,0.027,5.744,10,24.0
346.0,5.767,1.617,0.027,5.771,10,24.0
347.0,5.783,1.624,0.027,5.799,10,24.0
348.0,5.8,1.632,0.027,5.826,10,24.0
349.0,5.817,1.639,0.027,5.853,10,24.0
350.0,5.833,1.647,0.027,5.88,10,24.0
351.0,5.85,1.654,0.028,5.908,10,24.0
352.0,5.867,1.662,0.028,5.936,10,24.0
353.0,5.883,1.67,0.028,5.964,10,24.0
354.0,5.9,1.678,0.028,5.992,10,24.0
355.0,5.917,1.685,0.028,6.02,10,24.0
356.0,5.933,1.693,0.028,6.048,10,24.0
357.0,5.95,1.702,0.028,6.076,10,24.0
358.0,5.967,1.71,0.028,6.105,10,24.0
359.0,5.983,1.718,0.029,6.133,10,24.0
360.0,6.0,1.726,0.029,6.162,10,24.0
361.0,6.017,1.735,0.029,6.191,10,24.0
362.0,6.033,1.743,0.029,6.22,10,24.0
363.0,6.05,1.752,0.029,6.249,10,24.0
364.0,6.067,1.76,0.029,6.279,10,24.0
365.0,6.083,1.769,0.029,6.308,10,24.0
366.0,6.1,1.778,0.03,6.338,10,24.0
367.0,6.117,1.787,0.03,6.368,10,24.0
368.0,6.133,1.796,0.03,6.397,10,24.0
369.0,6.15,1.805,0.03,6.428,10,24.0
370.0,6.167,1.815,0.03,6.458,10,24.0
371.0,6.183,1.824,0.03,6.488,10,24.0
372.0,6.2,1.834,0.031,6.519,10,24.0
373.0,6.217,1.843,0.031,6.549,10,24.0
374.0,6.233,1.853,0.031,6.58,10,24.0
375.0,6.25,1.863,0.031,6.611,10,24.0
376.0,6.267,1.873,0.031,6.643,10,24.0
377.0,6.283,1.883,0.031,6.674,10,24.0
378.0,6.3,1.893,0.032,6.706,10,24.0
379.0,6.317,1.903,0.032,6.737,10,24.0
380.0,6.333,1.914,0.032,6.769,10,24.0
381.0,6.35,1.924,0.032,6.801,10,24.0
382.0,6.367,1.935,0.032,6.833,10,24.0
383.0,6.383,1.946,0.032,6.866,10,24.0
384.0,6.4,1.957,0.033,6.899,10,24.0
385.0,6.417,1.968,0.033,6.931,10,24.0
386.0,6.433,1.979,0.033,6.964,10,24.0
387.0,6.45,1.99,0.033,6.997,10,24.0
388.0,6.467,2.002,0.033,7.031,10,24.0
389.0,6.483,2.014,0.034,7.064,10,24.0
390.0,6.5,2.025,0.034,7.098,10,24.0
391.0,6.517,2.037,0.034,7.132,10,24.0
392.0,6.533,2.049,0.034,7.166,10,24.0
393.0,6.55,2.062,0.034,7.201,10,24.0
394.0,6.567,2.074,0.035,7.235,10,24.0
395.0,6.583,2.087,0.035,7.27,10,24.0
396.0,6.6,2.099,0.035,7.305,10,24.0
397.0,6.617,2.112,0.035,7.34,10,24.0
398.0,6.633,2.125,0.035,7.376,10,24.0
399.0,6.65,2.139,0.036,7.411,10,24.0
400.0,6.667,2.152,0.036,7.447,10,24.0
401.0,6.683,2.166,0.036,7.483,10,24.0
402.0,6.7,2.18,0.036,7.52,10,24.0
403.0,6.717,2.194,0.037,7.556,10,24.0
404.0,6.733,2.208,0.037,7.593,10,24.0
405.0,6.75,2.222,0.037,7.63,10,24.0
406.0,6.767,2.237,0.037,7.667,10,24.0
407.0,6.783,2.252,0.038,7.705,10,24.0
408.0,6.8,2.267,0.038,7.743,10,24.0
409.0,6.817,2.282,0.038,7.781,10,24.0
410.0,6.833,2.298,0.038,7.819,10,24.0
411.0,6.85,2.313,0.039,7.857,10,24.0
412.0,6.867,2.329,0.039,7.896,10,24.0
413.0,6.883,2.345,0.039,7.935,10,24.0
414.0,6.9,2.362,0.039,7.975,10,24.0
415.0,6.917,2.379,0.04,8.014,10,24.0
416.0,6.933,2.396,0.04,8.054,10,24.0
417.0,6.95,2.413,0.04,8.094,10,24.0
418.0,6.967,2.43,0.041,8.135,10,24.0
419.0,6.983,2.448,0.041,8.176,10,24.0
420.0,7.0,2.466,0.041,8.217,10,24.0
421.0,7.017,2.484,0.041,8.258,10,24.0
422.0,7.033,2.503,0.042,8.3,10,24.0
423.0,7.05,2.522,0.042,8.342,10,24.0
424.0,7.067,2.541,0.042,8.384,10,24.0
425.0,7.083,2.561,0.043,8.427,10,24.0
426.0,7.1,2.581,0.043,8.47,10,24.0
427.0,7.117,2.601,0.043,8.513,10,24.0
428.0,7.133,2.622,0.044,8.557,10,24.0
429.0,7.15,2.642,0.044,8.601,10,24.0
430.0,7.167,2.664,0.044,8.646,10,24.0
431.0,7.183,2.685,0.045,8.69,10,24.0
432.0,7.2,2.708,0.045,8.735,10,24.0
433.0,7.217,2.73,0.045,8.781,10,24.0
434.0,7.233,2.753,0.046,8.827,10,24.0
435.0,7.25,2.776,0.046,8.873,10,24.0
436.0,7.267,2.8,0.047,8.92,10,24.0
437.0,7.283,2.824,0.047,8.967,10,24.0
438.0,7.3,2.849,0.047,9.014,10,24.0
439.0,7.317,2.874,0.048,9.062,10,24.0
440.0,7.333,2.899,0.048,9.111,10,24.0
441.0,7.35,2.925,0.049,9.159,10,24.0
442.0,7.367,2.952,0.049,9.208,10,24.0
443.0,7.383,2.979,0.05,9.258,10,24.0
444.0,7.4,3.006,0.05,9.308,10,24.0
445.0,7.417,3.034,0.051,9.359,10,24.0
446.0,7.433,3.063,0.051,9.41,10,24.0
447.0,7.45,3.092,0.052,9.461,10,24.0
448.0,7.467,3.122,0.052,9.513,10,24.0
449.0,7.483,3.153,0.053,9.566,10,24.0
450.0,7.5,3.184,0.053,9.619,10,24.0
451.0,7.517,3.216,0.054,9.673,10,24.0
452.0,7.533,3.248,0.054,9.727,10,24.0
453.0,7.55,3.282,0.055,9.781,10,24.0
454.0,7.567,3.316,0.055,9.837,10,24.0
455.0,7.583,3.35,0.056,9.893,10,24.0
456.0,7.6,3.386,0.056,9.949,10,24.0
457.0,7.617,3.422,0.057,10.006,10,24.0
458.0,7.633,3.459,0.058,10.064,10,24.0
459.0,7.65,3.498,0.058,10.122,10,24.0
460.0,7.667,3.536,0.059,10.181,10,24.0
461.0,7.683,3.576,0.06,10.241,10,24.0
462.0,7.7,3.617,0.06,10.301,10,24.0
463.0,7.717,3.659,0.061,10.362,10,24.0
464.0,7.733,3.702,0.062,10.423,10,24.0
465.0,7.75,3.746,0.062,10.486,10,24.0
466.0,7.767,3.791,0.063,10.549,10,24.0
467.0,7.783,3.837,0.064,10.613,10,24.0
468.0,7.8,3.885,0.065,10.678,10,24.0
469.0,7.817,3.933,0.066,10.743,10,24.0
470.0,7.833,3.983,0.066,10.81,10,24.0
471.0,7.85,4.035,0.067,10.877,10,24.0
472.0,7.867,4.088,0.068,10.945,10,24.0
473.0,7.883,4.142,0.069,11.014,10,24.0
474.0,7.9,4.198,0.07,11.084,10,24.0
475.0,7.917,4.255,0.071,11.155,10,24.0
476.0,7.933,4.314,0.072,11.227,10,24.0
477.0,7.95,4.375,0.073,11.3,10,24.0
478.0,7.967,4.438,0.074,11.374,10,24.0
479.0,7.983,4.503,0.075,11.449,10,24.0
480.0,8.0,4.569,0.076,11.525,10,24.0
481.0,8.017,4.638,0.077,11.602,10,24.0
482.0,8.033,4.709,0.078,11.681,10,24.0
483.0,8.05,4.782,0.08,11.761,10,24.0
484.0,8.067,4.858,0.081,11.841,10,24.0
485.0,8.083,4.936,0.082,11.924,10,24.0
486.0,8.1,5.017,0.084,12.007,10,24.0
487.0,8.117,5.1,0.085,12.092,10,24.0
488.0,8.133,5.187,0.086,12.179,10,24.0
489.0,8.15,5.277,0.088,12.267,10,24.0
490.0,8.167,5.37,0.089,12.356,10,24.0
491.0,8.183,5.466,0.091,12.447,10,24.0
492.0,8.2,5.566,0.093,12.54,10,24.0
493.0,8.217,5.67,0.095,12.635,10,24.0
494.0,8.233,5.778,0.096,12.731,10,24.0
495.0,8.25,5.891,0.098,12.829,10,24.0
496.0,8.267,6.008,0.1,12.929,10,24.0
497.0,8.283,6.129,0.102,13.031,10,24.0
498.0,8.3,6.257,0.104,13.136,10,24.0
499.0,8.317,6.389,0.106,13.242,10,24.0
500.0,8.333,6.528,0.109,13.351,10,24.0
501.0,8.35,6.672,0.111,13.462,10,24.0
502.0,8.367,6.824,0.114,13.576,10,24.0
503.0,8.383,6.982,0.116,13.692,10,24.0
504.0,8.4,7.148,0.119,13.811,10,24.0
505.0,8.417,7.323,0.122,13.933,10,24.0
506.0,8.433,7.506,0.125,14.059,10,24.0
507.0,8.45,7.699,0.128,14.187,10,24.0
508.0,8.467,7.902,0.132,14.319,10,24.0
509.0,8.483,8.116,0.135,14.454,10,24.0
510.0,8.5,8.342,0.139,14.593,10,24.0
511.0,8.517,8.582,0.143,14.736,10,24.0
512.0,8.533,8.835,0.147,14.883,10,24.0
513.0,8.55,9.103,0.152,15.035,10,24.0
514.0,8.567,9.389,0.156,15.191,10,24.0
515.0,8.583,9.693,0.162,15.353,10,24.0
516.0,8.6,10.016,0.167,15.52,10,24.0
517.0,8.617,10.362,0.173,15.693,10,24.0
518.0,8.633,10.733,0.179,15.871,10,24.0
519.0,8.65,11.13,0.185,16.057,10,24.0
520.0,8.667,11.557,0.193,16.25,10,24.0
521.0,8.683,12.017,0.2,16.45,10,24.0
522.0,8.7,12.515,0.209,16.658,10,24.0
523.0,8.717,13.054,0.218,16.876,10,24.0
524.0,8.733,13.64,0.227,17.103,10,24.0
525.0,8.75,14.278,0.238,17.341,10,24.0
526.0,8.767,14.977,0.25,17.591,10,24.0
527.0,8.783,15.744,0.262,17.853,10,24.0
528.0,8.8,16.59,0.277,18.13,10,24.0
529.0,8.817,17.526,0.292,18.422,10,24.0
530.0,8.833,18.568,0.309,18.731,10,24.0
531.0,8.85,19.732,0.329,19.06,10,24.0
532.0,8.867,21.041,0.351,19.411,10,24.0
533.0,8.883,22.522,0.375,19.786,10,24.0
