time_min,time_hr,intensity_mm_hr,incremental_depth_mm,cumulative_depth_mm,return_period_yr,total_duration_hr
177.0,2.95,1.343,0.022,3.344,50,24.0
178.0,2.967,1.346,0.022,3.367,50,24.0
179.0,2.983,1.349,0.022,3.389,50,24.0
180.0,3.0,1.352,0.023,3.412,50,24.0
181.0,3.017,1.356,0.023,3.434,50,24.0
182.0,3.033,1.359,0.023,3.457,50,24.0
183.0,3.05,1.362,0.023,3.48,50,24.0
184.0,3.067,1.365,0.023,3.502,50,24.0
185.0,3.083,1.369,0.023,3.525,50,24.0
186.0,3.1,1.372,0.023,3.548,50,24.0
187.0,3.117,1.375,0.023,3.571,50,24.0
188.0,3.133,1.379,0.023,3.594,50,24.0
189.0,3.15,1.382,0.023,3.617,50,24.0
190.0,3.167,1.385,0.023,3.64,50,24.0
191.0,3.183,1.389,0.023,3.663,50,24.0
192.0,3.2,1.392,0.023,3.686,50,24.0
193.0,3.217,1.396,0.023,3.71,50,24.0
194.0,3.233,1.399,0.023,3.733,50,24.0
195.0,3.25,1.402,0.023,3.756,50,24.0
196.0,3.267,1.406,0.023,3.78,50,24.0
197.0,3.283,1.409,0.023,3.803,50,24.0
198.0,3.3,1.413,0.024,3.827,50,24.0
199.0,3.317,1.416,0.024,3.851,50,24.0
200.0,3.333,1.42,0.024,3.874,50,24.0
201.0,3.35,1.424,0.024,3.898,50,24.0
202.0,3.367,1.427,0.024,3.922,50,24.0
203.0,3.383,1.431,0.024,3.946,50,24.0
204.0,3.4,1.434,0.024,3.969,50,24.0
205.0,3.417,1.438,0.024,3.993,50,24.0
206.0,3.433,1.442,0.024,4.017,50,24.0
207.0,3.45,1.446,0.024,4.042,50,24.0
208.0,3.467,1.449,0.024,4.066,50,24.0
209.0,3.483,1.453,0.024,4.09,50,24.0
210.0,3.5,1.457,0.024,4.114,50,24.0
211.0,3.517,1.461,0.024,4.139,50,24.0
212.0,3.533,1.464,0.024,4.163,50,24.0
213.0,3.55,1.468,0.024,4.187,50,24.0
214.0,3.567,1.472,0.025,4.212,50,24.0
215.0,3.583,1.476,0.025,4.237,50,24.0
216.0,3.6,1.48,0.025,4.261,50,24.0
217.0,3.617,1.484,0.025,4.286,50,24.0
218.0,3.633,1.488,0.025,4.311,50,24.0
219.0,3.65,1.492,0.025,4.336,50,24.0
220.0,3.667,1.496,0.025,4.361,50,24.0
221.0,3.683,1.5,0.025,4.386,50,24.0
222.0,3.7,1.504,0.025,4.411,50,24.0
223.0,3.717,1.508,0.025,4.436,50,24.0
224.0,3.733,1.512,0.025,4.461,50,24.0
225.0,3.75,1.516,0.025,4.486,50,24.0
226.0,3.767,1.52,0.025,4.511,50,24.0
227.0,3.783,1.524,0.025,4.537,50,24.0
228.0,3.8,1.528,0.025,4.562,50,24.0
229.0,3.817,1.533,0.026,4.588,50,24.0
230.0,3.833,1.537,0.026,4.614,50,24.0
231.0,3.85,1.541,0.026,4.639,50,24.0
232.0,3.867,1.545,0.026,4.665,50,24.0
233.0,3.883,1.55,0.026,4.691,50,24.0
234.0,3.9,1.554,0.026,4.717,50,24.0
235.0,3.917,1.558,0.026,4.743,50,24.0
236.0,3.933,1.563,0.026,4.769,50,24.0
237.0,3.95,1.567,0.026,4.795,50,24.0
238.0,3.967,1.572,0.026,4.821,50,24.0
239.0,3.983,1.576,0.026,4.847,50,24.0
240.0,4.0,1.581,0.026,4.874,50,24.0
241.0,4.017,1.585,0.026,4.9,50,24.0
242.0,4.033,1.59,0.026,4.927,50,24.0
243.0,4.05,1.594,0.027,4.953,50,24.0
244.0,4.067,1.599,0.027,4.98,50,24.0
245.0,4.083,1.604,0.027,5.007,50,24.0
246.0,4.1,1.608,0.027,5.033,50,24.0
247.0,4.117,1.613,0.027,5.06,50,24.0
248.0,4.133,1.618,0.027,5.087,50,24.0
249.0,4.15,1.623,0.027,5.114,50,24.0
250.0,4.167,1.627,0.027,5.141,50,24.0
251.0,4.183,1.632,0.027,5.169,50,24.0
252.0,4.2,1.637,0.027,5.196,50,24.0
253.0,4.217,1.642,0.027,5.223,50,24.0
254.0,4.233,1.647,0.027,5.251,50,24.0
255.0,4.25,1.652,0.028,5.278,50,24.0
256.0,4.267,1.657,0.028,5.306,50,24.0
257.0,4.283,1.662,0.028,5.333,50,24.0
258.0,4.3,1.667,0.028,5.361,50,24.0
259.0,4.317,1.672,0.028,5.389,50,24.0
260.0,4.333,1.677,0.028,5.417,50,24.0
261.0,4.35,1.682,0.028,5.445,50,24.0
262.0,4.367,1.688,0.028,5.473,50,24.0
263.0,4.383,1.693,0.028,5.501,50,24.0
264.0,4.4,1.698,0.028,5.53,50,24.0
265.0,4.417,1.703,0.028,5.558,50,24.0
266.0,4.433,1.709,0.028,5.587,50,24.0
267.0,4.45,1.714,0.029,5.615,50,24.0
268.0,4.467,1.72,0.029,5.644,50,24.0
269.0,4.483,1.725,0.029,5.673,50,24.0
270.0,4.5,1.73,0.029,5.701,50,24.0
271.0,4.517,1.736,0.029,5.73,50,24.0
272.0,4.533,1.742,0.029,5.759,50,24.0
273.0,4.55,1.747,0.029,5.789,50,24.0
274.0,4.567,1.753,0.029,5.818,50,24.0
275.0,4.583,1.759,0.029,5.847,50,24.0
276.0,4.6,1.764,0.029,5.876,50,24.0
277.0,4.617,1.77,0.03,5.906,50,24.0
278.0,4.633,1.776,0.03,5.936,50,24.0
279.0,4.65,1.782,0.03,5.965,50,24.0
280.0,4.667,1.788,0.03,5.995,50,24.0
281.0,4.683,1.794,0.03,6.025,50,24.0
282.0,4.7,1.8,0.03,6.055,50,24.0
283.0,4.717,1.806,0.03,6.085,50,24.0
284.0,4.733,1.812,0.03,6.115,50,24.0
285.0,4.75,1.818,0.03,6.146,50,24.0
286.0,4.767,1.824,0.03,6.176,50,24.0
287.0,4.783,1.83,0.031,6.206,50,24.0
288.0,4.8,1.837,0.031,6.237,50,24.0
289.0,4.817,1.843,0.031,6.268,50,24.0
290.0,4.833,1.849,0.031,6.299,50,24.0
291.0,4.85,1.856,0.031,6.329,50,24.0
292.0,4.867,1.862,0.031,6.361,50,24.0
293.0,4.883,1.869,0.031,6.392,50,24.0
294.0,4.9,1.875,0.031,6.423,50,24.0
295.0,4.917,1.882,0.031,6.454,50,24.0
296.0,4.933,1.888,0.031,6.486,50,24.0
297.0,4.95,1.895,0.032,6.517,50,24.0
298.0,4.967,1.902,0.032,6.549,50,24.0
299.0,4.983,1.909,0.032,6.581,50,24.0
300.0,5.0,1.916,0.032,6.613,50,24.0
301.0,5.017,1.923,0.032,6.645,50,24.0
302.0,5.033,1.929,0.032,6.677,50,24.0
303.0,5.05,1.937,0.032,6.709,50,24.0
304.0,5.067,1.944,0.032,6.742,50,24.0
305.0,5.083,1.951,0.033,6.774,50,24.0
306.0,5.1,1.958,0.033,6.807,50,24.0
307.0,5.117,1.965,0.033,6.84,50,24.0
308.0,5.133,1.973,0.033,6.872,50,24.0
309.0,5.15,1.98,0.033,6.905,50,24.0
310.0,5.167,1.987,0.033,6.939,50,24.0
311.0,5.183,1.995,0.033,6.972,50,24.0
312.0,5.2,2.003,0.033,7.005,50,24.0
313.0,5.217,2.01,0.034,7.039,50,24.0
314.0,5.233,2.018,0.034,7.072,50,24.0
315.0,5.25,2.026,0.034,7.106,50,24.0
316.0,5.267,2.033,0.034,7.14,50,24.0
317.0,5.283,2.041,0.034,7.174,50,24.0
318.0,5.3,2.049,0.034,7.208,50,24.0
319.0,5.317,2.057,0.034,7.242,50,24.0
320.0,5.333,2.065,0.034,7.277,50,24.0
321.0,5.35,2.074,0.035,7.311,50,24.0
322.0,5.367,2.082,0.035,7.346,50,24.0
323.0,5.383,2.09,0.035,7.381,50,24.0
324.0,5.4,2.099,0.035,7.416,50,24.0
325.0,5.417,2.107,0.035,7.451,50,24.0
326.0,5.433,2.116,0.035,7.486,50,24.0
327.0,5.45,2.124,0.035,7.522,50,24.0
328.0,5.467,2.133,0.036,7.557,50,24.0
329.0,5.483,2.142,0.036,7.593,50,24.0
330.0,5.5,2.151,0.036,7.629,50,24.0
331.0,5.517,2.16,0.036,7.665,50,24.0
332.0,5.533,2.169,0.036,7.701,50,24.0
333.0,5.55,2.178,0.036,7.737,50,24.0
334.0,5.567,2.187,0.036,7.774,50,24.0
335.0,5.583,2.196,0.037,7.81,50,24.0
336.0,5.6,2.205,0.037,7.847,50,24.0
337.0,5.617,2.215,0.037,7.884,50,24.0
338.0,5.633,2.224,0.037,7.921,50,24.0
339.0,5.65,2.234,0.037,7.958,50,24.0
340.0,5.667,2.244,0.037,7.996,50,24.0
341.0,5.683,2.254,0.038,8.033,50,24.0
342.0,5.7,2.264,0.038,8.071,50,24.0
343.0,5.717,2.274,0.038,8.109,50,24.0
344.0,5.733,2.284,0.038,8.147,50,24.0
345.0,5.75,2.294,0.038,8.185,50,24.0
346.0,5.767,2.304,0.038,8.224,50,24.0
347.0,5.783,2.314,0.039,8.262,50,24.0
348.0,5.8,2.325,0.039,8.301,50,24.0
349.0,5.817,2.336,0.039,8.34,50,24.0
350.0,5.833,2.346,0.039,8.379,50,24.0
351.0,5.85,2.357,0.039,8.418,50,24.0
352.0,5.867,2.368,0.039,8.458,50,24.0
353.0,5.883,2.379,0.04,8.497,50,24.0
354.0,5.9,2.39,0.04,8.537,50,24.0
355.0,5.917,2.402,0.04,8.577,50,24.0
356.0,5.933,2.413,0.04,8.617,50,24.0
357.0,5.95,2.424,0.04,8.658,50,24.0
358.0,5.967,2.436,0.041,8.698,50,24.0
359.0,5.983,2.448,0.041,8.739,50,24.0
360.0,6.0,2.46,0.041,8.78,50,24.0
361.0,6.017,2.472,0.041,8.821,50,24.0
362.0,6.033,2.484,0.041,8.863,50,24.0
363.0,6.05,2.496,0.042,8.904,50,24.0
364.0,6.067,2.508,0.042,8.946,50,24.0
365.0,6.083,2.521,0.042,8.988,50,24.0
366.0,6.1,2.534,0.042,9.03,50,24.0
367.0,6.117,2.546,0.042,9.073,50,24.0
368.0,6.133,2.559,0.043,9.116,50,24.0
369.0,6.15,2.573,0.043,9.158,50,24.0
370.0,6.167,2.586,0.043,9.201,50,24.0
371.0,6.183,2.599,0.043,9.245,50,24.0
372.0,6.2,2.613,0.044,9.288,50,24.0
373.0,6.217,2.626,0.044,9.332,50,24.0
374.0,6.233,2.64,0.044,9.376,50,24.0
375.0,6.25,2.654,0.044,9.42,50,24.0
376.0,6.267,2.668,0.044,9.465,50,24.0
377.0,6.283,2.683,0.045,9.51,50,24.0
378.0,6.3,2.697,0.045,9.555,50,24.0
379.0,6.317,2.712,0.045,9.6,50,24.0
380.0,6.333,2.727,0.045,9.645,50,24.0
381.0,6.35,2.742,0.046,9.691,50,24.0
382.0,6.367,2.757,0.046,9.737,50,24.0
383.0,6.383,2.772,0.046,9.783,50,24.0
384.0,6.4,2.788,0.046,9.829,50,24.0
385.0,6.417,2.804,0.047,9.876,50,24.0
386.0,6.433,2.82,0.047,9.923,50,24.0
387.0,6.45,2.836,0.047,9.97,50,24.0
388.0,6.467,2.852,0.048,10.018,50,24.0
389.0,6.483,2.869,0.048,10.066,50,24.0
390.0,6.5,2.886,0.048,10.114,50,24.0
391.0,6.517,2.903,0.048,10.162,50,24.0
392.0,6.533,2.92,0.049,10.211,50,24.0
393.0,6.55,2.938,0.049,10.26,50,24.0
394.0,6.567,2.955,0.049,10.309,50,24.0
395.0,6.583,2.973,0.05,10.359,50,24.0
396.0,6.6,2.991,0.05,10.409,50,24.0
397.0,6.617,3.01,0.05,10.459,50,24.0
398.0,6.633,3.028,0.05,10.509,50,24.0
399.0,6.65,3.047,0.051,10.56,50,24.0
400.0,6.667,3.067,0.051,10.611,50,24.0
401.0,6.683,3.086,0.051,10.663,50,24.0
402.0,6.7,3.106,0.052,10.714,50,24.0
403.0,6.717,3.126,0.052,10.766,50,24.0
404.0,6.733,3.146,0.052,10.819,50,24.0
405.0,6.75,3.166,0.053,10.872,50,24.0
406.0,6.767,3.187,0.053,10.925,50,24.0
407.0,6.783,3.208,0.053,10.978,50,24.0
408.0,6.8,3.23,0.054,11.032,50,24.0
409.0,6.817,3.252,0.054,11.086,50,24.0
410.0,6.833,3.274,0.055,11.141,50,24.0
411.0,6.85,3.296,0.055,11.196,50,24.0
412.0,6.867,3.319,0.055,11.251,50,24.0
413.0,6.883,3.342,0.056,11.307,50,24.0
414.0,6.9,3.365,0.056,11.363,50,24.0
415.0,6.917,3.389,0.056,11.419,50,24.0
416.0,6.933,3.413,0.057,11.476,50,24.0
417.0,6.95,3.438,0.057,11.534,50,24.0
418.0,6.967,3.463,0.058,11.591,50,24.0
419.0,6.983,3.488,0.058,11.649,50,24.0
420.0,7.0,3.514,0.059,11.708,50,24.0
421.0,7.017,3.54,0.059,11.767,50,24.0
422.0,7.033,3.566,0.059,11.826,50,24.0
423.0,7.05,3.593,0.06,11.886,50,24.0
424.0,7.067,3.621,0.06,11.947,50,24.0
425.0,7.083,3.649,0.061,12.007,50,24.0
426.0,7.1,3.677,0.061,12.069,50,24.0
427.0,7.117,3.706,0.062,12.13,50,24.0
428.0,7.133,3.735,0.062,12.193,50,24.0
429.0,7.15,3.765,0.063,12.255,50,24.0
430.0,7.167,3.796,0.063,12.319,50,24.0
431.0,7.183,3.826,0.064,12.383,50,24.0
432.0,7.2,3.858,0.064,12.447,50,24.0
433.0,7.217,3.89,0.065,12.512,50,24.0
434.0,7.233,3.922,0.065,12.577,50,24.0
435.0,7.25,3.956,0.066,12.643,50,24.0
436.0,7.267,3.989,0.066,12.709,50,24.0
437.0,7.283,4.024,0.067,12.776,50,24.0
438.0,7.3,4.059,0.068,12.844,50,24.0
439.0,7.317,4.094,0.068,12.912,50,24.0
440.0,7.333,4.131,0.069,12.981,50,24.0
441.0,7.35,4.168,0.069,13.051,50,24.0
442.0,7.367,4.206,0.07,13.121,50,24.0
443.0,7.383,4.244,0.071,13.192,50,24.0
444.0,7.4,4.284,0.071,13.263,50,24.0
445.0,7.417,4.324,0.072,13.335,50,24.0
446.0,7.433,4.365,0.073,13.408,50,24.0
447.0,7.45,4.406,0.073,13.481,50,24.0
448.0,7.467,4.449,0.074,13.555,50,24.0
449.0,7.483,4.492,0.075,13.63,50,24.0
450.0,7.5,4.537,0.076,13.706,50,24.0
451.0,7.517,4.582,0.076,13.782,50,24.0
452.0,7.533,4.629,0.077,13.859,50,24.0
453.0,7.55,4.676,0.078,13.937,50,24.0
454.0,7.567,4.724,0.079,14.016,50,24.0
455.0,7.583,4.774,0.08,14.096,50,24.0
456.0,7.6,4.825,0.08,14.176,50,24.0
457.0,7.617,4.876,0.081,14.257,50,24.0
458.0,7.633,4.929,0.082,14.339,50,24.0
459.0,7.65,4.983,0.083,14.422,50,24.0
460.0,7.667,5.039,0.084,14.506,50,24.0
461.0,7.683,5.096,0.085,14.591,50,24.0
462.0,7.7,5.154,0.086,14.677,50,24.0
463.0,7.717,5.214,0.087,14.764,50,24.0
464.0,7.733,5.275,0.088,14.852,50,24.0
465.0,7.75,5.337,0.089,14.941,50,24.0
466.0,7.767,5.402,0.09,15.031,50,24.0
467.0,7.783,5.468,0.091,15.122,50,24.0
468.0,7.8,5.535,0.092,15.214,50,24.0
469.0,7.817,5.605,0.093,15.308,50,24.0
470.0,7.833,5.676,0.095,15.402,50,24.0
471.0,7.85,5.749,0.096,15.498,50,24.0
472.0,7.867,5.824,0.097,15.595,50,24.0
473.0,7.883,5.902,0.098,15.694,50,24.0
474.0,7.9,5.981,0.1,15.793,50,24.0
475.0,7.917,6.063,0.101,15.894,50,24.0
476.0,7.933,6.147,0.102,15.997,50,24.0
477.0,7.95,6.234,0.104,16.101,50,24.0
478.0,7.967,6.323,0.105,16.206,50,24.0
479.0,7.983,6.416,0.107,16.313,50,24.0
480.0,8.0,6.51,0.109,16.422,50,24.0
481.0,8.017,6.608,0.11,16.532,50,24.0
482.0,8.033,6.709,0.112,16.644,50,24.0
483.0,8.05,6.814,0.114,16.757,50,24.0
484.0,8.067,6.922,0.115,16.872,50,24.0
485.0,8.083,7.033,0.117,16.99,50,24.0
486.0,8.1,7.148,0.119,17.109,50,24.0
487.0,8.117,7.267,0.121,17.23,50,24.0
488.0,8.133,7.391,0.123,17.353,50,24.0
489.0,8.15,7.519,0.125,17.478,50,24.0
490.0,8.167,7.651,0.128,17.606,50,24.0
491.0,8.183,7.788,0.13,17.736,50,24.0
492.0,8.2,7.931,0.132,17.868,50,24.0
493.0,8.217,8.079,0.135,18.003,50,24.0
494.0,8.233,8.233,0.137,18.14,50,24.0
495.0,8.25,8.393,0.14,18.28,50,24.0
496.0,8.267,8.56,0.143,18.422,50,24.0
497.0,8.283,8.734,0.146,18.568,50,24.0
498.0,8.3,8.915,0.149,18.717,50,24.0
499.0,8.317,9.104,0.152,18.868,50,24.0
500.0,8.333,9.301,0.155,19.023,50,24.0
501.0,8.35,9.507,0.158,19.182,50,24.0
502.0,8.367,9.723,0.162,19.344,50,24.0
503.0,8.383,9.949,0.166,19.51,50,24.0
504.0,8.4,10.185,0.17,19.679,50,24.0
505.0,8.417,10.434,0.174,19.853,50,24.0
506.0,8.433,10.695,0.178,20.032,50,24.0
507.0,8.45,10.97,0.183,20.214,50,24.0
508.0,8.467,11.259,0.188,20.402,50,24.0
509.0,8.483,11.564,0.193,20.595,50,24.0
510.0,8.5,11.887,0.198,20.793,50,24.0
511.0,8.517,12.227,0.204,20.997,50,24.0
512.0,8.533,12.588,0.21,21.206,50,24.0
513.0,8.55,12.971,0.216,21.423,50,24.0
514.0,8.567,13.378,0.223,21.646,50,24.0
515.0,8.583,13.811,0.23,21.876,50,24.0
516.0,8.6,14.272,0.238,22.114,50,24.0
517.0,8.617,14.765,0.246,22.36,50,24.0
518.0,8.633,15.293,0.255,22.615,50,24.0
519.0,8.65,15.859,0.264,22.879,50,24.0
520.0,8.667,16.467,0.274,23.153,50,24.0
521.0,8.683,17.123,0.285,23.439,50,24.0
522.0,8.7,17.832,0.297,23.736,50,24.0
523.0,8.717,18.6,0.31,24.046,50,24.0
524.0,8.733,19.435,0.324,24.37,50,24.0
525.0,8.75,20.345,0.339,24.709,50,24.0
526.0,8.767,21.34,0.356,25.065,50,24.0
527.0,8.783,22.434,0.374,25.438,50,24.0
528.0,8.8,23.639,0.394,25.832,50,24.0
529.0,8.817,24.973,0.416,26.249,50,24.0
530.0,8.833,26.457,0.441,26.69,50,24.0
531.0,8.85,28.116,0.469,27.158,50,24.0
532.0,8.867,29.981,0.5,27.658,50,24.0
533.0,8.883,32.091,0.535,28.193,50,24.0
