time_min,time_hr,intensity_mm_hr,incremental_depth_mm,cumulative_depth_mm,return_period_yr,total_duration_hr
57.0,0.95,2.706,0.045,1.995,2,6.0
58.0,0.967,2.74,0.046,2.041,2,6.0
59.0,0.983,2.774,0.046,2.087,2,6.0
60.0,1.0,2.81,0.047,2.134,2,6.0
61.0,1.017,2.846,0.047,2.181,2,6.0
62.0,1.033,2.884,0.048,2.23,2,6.0
63.0,1.05,2.922,0.049,2.278,2,6.0
64.0,1.067,2.962,0.049,2.328,2,6.0
65.0,1.083,3.003,0.05,2.378,2,6.0
66.0,1.1,3.045,0.051,2.428,2,6.0
67.0,1.117,3.088,0.051,2.48,2,6.0
68.0,1.133,3.133,0.052,2.532,2,6.0
69.0,1.15,3.179,0.053,2.585,2,6.0
70.0,1.167,3.226,0.054,2.639,2,6.0
71.0,1.183,3.275,0.055,2.693,2,6.0
72.0,1.2,3.325,0.055,2.749,2,6.0
73.0,1.217,3.377,0.056,2.805,2,6.0
74.0,1.233,3.431,0.057,2.862,2,6.0
75.0,1.25,3.487,0.058,2.92,2,6.0
76.0,1.267,3.544,0.059,2.979,2,6.0
77.0,1.283,3.604,0.06,3.04,2,6.0
78.0,1.3,3.665,0.061,3.101,2,6.0
79.0,1.317,3.729,0.062,3.163,2,6.0
80.0,1.333,3.795,0.063,3.226,2,6.0
81.0,1.35,3.864,0.064,3.29,2,6.0
82.0,1.367,3.935,0.066,3.356,2,6.0
83.0,1.383,4.009,0.067,3.423,2,6.0
84.0,1.4,4.086,0.068,3.491,2,6.0
85.0,1.417,4.167,0.069,3.56,2,6.0
86.0,1.433,4.25,0.071,3.631,2,6.0
87.0,1.45,4.337,0.072,3.704,2,6.0
88.0,1.467,4.428,0.074,3.777,2,6.0
89.0,1.483,4.522,0.075,3.853,2,6.0
90.0,1.5,4.621,0.077,3.93,2,6.0
91.0,1.517,4.725,0.079,4.008,2,6.0
92.0,1.533,4.833,0.081,4.089,2,6.0
93.0,1.55,4.946,0.082,4.171,2,6.0
94.0,1.567,5.065,0.084,4.256,2,6.0
95.0,1.583,5.19,0.087,4.342,2,6.0
96.0,1.6,5.321,0.089,4.431,2,6.0
97.0,1.617,5.459,0.091,4.522,2,6.0
98.0,1.633,5.605,0.093,4.615,2,6.0
99.0,1.65,5.759,0.096,4.711,2,6.0
100.0,1.667,5.921,0.099,4.81,2,6.0
101.0,1.683,6.093,0.102,4.912,2,6.0
102.0,1.7,6.274,0.105,5.016,2,6.0
103.0,1.717,6.468,0.108,5.124,2,6.0
104.0,1.733,6.673,0.111,5.235,2,6.0
105.0,1.75,6.892,0.115,5.35,2,6.0
106.0,1.767,7.125,0.119,5.469,2,6.0
107.0,1.783,7.374,0.123,5.592,2,6.0
108.0,1.8,7.642,0.127,5.719,2,6.0
109.0,1.817,7.928,0.132,5.851,2,6.0
110.0,1.833,8.237,0.137,5.989,2,6.0
111.0,1.85,8.57,0.143,6.131,2,6.0
112.0,1.867,8.931,0.149,6.28,2,6.0
113.0,1.883,9.322,0.155,6.436,2,6.0
114.0,1.9,9.747,0.162,6.598,2,6.0
115.0,1.917,10.212,0.17,6.768,2,6.0
116.0,1.933,10.721,0.179,6.947,2,6.0
117.0,1.95,11.28,0.188,7.135,2,6.0
118.0,1.967,11.898,0.198,7.333,2,6.0
119.0,1.983,12.583,0.21,7.543,2,6.0
120.0,2.0,13.347,0.222,7.765,2,6.0
121.0,2.017,14.203,0.237,8.002,2,6.0
122.0,2.033,15.167,0.253,8.255,2,6.0
123.0,2.05,16.261,0.271,8.526,2,6.0
124.0,2.067,17.51,0.292,8.818,2,6.0
125.0,2.083,18.948,0.316,9.134,2,6.0
126.0,2.1,20.617,0.344,9.477,2,6.0
127.0,2.117,22.575,0.376,9.853,2,6.0
128.0,2.133,24.896,0.415,10.268,2,6.0
129.0,2.15,27.684,0.461,10.73,2,6.0
130.0,2.167,31.082,0.518,11.248,2,6.0
131.0,2.183,35.295,0.588,11.836,2,6.0
132.0,2.2,40.624,0.677,12.513,2,6.0
133.0,2.217,47.532,0.792,13.305,2,6.0
134.0,2.233,56.754,0.946,14.251,2,6.0
135.0,2.25,69.525,1.159,15.41,2,6.0
136.0,2.267,88.066,1.468,16.878,2,6.0
137.0,2.283,105.951,1.766,18.644,2,6.0
138.0,2.3,89.544,1.492,20.136,2,6.0
139.0,2.317,76.994,1.283,21.419,2,6.0
140.0,2.333,67.15,1.119,22.538,2,6.0
141.0,2.35,59.269,0.988,23.526,2,6.0
142.0,2.367,52.846,0.881,24.407,2,6.0
143.0,2.383,47.532,0.792,25.199,2,6.0
144.0,2.4,43.079,0.718,25.917,2,6.0
145.0,2.417,39.303,0.655,26.572,2,6.0
146.0,2.433,36.069,0.601,27.173,2,6.0
147.0,2.45,33.275,0.555,27.728,2,6.0
148.0,2.467,30.841,0.514,28.242,2,6.0
149.0,2.483,28.705,0.478,28.72,2,6.0
150.0,2.5,26.819,0.447,29.167,2,6.0
151.0,2.517,25.144,0.419,29.586,2,6.0
152.0,2.533,23.647,0.394,29.98,2,6.0
153.0,2.55,22.304,0.372,30.352,2,6.0
154.0,2.567,21.092,0.352,30.704,2,6.0
155.0,2.583,19.995,0.333,31.037,2,6.0
156.0,2.6,18.998,0.317,31.354,2,6.0
157.0,2.617,18.088,0.301,31.655,2,6.0
158.0,2.633,17.255,0.288,31.943,2,6.0
159.0,2.65,16.49,0.275,32.218,2,6.0
160.0,2.667,15.785,0.263,32.481,2,6.0
161.0,2.683,15.134,0.252,32.733,2,6.0
162.0,2.7,14.532,0.242,32.975,2,6.0
163.0,2.717,13.972,0.233,33.208,2,6.0
164.0,2.733,13.452,0.224,33.432,2,6.0
165.0,2.75,12.967,0.216,33.648,2,6.0
166.0,2.767,12.514,0.209,33.857,2,6.0
167.0,2.783,12.09,0.201,34.058,2,6.0
168.0,2.8,11.692,0.195,34.253,2,6.0
169.0,2.817,11.318,0.189,34.442,2,6.0
170.0,2.833,10.967,0.183,34.625,2,6.0
171.0,2.85,10.635,0.177,34.802,2,6.0
172.0,2.867,10.322,0.172,34.974,2,6.0
173.0,2.883,10.027,0.167,35.141,2,6.0
174.0,2.9,9.747,0.162,35.303,2,6.0
175.0,2.917,9.482,0.158,35.461,2,6.0
176.0,2.933,9.231,0.154,35.615,2,6.0
177.0,2.95,8.992,0.15,35.765,2,6.0
178.0,2.967,8.764,0.146,35.911,2,6.0
179.0,2.983,8.548,0.142,36.054,2,6.0
180.0,3.0,8.342,0.139,36.193,2,6.0
181.0,3.017,8.145,0.136,36.328,2,6.0
182.0,3.033,7.957,0.133,36.461,2,6.0
183.0,3.05,7.778,0.13,36.591,2,6.0
184.0,3.067,7.606,0.127,36.717,2,6.0
185.0,3.083,7.441,0.124,36.842,2,6.0
186.0,3.1,7.284,0.121,36.963,2,6.0
187.0,3.117,7.133,0.119,37.082,2,6.0
188.0,3.133,6.988,0.116,37.198,2,6.0
189.0,3.15,6.848,0.114,37.312,2,6.0
190.0,3.167,6.714,0.112,37.424,2,6.0
191.0,3.183,6.585,0.11,37.534,2,6.0
192.0,3.2,6.461,0.108,37.642,2,6.0
193.0,3.217,6.342,0.106,37.747,2,6.0
194.0,3.233,6.227,0.104,37.851,2,6.0
195.0,3.25,6.115,0.102,37.953,2,6.0
196.0,3.267,6.008,0.1,38.053,2,6.0
197.0,3.283,5.905,0.098,38.152,2,6.0
198.0,3.3,5.805,0.097,38.248,2,6.0
199.0,3.317,5.708,0.095,38.344,2,6.0
200.0,3.333,5.615,0.094,38.437,2,6.0
201.0,3.35,5.524,0.092,38.529,2,6.0
202.0,3.367,5.437,0.091,38.62,2,6.0
203.0,3.383,5.352,0.089,38.709,2,6.0
204.0,3.4,5.27,0.088,38.797,2,6.0
205.0,3.417,5.19,0.087,38.883,2,6.0
206.0,3.433,5.113,0.085,38.969,2,6.0
207.0,3.45,5.038,0.084,39.053,2,6.0
208.0,3.467,4.965,0.083,39.135,2,6.0
209.0,3.483,4.894,0.082,39.217,2,6.0
210.0,3.5,4.826,0.08,39.297,2,6.0
211.0,3.517,4.759,0.079,39.377,2,6.0
212.0,3.533,4.694,0.078,39.455,2,6.0
213.0,3.55,4.631,0.077,39.532,2,6.0
214.0,3.567,4.57,0.076,39.608,2,6.0
215.0,3.583,4.51,0.075,39.683,2,6.0
216.0,3.6,4.452,0.074,39.758,2,6.0
217.0,3.617,4.395,0.073,39.831,2,6.0
218.0,3.633,4.34,0.072,39.903,2,6.0
219.0,3.65,4.286,0.071,39.975,2,6.0
220.0,3.667,4.234,0.071,40.045,2,6.0
221.0,3.683,4.183,0.07,40.115,2,6.0
222.0,3.7,4.133,0.069,40.184,2,6.0
223.0,3.717,4.084,0.068,40.252,2,6.0
224.0,3.733,4.036,0.067,40.319,2,6.0
225.0,3.75,3.99,0.067,40.386,2,6.0
226.0,3.767,3.945,0.066,40.451,2,6.0
227.0,3.783,3.901,0.065,40.516,2,6.0
228.0,3.8,3.857,0.064,40.581,2,6.0
229.0,3.817,3.815,0.064,40.644,2,6.0
230.0,3.833,3.774,0.063,40.707,2,6.0
231.0,3.85,3.733,0.062,40.769,2,6.0
232.0,3.867,3.694,0.062,40.831,2,6.0
233.0,3.883,3.655,0.061,40.892,2,6.0
234.0,3.9,3.617,0.06,40.952,2,6.0
235.0,3.917,3.58,0.06,41.012,2,6.0
236.0,3.933,3.544,0.059,41.071,2,6.0
237.0,3.95,3.509,0.058,41.129,2,6.0
238.0,3.967,3.474,0.058,41.187,2,6.0
239.0,3.983,3.44,0.057,41.244,2,6.0
240.0,4.0,3.406,0.057,41.301,2,6.0
241.0,4.017,3.374,0.056,41.357,2,6.0
242.0,4.033,3.342,0.056,41.413,2,6.0
243.0,4.05,3.31,0.055,41.468,2,6.0
244.0,4.067,3.28,0.055,41.523,2,6.0
245.0,4.083,3.249,0.054,41.577,2,6.0
246.0,4.1,3.22,0.054,41.631,2,6.0
247.0,4.117,3.191,0.053,41.684,2,6.0
248.0,4.133,3.162,0.053,41.737,2,6.0
249.0,4.15,3.134,0.052,41.789,2,6.0
250.0,4.167,3.107,0.052,41.841,2,6.0
251.0,4.183,3.08,0.051,41.892,2,6.0
252.0,4.2,3.053,0.051,41.943,2,6.0
253.0,4.217,3.027,0.05,41.993,2,6.0
254.0,4.233,3.002,0.05,42.043,2,6.0
255.0,4.25,2.976,0.05,42.093,2,6.0
256.0,4.267,2.952,0.049,42.142,2,6.0
257.0,4.283,2.928,0.049,42.191,2,6.0
258.0,4.3,2.904,0.048,42.239,2,6.0
259.0,4.317,2.88,0.048,42.287,2,6.0
260.0,4.333,2.857,0.048,42.335,2,6.0
261.0,4.35,2.835,0.047,42.382,2,6.0
262.0,4.367,2.812,0.047,42.429,2,6.0
263.0,4.383,2.79,0.047,42.476,2,6.0
264.0,4.4,2.769,0.046,42.522,2,6.0
265.0,4.417,2.748,0.046,42.568,2,6.0
266.0,4.433,2.727,0.045,42.613,2,6.0
267.0,4.45,2.706,0.045,42.658,2,6.0
268.0,4.467,2.686,0.045,42.703,2,6.0
269.0,4.483,2.666,0.044,42.747,2,6.0
270.0,4.5,2.647,0.044,42.791,2,6.0
271.0,4.517,2.627,0.044,42.835,2,6.0
272.0,4.533,2.608,0.043,42.879,2,6.0
273.0,4.55,2.59,0.043,42.922,2,6.0
274.0,4.567,2.571,0.043,42.965,2,6.0
275.0,4.583,2.553,0.043,43.007,2,6.0
276.0,4.6,2.535,0.042,43.05,2,6.0
277.0,4.617,2.518,0.042,43.091,2,6.0
278.0,4.633,2.5,0.042,43.133,2,6.0
279.0,4.65,2.483,0.041,43.175,2,6.0
280.0,4.667,2.466,0.041,43.216,2,6.0
281.0,4.683,2.45,0.041,43.256,2,6.0
282.0,4.7,2.433,0.041,43.297,2,6.0
283.0,4.717,2.417,0.04,43.337,2,6.0
284.0,4.733,2.401,0.04,43.377,2,6.0
285.0,4.75,2.386,0.04,43.417,2,6.0
286.0,4.767,2.37,0.04,43.457,2,6.0
287.0,4.783,2.355,0.039,43.496,2,6.0
288.0,4.8,2.34,0.039,43.535,2,6.0
289.0,4.817,2.325,0.039,43.574,2,6.0
290.0,4.833,2.31,0.039,43.612,2,6.0
291.0,4.85,2.296,0.038,43.65,2,6.0
292.0,4.867,2.282,0.038,43.688,2,6.0
293.0,4.883,2.268,0.038,43.726,2,6.0
294.0,4.9,2.254,0.038,43.764,2,6.0
295.0,4.917,2.24,0.037,43.801,2,6.0
296.0,4.933,2.226,0.037,43.838,2,6.0
297.0,4.95,2.213,0.037,43.875,2,6.0
298.0,4.967,2.2,0.037,43.912,2,6.0
299.0,4.983,2.187,0.036,43.948,2,6.0
300.0,5.0,2.174,0.036,43.984,2,6.0
301.0,5.017,2.161,0.036,44.02,2,6.0
302.0,5.033,2.149,0.036,44.056,2,6.0
303.0,5.05,2.136,0.036,44.092,2,6.0
304.0,5.067,2.124,0.035,44.127,2,6.0
305.0,5.083,2.112,0.035,44.162,2,6.0
306.0,5.1,2.1,0.035,44.197,2,6.0
307.0,5.117,2.088,0.035,44.232,2,6.0
308.0,5.133,2.077,0.035,44.267,2,6.0
309.0,5.15,2.065,0.034,44.301,2,6.0
310.0,5.167,2.054,0.034,44.336,2,6.0
311.0,5.183,2.043,0.034,44.37,2,6.0
312.0,5.2,2.031,0.034,44.403,2,6.0
313.0,5.217,2.02,0.034,44.437,2,6.0
314.0,5.233,2.01,0.033,44.471,2,6.0
315.0,5.25,1.999,0.033,44.504,2,6.0
316.0,5.267,1.988,0.033,44.537,2,6.0
317.0,5.283,1.978,0.033,44.57,2,6.0
318.0,5.3,1.967,0.033,44.603,2,6.0
319.0,5.317,1.957,0.033,44.635,2,6.0
320.0,5.333,1.947,0.032,44.668,2,6.0
321.0,5.35,1.937,0.032,44.7,2,6.0
322.0,5.367,1.927,0.032,44.732,2,6.0
323.0,5.383,1.917,0.032,44.764,2,6.0
324.0,5.4,1.907,0.032,44.796,2,6.0
325.0,5.417,1.898,0.032,44.828,2,6.0
326.0,5.433,1.888,0.031,44.859,2,6.0
327.0,5.45,1.879,0.031,44.89,2,6.0
328.0,5.467,1.87,0.031,44.922,2,6.0
329.0,5.483,1.86,0.031,44.953,2,6.0
330.0,5.5,1.851,0.031,44.983,2,6.0
331.0,5.517,1.842,0.031,45.014,2,6.0
332.0,5.533,1.833,0.031,45.045,2,6.0
333.0,5.55,1.825,0.03,45.075,2,6.0
334.0,5.567,1.816,0.03,45.105,2,6.0
335.0,5.583,1.807,0.03,45.136,2,6.0
336.0,5.6,1.799,0.03,45.166,2,6.0
337.0,5.617,1.79,0.03,45.195,2,6.0
338.0,5.633,1.782,0.03,45.225,2,6.0
339.0,5.65,1.774,0.03,45.255,2,6.0
340.0,5.667,1.765,0.029,45.284,2,6.0
341.0,5.683,1.757,0.029,45.313,2,6.0
342.0,5.7,1.749,0.029,45.342,2,6.0
343.0,5.717,1.741,0.029,45.371,2,6.0
344.0,5.733,1.733,0.029,45.4,2,6.0
345.0,5.75,1.726,0.029,45.429,2,6.0
346.0,5.767,1.718,0.029,45.458,2,6.0
347.0,5.783,1.71,0.029,45.486,2,6.0
348.0,5.8,1.703,0.028,45.515,2,6.0
349.0,5.817,1.695,0.028,45.543,2,6.0
350.0,5.833,1.688,0.028,45.571,2,6.0
351.0,5.85,1.68,0.028,45.599,2,6.0
352.0,5.867,1.673,0.028,45.627,2,6.0
353.0,5.883,1.666,0.028,45.655,2,6.0
354.0,5.9,1.659,0.028,45.682,2,6.0
355.0,5.917,1.651,0.028,45.71,2,6.0
356.0,5.933,1.644,0.027,45.737,2,6.0
357.0,5.95,1.637,0.027,45.765,2,6.0
358.0,5.967,1.63,0.027,45.792,2,6.0
359.0,5.983,1.624,0.027,45.819,2,6.0
360.0,6.0,1.617,0.027,45.846,2,6.0
