time_min,time_hr,intensity_mm_hr,incremental_depth_mm,cumulative_depth_mm,return_period_yr,total_duration_hr
254.0,4.233,6.094,0.102,85.358,50,6.0
255.0,4.25,6.043,0.101,85.459,50,6.0
256.0,4.267,5.993,0.1,85.559,50,6.0
257.0,4.283,5.944,0.099,85.658,50,6.0
258.0,4.3,5.895,0.098,85.756,50,6.0
259.0,4.317,5.848,0.097,85.853,50,6.0
260.0,4.333,5.801,0.097,85.95,50,6.0
261.0,4.35,5.755,0.096,86.046,50,6.0
262.0,4.367,5.71,0.095,86.141,50,6.0
263.0,4.383,5.665,0.094,86.236,50,6.0
264.0,4.4,5.621,0.094,86.329,50,6.0
265.0,4.417,5.578,0.093,86.422,50,6.0
266.0,4.433,5.536,0.092,86.515,50,6.0
267.0,4.45,5.494,0.092,86.606,50,6.0
268.0,4.467,5.453,0.091,86.697,50,6.0
269.0,4.483,5.413,0.09,86.787,50,6.0
270.0,4.5,5.373,0.09,86.877,50,6.0
271.0,4.517,5.334,0.089,86.966,50,6.0
272.0,4.533,5.296,0.088,87.054,50,6.0
273.0,4.55,5.258,0.088,87.142,50,6.0
274.0,4.567,5.22,0.087,87.229,50,6.0
275.0,4.583,5.183,0.086,87.315,50,6.0
276.0,4.6,5.147,0.086,87.401,50,6.0
277.0,4.617,5.111,0.085,87.486,50,6.0
278.0,4.633,5.076,0.085,87.571,50,6.0
279.0,4.65,5.041,0.084,87.655,50,6.0
280.0,4.667,5.007,0.083,87.738,50,6.0
281.0,4.683,4.974,0.083,87.821,50,6.0
282.0,4.7,4.94,0.082,87.903,50,6.0
283.0,4.717,4.908,0.082,87.985,50,6.0
284.0,4.733,4.875,0.081,88.066,50,6.0
285.0,4.75,4.843,0.081,88.147,50,6.0
286.0,4.767,4.812,0.08,88.227,50,6.0
287.0,4.783,4.781,0.08,88.307,50,6.0
288.0,4.8,4.75,0.079,88.386,50,6.0
289.0,4.817,4.72,0.079,88.465,50,6.0
290.0,4.833,4.691,0.078,88.543,50,6.0
291.0,4.85,4.661,0.078,88.621,50,6.0
292.0,4.867,4.632,0.077,88.698,50,6.0
293.0,4.883,4.604,0.077,88.775,50,6.0
294.0,4.9,4.575,0.076,88.851,50,6.0
295.0,4.917,4.548,0.076,88.927,50,6.0
296.0,4.933,4.52,0.075,89.002,50,6.0
297.0,4.95,4.493,0.075,89.077,50,6.0
298.0,4.967,4.466,0.074,89.151,50,6.0
299.0,4.983,4.44,0.074,89.225,50,6.0
300.0,5.0,4.414,0.074,89.299,50,6.0
301.0,5.017,4.388,0.073,89.372,50,6.0
302.0,5.033,4.362,0.073,89.445,50,6.0
303.0,5.05,4.337,0.072,89.517,50,6.0
304.0,5.067,4.312,0.072,89.589,50,6.0
305.0,5.083,4.288,0.071,89.66,50,6.0
306.0,5.1,4.264,0.071,89.731,50,6.0
307.0,5.117,4.24,0.071,89.802,50,6.0
308.0,5.133,4.216,0.07,89.872,50,6.0
309.0,5.15,4.193,0.07,89.942,50,6.0
310.0,5.167,4.17,0.069,90.012,50,6.0
311.0,5.183,4.147,0.069,90.081,50,6.0
312.0,5.2,4.124,0.069,90.15,50,6.0
313.0,5.217,4.102,0.068,90.218,50,6.0
314.0,5.233,4.08,0.068,90.286,50,6.0
315.0,5.25,4.058,0.068,90.354,50,6.0
316.0,5.267,4.037,0.067,90.421,50,6.0
317.0,5.283,4.015,0.067,90.488,50,6.0
318.0,5.3,3.994,0.067,90.554,50,6.0
319.0,5.317,3.973,0.066,90.621,50,6.0
320.0,5.333,3.953,0.066,90.686,50,6.0
321.0,5.35,3.932,0.066,90.752,50,6.0
322.0,5.367,3.912,0.065,90.817,50,6.0
323.0,5.383,3.892,0.065,90.882,50,6.0
324.0,5.4,3.873,0.065,90.947,50,6.0
325.0,5.417,3.853,0.064,91.011,50,6.0
326.0,5.433,3.834,0.064,91.075,50,6.0
327.0,5.45,3.815,0.064,91.138,50,6.0
328.0,5.467,3.796,0.063,91.202,50,6.0
329.0,5.483,3.777,0.063,91.264,50,6.0
330.0,5.5,3.759,0.063,91.327,50,6.0
331.0,5.517,3.74,0.062,91.389,50,6.0
332.0,5.533,3.722,0.062,91.451,50,6.0
333.0,5.55,3.704,0.062,91.513,50,6.0
334.0,5.567,3.687,0.061,91.575,50,6.0
335.0,5.583,3.669,0.061,91.636,50,6.0
336.0,5.6,3.652,0.061,91.697,50,6.0
337.0,5.617,3.635,0.061,91.757,50,6.0
338.0,5.633,3.618,0.06,91.818,50,6.0
339.0,5.65,3.601,0.06,91.878,50,6.0
340.0,5.667,3.584,0.06,91.937,50,6.0
341.0,5.683,3.568,0.059,91.997,50,6.0
342.0,5.7,3.551,0.059,92.056,50,6.0
343.0,5.717,3.535,0.059,92.115,50,6.0
344.0,5.733,3.519,0.059,92.174,50,6.0
345.0,5.75,3.503,0.058,92.232,50,6.0
346.0,5.767,3.488,0.058,92.29,50,6.0
347.0,5.783,3.472,0.058,92.348,50,6.0
348.0,5.8,3.457,0.058,92.406,50,6.0
349.0,5.817,3.441,0.057,92.463,50,6.0
350.0,5.833,3.426,0.057,92.52,50,6.0
351.0,5.85,3.411,0.057,92.577,50,6.0
352.0,5.867,3.396,0.057,92.633,50,6.0
353.0,5.883,3.382,0.056,92.69,50,6.0
354.0,5.9,3.367,0.056,92.746,50,6.0
355.0,5.917,3.353,0.056,92.802,50,6.0
356.0,5.933,3.338,0.056,92.857,50,6.0
357.0,5.95,3.324,0.055,92.913,50,6.0
358.0,5.967,3.31,0.055,92.968,50,6.0
359.0,5.983,3.296,0.055,93.023,50,6.0
360.0,6.0,3.283,0.055,93.078,50,6.0
